StockName,precision_0,precision_1,precision_accuracy,precision_macro avg,precision_weighted avg,recall_0,recall_1,recall_accuracy,recall_macro avg,recall_weighted avg,f1-score_0,f1-score_1,f1-score_accuracy,f1-score_macro avg,f1-score_weighted avg,support_0,support_1,support_accuracy,support_macro avg,support_weighted avg,Matthew,10F-Score-mean,10F-Score-std
2454,0.7131147540983607,0.861271676300578,0.8,0.7871932151994694,0.8055244954041504,0.7837837837837838,0.8097826086956522,0.8,0.796783196239718,0.8,0.7467811158798282,0.8347338935574229,0.8,0.7907575047186255,0.8016397975499212,111.0,184.0,0.8,295.0,295.0,0.5838976634488604,0.8329932207895254,0.027168923454827375
2607,0.7482993197278912,0.9324324324324325,0.8406779661016949,0.8403658760801618,0.8575308272644834,0.9166666666666666,0.7885714285714286,0.8406779661016949,0.8526190476190476,0.8406779661016949,0.8239700374531835,0.8544891640866872,0.8406779661016949,0.8392296007699354,0.8420746041001772,120.0,175.0,0.8406779661016949,295.0,295.0,0.6928765866022878,0.8259691517072081,0.03443028697269799
2634,0.75,0.9,0.8166666666666667,0.825,0.8308333333333334,0.9036144578313253,0.7422680412371134,0.8166666666666667,0.8229412495342194,0.8166666666666667,0.8196721311475409,0.8135593220338985,0.8166666666666667,0.8166157265907197,0.8163780062363003,83.0,97.0,0.8166666666666667,180.0,180.0,0.6479379788177918,0.7676674031290116,0.12637245705496203
3682,0.8307692307692308,0.8666666666666667,0.8439024390243902,0.8487179487179488,0.8460037523452159,0.9152542372881356,0.7471264367816092,0.8439024390243902,0.8311903370348723,0.8439024390243902,0.870967741935484,0.8024691358024691,0.8439024390243902,0.8367184388689766,0.8418976017717167,118.0,87.0,0.8439024390243902,205.0,205.0,0.6796823227538193,0.8209247429196955,0.04218039355990997
1216,0.7647058823529411,0.8591549295774648,0.8101694915254237,0.8119304059652029,0.8152921517138724,0.8540145985401459,0.7721518987341772,0.8101694915254237,0.8130832486371615,0.8101694915254237,0.8068965517241379,0.8133333333333335,0.8101694915254237,0.8101149425287357,0.8103440483148256,137.0,158.0,0.8101694915254237,295.0,295.0,0.6250125913877077,0.8035433012747278,0.0279887039049123
1434,0.8918918918918919,0.8413793103448276,0.8668941979522184,0.8666356011183598,0.8681009831768923,0.8516129032258064,0.8840579710144928,0.8668941979522184,0.8678354371201495,0.8668941979522184,0.8712871287128713,0.8621908127208481,0.8668941979522184,0.8667389707168597,0.8670028570169697,155.0,138.0,0.8668941979522184,293.0,293.0,0.7344700582084491,0.8380793998746363,0.023045419842581766
2379,0.831858407079646,0.9010989010989011,0.8745762711864407,0.8664786540892735,0.874810984725489,0.8392857142857143,0.8961748633879781,0.8745762711864407,0.8677302888368462,0.8745762711864407,0.8355555555555555,0.8986301369863015,0.8745762711864407,0.8670928462709284,0.8746831772566623,112.0,183.0,0.8745762711864407,295.0,295.0,0.7342078760699513,0.8083655795544985,0.06653459569555405
2455,0.8582677165354331,0.8650306748466258,0.8620689655172413,0.8616491956910295,0.8619756833336386,0.8320610687022901,0.8867924528301887,0.8620689655172413,0.8594267607662394,0.8620689655172413,0.8449612403100776,0.875776397515528,0.8620689655172413,0.8603688189128028,0.8618564471916866,131.0,159.0,0.8620689655172413,290.0,290.0,0.7210725315554393,0.8524527080053188,0.03337191876173612
2609,0.7272727272727273,0.953757225433526,0.8605442176870748,0.8405149763531267,0.8798031035851019,0.9166666666666666,0.8333333333333334,0.8605442176870748,0.875,0.8605442176870748,0.8110599078341013,0.889487870619946,0.8605442176870748,0.8502738892270236,0.8638787399143641,96.0,198.0,0.8605442176870748,294.0,294.0,0.7146834715660422,0.84486336281636,0.047750561337968164
2637,0.6984126984126984,0.9452054794520548,0.8308823529411765,0.8218090889323766,0.858102144967576,0.9166666666666666,0.7840909090909091,0.8308823529411765,0.8503787878787878,0.8308823529411765,0.7927927927927927,0.8571428571428572,0.8308823529411765,0.824967824967825,0.8344310697251873,96.0,176.0,0.8308823529411765,272.0,272.0,0.6715804598363571,0.8503322764545661,0.024449783416160883
4904,0.8282828282828283,0.7474226804123711,0.7747440273037542,0.7878527543475997,0.7835751697332922,0.6259541984732825,0.8950617283950617,0.7747440273037542,0.760507963434172,0.7747440273037542,0.7130434782608696,0.8146067415730337,0.7747440273037542,0.7638251099169516,0.7691979105358545,131.0,162.0,0.7747440273037542,293.0,293.0,0.5476784998665193,0.7701970759016368,0.0588253077280224
1218,0.8650793650793651,0.9112426035502958,0.8915254237288136,0.8881609843148305,0.8918383948370912,0.8790322580645161,0.9005847953216374,0.8915254237288136,0.8898085266930768,0.8915254237288136,0.8720000000000001,0.9058823529411764,0.8915254237288136,0.8889411764705882,0.8916402791625125,124.0,171.0,0.8915254237288136,295.0,295.0,0.7779677664672195,0.8060120379857805,0.04756479661060955
1702,0.8507462686567164,0.8881987577639752,0.8711864406779661,0.8694725132103458,0.8714403558583543,0.8636363636363636,0.8773006134969326,0.8711864406779661,0.870468488566648,0.8711864406779661,0.8571428571428571,0.8827160493827161,0.8711864406779661,0.8699294532627866,0.8712731294652198,132.0,163.0,0.8711864406779661,295.0,295.0,0.7399403314753366,0.8119047360915491,0.032141352098946585
2408,0.8223684210526315,0.9014084507042254,0.8605442176870748,0.8618884358784284,0.8640391849845943,0.8992805755395683,0.8258064516129032,0.8605442176870748,0.8625435135762358,0.8605442176870748,0.8591065292096219,0.8619528619528619,0.8605442176870748,0.8605296955812419,0.8606071468123505,139.0,155.0,0.8605442176870748,294.0,294.0,0.7244316532730296,0.7656614281744291,0.08242959146063333
2459,0.8181818181818182,0.9205298013245033,0.8707482993197279,0.8693558097531608,0.8756220128027129,0.9069767441860465,0.8424242424242424,0.8707482993197279,0.8747004933051444,0.8707482993197279,0.8602941176470588,0.879746835443038,0.8707482993197279,0.8700204765450483,0.8712114592672511,129.0,165.0,0.8707482993197279,294.0,294.0,0.7440371069231169,0.823144913119409,0.03448266851746104
2610,0.7027027027027027,0.9047619047619048,0.8033898305084746,0.8037323037323038,0.823938223938224,0.8813559322033898,0.751412429378531,0.8033898305084746,0.8163841807909604,0.8033898305084746,0.7819548872180451,0.8209876543209876,0.8033898305084746,0.8014712707695164,0.8053745474798106,118.0,177.0,0.8033898305084746,295.0,295.0,0.6199874066337029,0.8066025855175358,0.04894596812909571
3034,0.8103448275862069,0.9217877094972067,0.8779661016949153,0.8660662685417068,0.8809882815433491,0.8703703703703703,0.8823529411764706,0.8779661016949153,0.8763616557734204,0.8779661016949153,0.8392857142857144,0.901639344262295,0.8779661016949153,0.8704625292740047,0.8788115746437503,108.0,187.0,0.8779661016949153,295.0,295.0,0.7423565368504661,0.8107586897925415,0.02318768483342299
5388,0.8848920863309353,0.8782051282051282,0.8813559322033898,0.8815486072680317,0.881423935167381,0.8661971830985915,0.8954248366013072,0.8813559322033898,0.8808110098499493,0.8813559322033898,0.8754448398576513,0.8867313915857605,0.8813559322033898,0.8810881157217059,0.8812985429573147,142.0,153.0,0.8813559322033898,295.0,295.0,0.7623592602981377,0.8011202810078248,0.08385494827176729
1227,0.8674698795180723,0.7286821705426356,0.8067796610169492,0.798076025030354,0.8128957295480701,0.8044692737430168,0.8103448275862069,0.8067796610169492,0.8074070506646118,0.8067796610169492,0.8347826086956521,0.7673469387755102,0.8067796610169492,0.8010647737355812,0.8082655317101047,179.0,116.0,0.8067796610169492,295.0,295.0,0.6054111717780309,0.8224388722422631,0.027037717286168824
2330,0.7547169811320755,0.9044117647058824,0.823728813559322,0.829564372918979,0.8369222521115898,0.9022556390977443,0.7592592592592593,0.823728813559322,0.8307574491785018,0.823728813559322,0.821917808219178,0.8255033557046979,0.823728813559322,0.8237105819619379,0.8238868207366499,133.0,162.0,0.823728813559322,295.0,295.0,0.6603207442653729,0.8302710168607434,0.03256636887950315
2412,0.7524752475247525,0.7539267015706806,0.7534246575342466,0.7532009745477166,0.7533153014074986,0.6178861788617886,0.8520710059171598,0.7534246575342466,0.7349785923894743,0.7534246575342466,0.6785714285714286,0.7999999999999999,0.7534246575342466,0.7392857142857143,0.7488502935420743,123.0,169.0,0.7534246575342466,292.0,292.0,0.4878393530287016,0.7669967474834238,0.0657822067209655
2468,0.7737226277372263,0.8481012658227848,0.8135593220338984,0.8109119467800056,0.8153242388698269,0.8153846153846154,0.8121212121212121,0.8135593220338984,0.8137529137529138,0.8135593220338984,0.7940074906367043,0.8297213622291021,0.8135593220338984,0.8118644264329031,0.813983045934147,130.0,165.0,0.8135593220338984,295.0,295.0,0.6246584001606561,0.7976391245141233,0.03149880255276314
2615,0.8571428571428571,0.9289617486338798,0.9016949152542373,0.8930523028883685,0.9024252768626206,0.8807339449541285,0.9139784946236559,0.9016949152542373,0.8973562197888922,0.9016949152542373,0.8687782805429863,0.9214092140921409,0.9016949152542373,0.8950937473175636,0.9019625301705889,109.0,186.0,0.9016949152542373,295.0,295.0,0.7903968047886852,0.8108948569910168,0.05081206524701913
3035,0.7802197802197802,0.8916256157635468,0.8571428571428571,0.8359226979916635,0.8563849943160288,0.7634408602150538,0.900497512437811,0.8571428571428571,0.8319691863264324,0.8571428571428571,0.7717391304347825,0.8960396039603962,0.8571428571428571,0.8338893671975893,0.8567200664165796,93.0,201.0,0.8571428571428571,294.0,294.0,0.6678801830294785,0.8356490121120842,0.024899992588298763
1229,0.7272727272727273,0.9252873563218391,0.8440677966101695,0.8262800417972832,0.8574925172236686,0.8712871287128713,0.8298969072164949,0.8440677966101695,0.8505920179646831,0.8440677966101695,0.7927927927927927,0.875,0.8440677966101695,0.8338963963963963,0.8468544816002442,101.0,194.0,0.8440677966101695,295.0,295.0,0.6764352985328623,0.8360798483497524,0.04723311642716094
2337,0.7869822485207101,0.968,0.8639455782312925,0.877491124260355,0.8836481906372017,0.9708029197080292,0.7707006369426752,0.8639455782312925,0.8707517783253522,0.8639455782312925,0.869281045751634,0.8581560283687943,0.8639455782312925,0.8637185370602142,0.863340135108417,137.0,157.0,0.8639455782312925,294.0,294.0,0.7482125516764955,0.7830568953520354,0.08673927196266515
2439,0.8413461538461539,0.8275862068965517,0.8372881355932204,0.8344661803713528,0.8364485456098548,0.9210526315789473,0.6857142857142857,0.8372881355932204,0.8033834586466165,0.8372881355932204,0.8793969849246231,0.75,0.8372881355932204,0.8146984924623115,0.8333404309684014,190.0,105.0,0.8372881355932204,295.0,295.0,0.637091850839058,0.8539367694563923,0.0319650522492241
2498,0.78,0.8620689655172413,0.8203389830508474,0.8210344827586207,0.8239555815312682,0.8540145985401459,0.7911392405063291,0.8203389830508474,0.8225769195232375,0.8203389830508474,0.8153310104529617,0.8250825082508251,0.8203389830508474,0.8202067593518934,0.8205538465616479,137.0,158.0,0.8203389830508474,295.0,295.0,0.6436095540279426,0.8159886305069692,0.10418158397033932
2618,0.6973684210526315,0.951048951048951,0.8203389830508474,0.8242086860507913,0.8538764090503609,0.9380530973451328,0.7472527472527473,0.8203389830508474,0.8426529222989401,0.8203389830508474,0.7999999999999999,0.8369230769230769,0.8203389830508474,0.8184615384615384,0.8227796610169491,113.0,182.0,0.8203389830508474,295.0,295.0,0.6666064917475774,0.8113885002088249,0.05510975342952309
3045,0.7569444444444444,0.8243243243243243,0.791095890410959,0.7906343843843844,0.7931726675305443,0.8074074074074075,0.7770700636942676,0.791095890410959,0.7922387355508376,0.791095890410959,0.7813620071684588,0.7999999999999999,0.791095890410959,0.7906810035842293,0.7913831197525408,135.0,157.0,0.791095890410959,292.0,292.0,0.5828709119525131,0.7234695496494035,0.11537953464705784
