date,dividend,PE,netWorth,volume,price,open,high,low,close,diff,times,result
101/05/30,23.90,3.37,2.60,8645955,2323154904,272.00,272.00,267.00,267.00,-5.50,5103,0
101/05/31,23.63,3.41,2.57,12033446,3199367636,262.00,271.00,261.00,264.00,-3.00,6802,0
101/06/01,23.05,3.50,2.51,8003158,2100696422,263.00,267.50,256.00,257.50,-6.50,6146,0
101/06/04,21.93,3.67,2.39,10242986,2513996042,245.50,249.00,241.00,245.00,-12.50,7321,0
101/06/05,22.74,3.54,2.48,7144178,1805365212,253.50,254.50,251.00,254.00,+9.00,4882,1
101/06/06,23.05,3.50,2.51,5583418,1432702114,255.00,259.00,252.50,257.50,+3.50,3762,1
101/06/07,23.32,3.45,2.54,7639621,2000042960,264.00,265.00,260.50,260.50,+3.00,5262,1
101/06/08,22.74,3.54,2.48,7138564,1828526320,261.00,262.00,253.00,254.00,-6.50,4874,0
101/06/11,23.10,3.49,2.52,3730195,963824810,260.00,262.00,256.00,258.00,+4.00,2816,1
101/06/12,22.83,3.53,2.49,4332000,1098385500,252.00,255.50,252.00,255.00,-3.00,2087,0
101/06/13,23.10,3.49,2.52,3590648,925945684,259.00,259.50,256.00,258.00,+3.00,2595,1
101/06/14,23.37,3.45,2.54,7649887,2004367394,260.00,265.00,257.50,261.00,+3.00,5017,1
101/06/15,23.72,3.40,2.58,10313486,2750523790,263.00,269.00,262.00,265.00,+4.00,6527,1
101/06/18,24.75,3.25,2.70,12369818,3393358824,272.00,278.50,271.00,276.50,+11.50,8481,1
101/06/19,24.57,3.28,2.68,6748437,1852590427,276.50,277.50,271.50,274.50,-2.00,4901,0
101/06/20,24.71,3.26,2.69,7513292,2073776092,277.50,278.00,274.50,276.00,+1.50,4628,1
101/06/21,24.26,3.32,2.64,5095324,1389014804,275.00,276.00,270.50,271.00,-5.00,3399,0
101/06/22,24.53,3.28,2.67,6243244,1693227100,269.00,274.00,267.00,274.00,+3.00,3865,1
101/06/25,25.11,3.21,2.73,19081438,5397226819,278.00,288.00,278.00,280.50,+6.50,11739,1
101/06/26,24.57,3.28,2.68,14266572,3943152406,280.50,282.50,273.00,274.50,-6.00,8712,0
101/06/27,24.35,3.31,2.65,8124116,2223638067,276.00,276.00,271.00,272.00,-2.50,5352,0
101/06/28,24.35,3.31,2.65,9451416,2561313652,277.00,277.00,270.00,272.00,0.00,4928,0
101/06/29,24.44,3.30,2.66,6897172,1871899956,273.00,273.50,270.50,273.00,+1.00,3889,1
101/07/02,24.08,3.35,2.62,6332498,1715987183,274.00,275.00,269.00,269.00,-4.00,4614,0
101/07/03,24.49,3.29,2.67,5776030,1573997676,271.00,273.50,270.50,273.50,+4.50,3650,1
101/07/04,24.57,3.28,2.68,8415227,2309650782,274.00,276.00,272.50,274.50,+1.00,4690,1
101/07/05,24.53,3.28,2.67,4123500,1132481500,274.50,276.00,273.50,274.00,-0.50,2750,0
101/07/06,24.44,3.30,2.66,5621830,1543178488,275.00,277.50,272.00,273.00,-1.00,3761,0
101/07/09,24.62,3.27,2.68,3901720,1071921700,273.00,276.00,273.00,275.00,+2.00,2767,1
101/07/10,23.72,3.40,2.58,7651960,2052944360,276.00,276.00,264.00,265.00,-10.00,5471,0
101/07/11,23.68,3.40,2.58,3051932,804912928,261.00,265.50,261.00,264.50,-0.50,2228,0
101/07/12,22.92,3.52,2.50,6672210,1730580520,265.00,265.00,254.50,256.00,-8.50,4298,0
101/07/13,22.20,3.63,2.42,11001873,2755837750,256.00,256.00,248.00,248.00,-8.00,7371,0
101/07/16,21.80,3.70,2.37,9392959,2291307394,245.00,245.50,242.00,243.50,X0.00,5786,0
101/07/17,22.43,3.59,2.44,7753548,1915662644,245.00,250.50,244.00,250.50,+7.00,5190,1
101/07/18,22.02,3.66,2.40,6569511,1624503239,251.50,251.50,245.00,246.00,-4.50,4818,0
101/07/19,22.20,3.63,2.42,4381440,1089547060,250.00,250.00,247.50,248.00,+2.00,3123,1
101/07/20,22.38,3.60,2.44,3634229,906183479,249.50,250.50,248.50,250.00,+2.00,2561,1
101/07/23,21.80,3.70,2.37,4805030,1172588850,246.00,246.00,243.00,243.50,-6.50,3604,0
101/07/24,21.80,3.70,2.37,6117463,1483316150,243.00,244.50,240.00,243.50,0.00,3770,0
101/07/25,21.58,3.73,2.35,6925468,1669827724,240.00,243.00,240.00,241.00,-2.50,4154,0
101/07/26,21.17,3.81,2.31,7448409,1782675842,243.00,244.00,235.50,236.50,-4.50,4827,0
101/07/27,21.49,3.75,2.34,9346514,2248337874,241.00,242.00,238.50,240.00,+3.50,4515,1
101/07/30,22.11,3.64,2.41,11457412,2824465176,244.00,248.00,244.00,247.00,+7.00,6358,1
101/07/31,22.83,3.53,2.49,22610614,5646760838,247.00,255.00,243.50,255.00,+8.00,10913,1
101/08/01,24.40,3.30,2.66,26827520,7250986168,269.00,272.50,266.00,272.50,+17.50,15259,1
101/08/03,24.98,3.23,2.72,23082316,6417457164,279.00,280.50,275.00,279.00,+6.50,14615,1
101/08/06,24.62,3.27,2.68,11429440,3172015599,283.00,283.50,275.00,275.00,-4.00,7531,0
101/08/07,25.16,3.20,2.74,12529603,3496059046,278.00,281.50,276.00,281.00,+6.00,7961,1
101/08/08,25.25,3.19,2.75,17880103,5104682752,284.00,288.50,282.00,282.00,+1.00,10746,1
101/08/09,25.25,3.19,2.75,13320698,3759500735,284.00,284.50,279.00,282.00,0.00,7727,0
101/08/10,25.43,3.17,2.77,13877832,3969773288,284.00,289.00,282.50,284.00,+2.00,7619,1
101/08/13,26.28,3.07,2.86,19892086,5807745698,288.00,296.00,285.50,293.50,+9.50,10993,1
101/08/14,26.05,3.09,2.84,11864766,3455660970,296.00,296.00,289.00,291.00,-2.50,7141,0
101/08/15,25.47,3.16,2.77,15994770,4616285480,290.00,292.00,284.00,284.50,-6.50,7782,0
101/08/16,26.14,3.08,2.85,11827318,3429843356,286.00,292.50,284.00,292.00,+7.50,6999,1
101/08/17,26.37,3.06,2.87,11759730,3459887320,291.00,297.50,290.50,294.50,+2.50,7617,1
101/08/20,26.68,3.02,2.91,10113222,3006490290,296.00,299.50,295.00,298.00,+3.50,6279,1
101/08/21,26.86,3.00,2.92,16634979,5028506171,303.00,306.00,298.50,300.00,+2.00,9720,1
101/08/22,27.08,2.98,2.95,10222169,3084935547,304.00,304.50,298.50,302.50,+2.50,6963,1
101/08/23,32.84,2.88,3.58,22564237,6918073079,304.00,312.00,300.50,312.00,+9.50,15728,1
101/08/24,33.47,2.83,3.65,24914690,7862876040,310.00,320.00,309.00,318.00,+6.00,15644,1
101/08/27,33.58,2.82,3.66,10374348,3286114664,318.00,319.00,313.00,319.00,+1.00,6655,1
101/08/28,33.16,2.86,3.61,10393917,3275895438,318.50,318.50,313.00,315.00,-4.00,6525,0
101/08/29,33.68,2.81,3.67,14912832,4737673408,317.00,321.00,311.50,320.00,+5.00,9025,1
101/08/30,33.32,2.84,3.63,10881442,3468215172,320.00,322.00,316.50,316.50,-3.50,6911,0
101/08/31,33.68,2.81,3.87,10382362,3311930978,318.00,320.00,315.50,320.00,+3.50,4782,1
101/09/03,33.61,2.81,3.87,6304149,2020285570,320.00,322.00,318.00,320.00,0.00,4362,0
101/09/04,34.14,2.77,3.93,9496685,3085793940,320.00,327.00,320.00,325.00,+5.00,6856,1
101/09/05,33.72,2.80,3.88,8445512,2727403042,323.50,326.00,320.50,321.00,-4.00,5710,0
101/09/06,32.98,2.87,3.80,10671270,3390004780,321.00,323.00,314.00,314.00,-7.00,7094,0
101/09/07,33.82,2.80,3.89,16558506,5282030426,320.00,323.50,315.00,322.00,+8.00,9397,1
101/09/10,35.40,2.67,4.07,20189272,6700539620,324.00,337.00,323.50,337.00,+15.00,13068,1
101/09/11,35.61,2.65,4.10,10128651,3425083387,338.00,340.00,335.00,339.00,+2.00,6851,1
101/09/12,35.35,2.67,4.07,10162025,3419858840,340.00,340.50,333.50,336.50,-2.50,6449,0
101/09/13,35.14,2.69,4.04,8473710,2843044490,334.00,338.00,333.00,334.50,-2.00,4785,0
101/09/14,35.61,2.65,4.10,11847089,4030662494,340.00,344.50,337.00,339.00,+4.50,7481,1
101/09/17,34.82,2.71,4.01,11707722,3883151482,339.00,339.00,328.50,331.50,-7.50,8027,0
101/09/18,34.77,2.72,4.00,10661785,3547673835,330.00,337.00,328.00,331.00,-0.50,7020,0
101/09/19,34.30,2.76,3.95,13861036,4526839688,329.00,329.50,323.50,326.50,-4.50,9044,0
101/09/20,34.14,2.77,3.93,11107284,3628647800,326.00,329.00,325.00,325.00,-1.50,6790,0
101/09/21,33.77,2.80,3.89,13158526,4229022060,325.00,325.00,317.00,321.50,-3.50,8024,0
101/09/24,34.66,2.73,3.99,13150558,4323992140,321.50,331.50,321.00,330.00,+8.50,7906,1
101/09/25,34.24,2.76,3.94,7907571,2608420146,334.50,335.00,326.00,326.00,-4.00,5617,0
101/09/26,33.82,2.80,3.89,9512612,3101797854,328.50,330.00,322.00,322.00,-4.00,6021,0
101/09/27,34.14,2.77,3.93,6785264,2194305800,323.00,325.00,321.00,325.00,+3.00,4632,1
101/09/28,32.51,2.91,3.74,30610076,9556515860,322.00,322.00,303.00,309.50,-15.50,18521,0
101/10/01,32.83,2.88,3.78,11313840,3506439453,307.50,312.50,305.50,312.50,+3.00,7118,1
101/10/02,33.82,2.80,3.89,11138160,3542402897,313.00,322.00,311.50,322.00,+9.50,7960,1
101/10/03,33.77,2.80,3.89,6225596,1996164316,321.00,323.00,317.50,321.50,-0.50,4365,0
101/10/04,33.46,2.83,3.85,7285734,2313762754,320.00,321.50,313.00,318.50,-3.00,5328,0
101/10/05,34.14,2.77,3.93,15662432,5128468400,326.00,330.50,324.50,325.00,+6.50,9421,1
101/10/08,34.35,2.75,3.95,9560719,3137318113,330.00,330.00,326.00,327.00,+2.00,6246,1
101/10/09,34.03,2.78,3.92,10675221,3444610464,328.00,330.00,318.00,324.00,-3.00,7423,0
101/10/11,34.19,2.76,3.93,17848647,5803447032,320.00,328.00,320.00,325.50,+1.50,9707,1
101/10/12,33.61,2.81,3.87,9217873,2958082860,325.00,325.00,318.00,320.00,-5.50,6186,0
101/10/15,33.09,2.86,3.81,6024782,1904480830,318.00,319.50,314.50,315.00,-5.00,4221,0
101/10/16,33.35,2.83,3.84,9934997,3171642018,318.00,321.00,317.00,317.50,+2.50,5204,1
101/10/17,33.30,2.84,3.83,7151969,2278511073,320.00,321.00,317.00,317.00,-0.50,4153,0
101/10/18,33.61,2.81,3.87,5431464,1738601016,321.00,321.50,318.50,320.00,+3.00,3745,1
101/10/19,33.98,2.78,3.91,4518832,1449947293,320.00,323.50,318.00,323.50,+3.50,3317,1
101/10/22,34.24,2.76,3.94,5572695,1796663699,320.00,326.00,318.50,326.00,+2.50,4015,1
101/10/23,33.88,2.79,3.90,3808923,1237091151,327.00,327.50,322.50,322.50,-3.50,2878,0
101/10/24,34.30,2.76,3.95,5729031,1863293106,320.50,327.50,320.00,326.50,+4.00,4144,1
101/10/25,33.72,2.80,3.88,6074924,1963289604,326.50,326.50,320.00,321.00,-5.50,4308,0
101/10/26,33.46,2.83,3.85,7088343,2277315574,325.00,325.00,318.50,318.50,-2.50,4709,0
101/10/29,34.61,2.73,3.98,16807530,5507058840,321.00,331.50,320.50,329.50,+11.00,10014,1
101/10/30,34.14,2.77,3.93,13361318,4354896850,330.00,330.50,324.00,325.00,-4.50,7003,0
101/10/31,34.09,2.77,2.53,8707585,2809296040,325.00,325.00,320.00,324.50,-0.50,5168,0
101/11/01,32.14,2.76,2.55,6230518,2018258087,323.50,327.50,320.00,326.50,+2.00,4015,1
101/11/02,31.99,2.77,2.54,5831743,1899746232,328.00,328.50,321.50,325.00,-1.50,4025,0
101/11/05,31.30,2.83,2.48,6865161,2193939376,324.00,325.00,316.50,318.00,-7.00,4802,0
101/11/06,30.51,2.90,2.42,13910353,4324907930,320.00,320.00,306.00,310.00,-8.00,9235,0
101/11/07,31.00,2.86,2.46,10542826,3293719830,310.00,315.50,305.00,315.00,+5.00,6888,1
101/11/08,31.20,2.84,2.48,10427057,3293082069,313.00,319.00,311.00,317.00,+2.00,5797,1
101/11/09,31.99,2.77,2.54,10207151,3295048575,317.00,326.00,316.00,325.00,+8.00,6900,1
101/11/12,31.69,2.80,2.51,4716822,1526904184,328.00,328.00,321.00,322.00,-3.00,3588,0
101/11/13,31.50,2.81,2.50,7528230,2431241600,324.00,327.50,320.00,320.00,-2.00,4849,0
101/11/14,31.30,2.83,2.48,8942036,2825346648,320.50,320.50,311.00,318.00,-2.00,6398,0
101/11/15,31.30,2.83,2.48,6287657,1996019426,317.00,319.50,313.50,318.00,0.00,4378,0
101/11/16,31.00,2.86,2.46,5756312,1825489780,316.50,320.50,315.00,315.00,-3.00,4486,0
101/11/19,30.71,2.88,2.44,4680078,1467640336,315.00,318.50,311.00,312.00,-3.00,3286,0
101/11/20,30.31,2.92,2.40,6586322,2041167810,314.00,315.00,306.50,308.00,-4.00,4576,0
101/11/21,30.56,2.90,2.42,6002976,1852042014,305.00,311.00,303.00,310.50,+2.50,4245,1
101/11/22,30.81,2.88,2.44,3594068,1125809284,314.00,315.00,311.00,313.00,+2.50,2583,1
101/11/23,31.50,2.81,2.50,6809643,2171639917,316.00,321.00,315.00,320.00,+7.00,4571,1
101/11/26,31.99,2.77,2.54,7788690,2528483560,322.00,326.00,322.00,325.00,+5.00,5046,1
101/11/27,31.94,2.77,2.53,4947999,1608761676,326.50,327.50,323.50,324.50,-0.50,3693,0
101/11/28,31.89,2.78,2.53,3869865,1246787595,322.00,324.50,320.50,324.00,-0.50,2870,0
101/11/29,32.23,2.75,2.56,8273444,2706372688,327.00,329.50,325.00,327.50,+3.50,5240,1
101/11/30,32.53,2.72,2.58,14160064,4704535620,330.00,334.50,328.50,330.50,+3.00,8607,1
101/12/03,32.97,2.69,2.62,11105338,3727552972,334.00,338.00,333.00,335.00,+4.50,7492,1
101/12/04,32.68,2.71,2.59,8560053,2836542096,335.00,335.00,329.00,332.00,-3.00,5602,0
101/12/05,32.48,2.73,2.58,7438212,2444162460,329.00,331.00,326.50,330.00,-2.00,4858,0
101/12/06,31.84,2.78,2.53,12600282,4108413166,332.00,332.50,322.50,323.50,-6.50,7843,0
101/12/07,31.84,2.78,2.53,11310434,3651822373,323.00,326.00,319.00,323.50,0.00,6615,0
101/12/10,31.30,2.83,2.48,9090457,2902695826,323.00,323.00,316.50,318.00,-5.50,5517,0
101/12/11,31.69,2.80,2.51,7469356,2395321952,318.50,322.50,318.50,322.00,+4.00,4268,1
101/12/12,33.51,2.64,2.66,21258302,7106324878,326.00,341.00,325.50,340.50,+18.50,14144,1
101/12/13,33.42,2.65,2.65,23726783,8172602877,342.50,351.00,338.50,339.50,-1.00,15151,0
101/12/14,33.42,2.65,2.65,11044143,3738378977,338.00,342.50,335.50,339.50,0.00,7505,0
101/12/17,33.27,2.66,2.64,8752706,2965911128,343.00,343.00,336.00,338.00,-1.50,5895,0
101/12/18,33.02,2.68,2.62,7406655,2490567312,340.00,340.50,332.00,335.50,-2.50,4930,0
101/12/19,32.19,2.75,2.55,13627523,4485209864,333.00,333.50,326.00,327.00,-8.50,8697,0
101/12/20,31.79,2.79,2.52,9248392,3004545178,324.50,329.50,322.50,323.00,-4.00,6275,0
101/12/21,31.59,2.80,2.51,6748147,2175475834,324.00,326.50,320.00,321.00,-2.00,4887,0
101/12/22,31.25,2.83,2.48,6368341,2026174938,322.00,323.50,316.50,317.50,-3.50,4727,0
101/12/24,31.25,2.83,2.48,4319349,1373084982,316.50,320.50,315.00,317.50,0.00,3351,0
101/12/25,31.69,2.80,2.51,4065359,1304523098,320.00,323.00,318.50,322.00,+4.50,3068,1
101/12/26,31.64,2.80,2.51,4052771,1308382855,324.00,324.50,321.50,321.50,-0.50,2828,0
101/12/27,31.89,2.78,2.53,5425759,1757655416,322.00,325.50,321.00,324.00,+2.50,3614,1
101/12/28,31.84,2.78,2.53,8698178,2803694994,324.50,325.50,319.00,323.50,-0.50,5053,0
102/01/02,31.99,2.77,2.54,7946566,2575130950,324.50,325.00,322.00,325.00,+1.50,4339,1
102/01/03,32.09,2.76,2.55,10653300,3486607800,327.00,329.00,325.50,326.00,+1.00,6370,1
102/01/04,30.07,2.95,2.39,25593700,7908017190,308.00,314.00,304.50,305.50,-20.50,15766,0
102/01/07,29.68,2.99,2.35,16313409,4882966586,301.50,302.50,295.00,301.50,-4.00,10118,0
102/01/08,29.77,2.98,2.36,11383104,3427338216,300.00,303.00,299.00,302.50,+1.00,6754,1
102/01/09,30.71,2.88,2.44,12477395,3851030760,303.50,312.00,302.50,312.00,+9.50,7546,1
102/01/10,30.91,2.87,2.45,13070557,4104614898,317.00,317.00,310.00,314.00,+2.00,7926,1
102/01/11,30.76,2.88,2.44,4438615,1384173659,315.50,315.50,310.00,312.50,-1.50,3573,0
102/01/14,30.71,2.88,2.44,4955501,1532966312,312.00,312.00,306.50,312.00,-0.50,3152,0
102/01/15,30.66,2.89,2.43,4612502,1441305857,314.00,314.00,311.00,311.50,-0.50,3107,0
102/01/16,30.46,2.91,2.42,10431893,3203473349,314.00,314.00,301.00,309.50,-2.00,6837,0
102/01/17,30.22,2.93,2.40,7357801,2261937798,306.00,310.50,306.00,307.00,-2.50,4434,0
102/01/18,30.41,2.91,2.41,5509089,1690606501,308.50,310.00,304.00,309.00,+2.00,3559,1
102/01/21,31.15,2.84,2.47,7687518,2421315421,312.00,318.50,310.00,316.50,+7.50,5345,1
102/01/22,31.35,2.83,2.49,6284813,2002192420,319.00,320.00,315.50,318.50,+2.00,4208,1
102/01/23,31.25,2.83,2.48,6536829,2069256357,318.50,318.50,316.00,317.50,-1.00,3244,0
102/01/24,31.40,2.82,2.49,6480816,2036290804,316.00,319.50,313.50,319.00,+1.50,3033,1
102/01/25,31.69,2.80,2.51,6979833,2242350226,320.00,324.00,317.50,322.00,+3.00,4376,1
102/01/28,31.99,2.77,2.54,6492020,2105710000,325.00,326.00,322.50,325.00,+3.00,4047,1
102/01/29,31.99,2.77,2.54,5592434,1819203050,328.00,328.00,323.50,325.00,0.00,3780,0
102/01/30,31.99,2.77,2.54,7977629,2593421925,326.00,327.00,323.50,325.00,0.00,4267,0
102/01/31,31.79,2.79,2.52,9912193,3181361339,325.00,325.00,318.00,323.00,-2.00,5445,0
102/02/01,31.94,2.77,2.53,6221876,2010668824,322.50,325.00,321.50,324.50,+1.50,3684,1
102/02/04,31.99,2.77,2.54,7647890,2474732250,324.50,326.00,320.50,325.00,+0.50,4692,1
102/02/05,32.09,2.76,2.55,9698480,3153439980,324.50,326.50,323.00,326.00,+1.00,5528,1
102/02/06,31.99,2.77,2.54,6117153,1997132225,327.00,327.50,324.00,325.00,-1.00,4028,0
102/02/18,31.99,2.77,2.54,6357721,2073325225,328.00,329.00,324.00,325.00,0.00,3381,0
102/02/19,31.89,2.78,2.53,4446117,1441008946,325.00,326.00,322.00,324.00,-1.00,2514,0
102/02/20,32.09,2.76,2.55,5699934,1859502984,327.00,328.00,325.00,326.00,+2.00,3327,1
102/02/21,32.09,2.76,2.55,4828703,1574624678,326.00,327.00,325.00,326.00,0.00,2424,0
102/02/22,32.19,2.75,2.55,3946411,1287494897,326.00,327.00,324.50,327.00,+1.00,2484,1
102/02/23,32.14,2.76,2.55,1852908,605343942,328.00,328.00,325.50,326.50,-0.50,1413,0
102/02/25,33.12,2.67,2.63,12241871,4102014185,328.00,339.50,325.50,336.50,+10.00,7894,1
102/02/26,32.48,2.73,2.58,6896278,2293044240,335.50,336.50,330.00,330.00,-6.50,4970,0
102/02/27,32.82,2.70,2.60,6726067,2244203811,332.00,335.50,331.50,333.50,+3.50,4099,1
102/03/01,33.32,2.66,2.64,8561292,2896711519,338.00,340.00,336.50,338.50,+5.00,5435,1
102/03/04,33.61,2.64,2.67,11990457,4089644380,340.50,342.50,339.00,341.50,+3.00,7097,1
102/03/05,34.20,2.59,2.71,16536453,5728178705,344.00,352.00,342.00,347.50,+6.00,10161,1
102/03/06,34.06,2.60,2.70,9988019,3487597303,350.50,353.00,346.00,346.00,-1.50,6064,0
102/03/07,34.06,2.60,2.70,6026974,2086224030,346.00,348.50,344.00,346.00,0.00,3716,0
102/03/08,34.25,2.59,2.72,6846449,2395295303,346.50,353.50,346.50,348.00,+2.00,4930,1
102/03/11,34.45,2.57,2.73,9114978,3192862322,352.00,352.00,349.00,350.00,+2.00,4152,1
102/03/12,34.94,2.54,2.77,13193909,4708605377,350.00,360.00,349.00,355.00,+5.00,8137,1
102/03/13,34.69,2.55,2.75,5934817,2107189143,358.00,359.50,352.00,352.50,-2.50,4134,0
102/03/14,33.76,2.62,2.68,7283887,2529506241,352.50,354.00,343.00,343.00,-9.50,5060,0
102/03/15,33.61,2.64,2.67,6294961,2164173652,348.00,348.00,341.50,341.50,-1.50,3667,0
102/03/18,33.32,2.66,2.64,6437628,2185719055,341.00,341.50,338.50,338.50,-3.00,4044,0
102/03/19,33.46,2.65,2.65,8213189,2800092760,343.50,344.50,339.00,340.00,+1.50,4256,1
102/03/20,33.37,2.65,2.65,7973552,2724703828,340.00,347.00,338.00,339.00,-1.00,5238,0
102/03/21,32.68,2.71,2.59,12323223,4100557759,342.00,342.00,332.00,332.00,-7.00,6224,0
102/03/22,32.78,2.70,2.60,6251858,2089101072,334.00,337.00,333.00,333.00,+1.00,3910,1
102/03/25,33.32,2.66,2.64,5218130,1755329484,335.50,339.00,332.00,338.50,+5.50,3837,1
102/03/26,33.46,2.65,2.65,5177706,1760956040,340.00,342.00,338.00,340.00,+1.50,3396,1
102/03/27,33.71,2.63,2.67,5691520,1948012076,341.50,343.50,341.00,342.50,+2.50,3446,1
102/03/28,33.46,2.65,2.65,5684643,1937869620,345.00,345.00,339.00,340.00,-2.50,2860,0
102/03/29,33.66,2.63,2.67,3586235,1227200370,344.50,344.50,340.50,342.00,+2.00,2070,1
102/04/01,33.56,2.64,2.62,3358859,1148637419,342.00,344.00,340.50,341.00,-1.00,1950,0
102/04/02,29.92,2.59,2.67,8457567,2938084816,342.50,351.00,341.50,348.00,+7.00,5405,1
102/04/03,30.61,2.53,2.73,13460599,4763514546,350.00,358.50,349.00,356.00,+8.00,7837,1
102/04/08,30.09,2.57,2.69,11193508,3915962284,351.00,352.00,346.00,350.00,-6.00,6334,0
102/04/09,30.05,2.58,2.68,7963908,2796327392,351.00,353.50,349.00,349.50,-0.50,4477,0
102/04/10,30.31,2.55,2.71,7627614,2678914628,353.00,353.50,349.00,352.50,+3.00,4547,1
102/04/11,30.18,2.56,2.70,5157799,1813576949,354.00,354.50,349.50,351.00,-1.50,3454,0
102/04/12,29.71,2.60,2.65,4339706,1507594901,351.00,351.00,345.50,345.50,-5.50,2984,0
102/04/15,29.02,2.67,2.59,6110010,2089086880,345.00,349.00,337.00,337.50,-8.00,3781,0
102/04/16,29.28,2.64,2.61,4908841,1661244843,336.00,342.00,335.50,340.50,+3.00,2478,1
102/04/17,29.84,2.59,2.66,4701807,1611559579,341.00,348.00,338.50,347.00,+6.50,2968,1
102/04/18,29.75,2.60,2.66,3740845,1296629770,346.00,350.00,343.50,346.00,-1.00,1938,0
102/04/19,30.78,2.51,2.75,16260277,5759919672,349.00,358.00,349.00,358.00,+12.00,9358,1
102/04/22,31.21,2.48,2.79,14606930,5313333643,361.00,367.00,361.00,363.00,+5.00,8987,1
102/04/23,31.38,2.47,2.80,7105382,2570775812,365.00,365.00,358.00,365.00,+2.00,4080,1
102/04/24,31.38,2.47,2.80,6698628,2447566092,368.00,368.00,363.00,365.00,0.00,3965,0
102/04/25,31.13,2.49,2.78,4839160,1753917760,364.00,364.00,360.50,362.00,-3.00,3062,0
102/04/26,30.52,2.54,2.73,6550074,2343642207,361.00,362.00,355.00,355.00,-7.00,4731,0
102/04/29,31.08,2.49,2.78,4393230,1580743800,357.00,361.50,355.50,361.50,+6.50,3278,1
102/04/30,30.95,2.50,2.76,5468774,1984294726,363.00,365.50,360.00,360.00,-1.50,3714,0
102/05/02,31.47,2.46,2.81,7772148,2805154770,362.00,366.00,354.00,366.00,+6.00,5628,1
102/05/03,31.51,2.46,2.81,5951839,2178980235,367.50,368.00,363.50,366.50,+0.50,4311,1
102/05/06,32.03,2.42,2.84,7969214,2962402394,369.00,373.50,369.00,372.50,+6.00,5472,1
102/05/07,31.74,2.43,2.83,16184016,6053556500,375.50,380.00,368.50,371.00,-1.50,8255,0
102/05/08,32.16,2.39,2.87,12405469,4656467956,373.50,379.50,373.50,376.00,+5.00,6474,1
102/05/09,32.08,2.40,2.86,6407307,2408170818,380.00,380.00,374.00,375.00,-1.00,3679,0
102/05/10,31.57,2.44,2.82,7354717,2724103678,375.00,375.00,367.50,369.00,-6.00,4660,0
102/05/13,31.57,2.44,2.82,4305082,1584146258,366.50,370.00,366.50,369.00,0.00,2879,0
102/05/14,31.39,2.45,2.80,2896603,1067998301,370.50,372.00,367.00,367.00,-2.00,2305,0
102/05/15,31.44,2.45,2.70,4414714,1626186552,367.00,370.50,366.00,367.50,+0.50,2591,1
102/05/16,29.64,2.41,2.75,7973585,2990518290,370.00,378.00,370.00,374.00,+6.50,5432,1
102/05/17,30.03,2.37,2.79,9466982,3594539196,377.00,382.00,377.00,379.00,+5.00,6155,1
102/05/20,29.99,2.38,2.78,4811488,1834181178,380.00,383.50,378.50,378.50,-0.50,3344,0
102/05/21,29.91,2.38,2.78,4797849,1820536468,380.00,382.50,376.00,377.50,-1.00,3583,0
102/05/22,30.27,2.36,2.81,7879771,3010533611,382.50,385.00,380.00,382.00,+4.50,4192,1
102/05/23,29.32,2.43,2.72,10698605,4002986850,377.00,379.00,370.00,370.00,-12.00,6754,0
102/05/24,28.76,2.48,2.67,9881413,3591516332,370.00,372.00,359.00,363.00,-7.00,6819,0
102/05/27,28.53,2.50,2.65,5149656,1853355816,362.50,362.50,358.00,360.00,-3.00,3321,0
102/05/28,28.76,2.48,2.67,4479434,1625890542,360.00,365.00,360.00,363.00,+3.00,3177,1
102/05/29,28.84,2.47,2.68,4213972,1533207308,365.50,365.50,362.50,364.00,+1.00,2629,1
102/05/30,28.65,2.49,2.66,4850047,1754298469,364.00,364.50,359.00,361.50,-2.50,3285,0
102/05/31,29.48,2.42,2.74,9909940,3644398180,366.00,372.00,363.00,372.00,+10.50,5151,1
102/06/03,29.16,2.45,2.71,4485004,1648743472,368.00,369.50,365.00,368.00,-4.00,3327,0
102/06/04,29.24,2.44,2.71,4983659,1849940671,370.50,373.00,369.00,369.00,+1.00,3429,1
102/06/05,28.88,2.47,2.68,4866218,1799081288,371.00,373.00,364.50,364.50,-4.50,3412,0
102/06/06,29.04,2.46,2.70,4818819,1760461151,364.50,368.50,363.50,366.50,+2.00,3166,1
102/06/07,29.32,2.43,2.72,7109557,2628098090,372.00,372.50,366.50,370.00,+3.50,4579,1
102/06/10,29.79,2.39,2.76,6242903,2343205028,375.00,377.00,372.00,376.00,+6.00,3971,1
102/06/11,29.04,2.46,2.70,8429647,3109574250,373.50,373.50,366.00,366.50,-9.50,5117,0
102/06/13,28.61,2.49,2.65,5995001,2170104862,362.50,364.50,360.00,361.00,-5.50,4215,0
102/06/14,27.89,2.56,2.59,6838985,2440957673,364.00,364.50,351.00,352.00,-9.00,4708,0
102/06/17,28.05,2.54,2.60,6047533,2131292471,353.00,356.50,350.00,354.00,+2.00,4071,1
102/06/18,28.17,2.53,2.61,4709518,1665766151,354.00,356.50,351.00,355.50,+1.50,2797,1
102/06/19,27.85,2.56,2.58,5597092,1981856912,357.50,358.00,351.50,351.50,-4.00,3904,0
102/06/20,27.14,2.63,2.52,8113920,2791828900,346.00,348.00,341.50,342.50,-9.00,5312,0
