date,dividend,PE,netWorth,volume,price,open,high,low,close,diff,times,result
101/06/06,20.43,4.22,0.73,55154970,651677600,11.85,11.90,11.70,11.85,+0.05,7101,1
101/06/07,20.52,4.20,0.73,37904381,452351189,12.10,12.10,11.80,11.90,+0.05,5997,1
101/06/08,20.69,4.17,0.74,18807399,223981388,11.90,12.00,11.80,12.00,+0.10,5283,1
101/06/11,20.86,4.13,0.74,33540445,405592673,12.15,12.25,12.00,12.10,+0.10,4878,1
101/06/12,21.12,4.08,0.75,28515000,344799600,11.90,12.25,11.90,12.25,+0.15,4873,1
101/06/13,21.21,4.07,0.76,23788143,291225860,12.30,12.30,12.15,12.30,+0.05,4560,1
101/06/14,20.95,4.12,0.75,21940615,266408327,12.15,12.20,12.10,12.15,-0.15,5693,0
101/06/15,21.12,4.08,0.75,70408495,859096436,12.15,12.25,12.10,12.25,+0.10,5298,1
101/06/18,21.29,4.05,0.76,45382857,563045631,12.50,12.60,12.30,12.35,+0.10,5527,1
101/06/19,21.29,4.05,0.76,12074575,149326857,12.45,12.45,12.30,12.35,0.00,2462,0
101/06/20,21.90,3.94,0.78,34500380,434357658,12.55,12.70,12.45,12.70,+0.35,5534,1
101/06/21,22.16,3.89,0.79,35929608,462309642,12.70,13.00,12.65,12.85,+0.15,6757,1
101/06/22,21.55,4.00,0.77,26429980,332167628,12.60,12.65,12.50,12.50,-0.35,4280,0
101/06/25,21.12,4.08,0.75,17111128,210640341,12.35,12.45,12.25,12.25,-0.25,3609,0
101/06/26,21.12,4.08,0.75,21544296,264516182,12.15,12.40,12.15,12.25,0.00,3401,0
101/06/27,21.03,4.10,0.75,18505428,227132633,12.25,12.40,12.20,12.20,-0.05,2643,0
101/06/28,20.86,4.13,0.74,24578849,299603073,12.40,12.40,12.10,12.10,-0.10,3840,0
101/06/29,22.24,3.88,0.79,74124894,939998273,12.20,12.90,12.15,12.90,+0.80,10179,1
101/07/02,23.10,3.73,0.82,71831684,954988308,13.05,13.50,13.05,13.40,+0.50,11355,1
101/07/03,23.10,3.73,0.82,64047158,860061542,13.35,13.55,13.20,13.40,0.00,7213,0
101/07/04,22.76,3.79,0.81,38942926,515621820,13.40,13.45,13.15,13.20,-0.20,4672,0
101/07/05,22.67,3.80,0.81,43185371,568500584,13.20,13.35,13.05,13.15,-0.05,4010,0
101/07/06,22.41,3.85,0.80,59629871,776790975,13.25,13.25,12.95,13.00,-0.15,6259,0
101/07/09,21.21,4.07,0.76,52837809,652659952,12.35,12.45,12.30,12.30,X0.00,6221,0
101/07/10,21.38,4.03,0.76,39317950,491698097,12.40,12.70,12.40,12.40,+0.10,6767,1
101/07/11,21.29,4.05,0.76,17940190,221985750,12.50,12.50,12.30,12.35,-0.05,3674,0
101/07/12,20.78,4.15,0.74,38079504,460571042,12.35,12.35,12.00,12.05,-0.30,7494,0
101/07/13,20.69,4.17,0.74,26058392,312365302,11.95,12.10,11.90,12.00,-0.05,4412,0
101/07/16,20.78,4.15,0.74,22815323,275018776,12.00,12.15,11.95,12.05,+0.05,4994,1
101/07/17,21.47,4.02,0.77,31634948,388185020,12.05,12.50,12.00,12.45,+0.40,4993,1
101/07/18,20.95,4.12,0.75,25213311,309363582,12.40,12.45,12.15,12.15,-0.30,3292,0
101/07/19,21.55,4.00,0.77,30809298,384801357,12.35,12.60,12.30,12.50,+0.35,5758,1
101/07/20,21.64,3.98,0.77,31339832,391036361,12.40,12.55,12.35,12.55,+0.05,3316,1
101/07/23,21.21,4.07,0.76,30281710,370569782,12.35,12.40,12.15,12.30,-0.25,3782,0
101/07/24,21.29,4.05,0.76,22201911,273450217,12.30,12.40,12.20,12.35,+0.05,2725,1
101/07/25,20.86,4.13,0.74,29630602,361339851,12.10,12.30,12.10,12.10,-0.25,4662,0
101/07/26,21.03,4.10,0.75,20904296,255838532,12.15,12.35,12.15,12.20,+0.10,4677,1
101/07/27,21.38,4.03,0.76,22813934,282461435,12.40,12.45,12.30,12.40,+0.20,2883,1
101/07/30,21.55,4.00,0.77,15134026,188810827,12.50,12.55,12.40,12.50,+0.10,3161,1
101/07/31,21.72,3.97,0.77,38164188,479414139,12.50,12.65,12.40,12.60,+0.10,4331,1
101/08/01,21.64,3.98,0.77,18646767,233347061,12.50,12.60,12.40,12.55,-0.05,2899,0
101/08/03,21.38,4.03,0.76,26427395,328326475,12.45,12.50,12.35,12.40,-0.15,4876,0
101/08/06,21.90,3.94,0.78,35591133,449636565,12.60,12.70,12.50,12.70,+0.30,4669,1
101/08/07,21.90,3.94,0.78,26164406,330317463,12.65,12.70,12.55,12.70,0.00,3883,0
101/08/08,21.98,3.92,0.78,24630331,314985579,12.90,12.90,12.70,12.75,+0.05,3931,1
101/08/09,22.16,3.89,0.79,44337706,572012568,12.90,13.00,12.80,12.85,+0.10,6912,1
101/08/10,21.90,3.94,0.78,27008372,342985503,12.85,12.85,12.55,12.70,-0.15,4507,0
101/08/13,21.55,4.00,0.77,22997204,290348212,12.90,12.90,12.50,12.50,-0.20,3762,0
101/08/14,21.55,4.00,0.77,34209086,430123048,12.55,12.75,12.45,12.50,0.00,5571,0
101/08/15,21.47,4.02,0.77,33242926,411368434,12.45,12.55,12.30,12.45,-0.05,6810,0
101/08/16,21.29,4.05,0.76,29121708,360999319,12.40,12.50,12.35,12.35,-0.10,4826,0
101/08/17,21.47,4.02,0.77,49728461,614716258,12.35,12.50,12.25,12.45,+0.10,5131,1
101/08/20,20.95,4.12,0.75,49705396,607001688,12.45,12.45,12.10,12.15,-0.30,7921,0
101/08/21,21.03,4.10,0.75,44588838,544205605,12.15,12.30,12.15,12.20,+0.05,6031,1
101/08/22,20.78,4.15,0.74,53684684,643528058,12.00,12.10,11.90,12.05,-0.15,8540,0
101/08/23,21.03,4.10,0.75,31499804,382159149,12.10,12.20,12.05,12.20,+0.15,3853,1
101/08/24,20.95,4.12,0.75,19288598,234931831,12.20,12.25,12.10,12.15,-0.05,3256,0
101/08/27,20.78,4.15,0.74,21935017,265467904,12.25,12.30,12.05,12.05,-0.10,2896,0
101/08/28,20.78,4.15,0.76,15395850,185706350,12.00,12.15,12.00,12.05,0.00,2783,0
101/08/29,21.52,4.15,0.76,22625109,273077008,12.15,12.15,12.05,12.05,0.00,4479,0
101/08/30,21.52,4.15,0.76,29658513,358247656,12.10,12.15,12.00,12.05,0.00,3675,0
101/08/31,21.43,4.17,0.75,16783450,201926950,12.05,12.15,12.00,12.00,-0.05,2321,0
101/09/03,21.34,4.18,0.75,28922250,345766033,12.00,12.00,11.90,11.95,-0.05,3949,0
101/09/04,21.34,4.18,0.75,17209820,205570676,12.00,12.05,11.90,11.95,0.00,4589,0
101/09/05,20.89,4.27,0.73,65705835,774800497,11.90,11.90,11.70,11.70,-0.25,9076,0
101/09/06,20.80,4.29,0.73,22864838,267907697,11.70,11.85,11.65,11.65,-0.05,4815,0
101/09/07,21.07,4.24,0.74,28409053,336398353,11.80,11.90,11.75,11.80,+0.15,4609,1
101/09/10,21.61,4.13,0.76,32717660,394220370,11.95,12.10,11.95,12.10,+0.30,5377,1
101/09/11,21.61,4.13,0.76,17410109,210417658,12.20,12.20,12.00,12.10,0.00,3856,0
101/09/12,21.43,4.17,0.75,28337758,341085296,12.15,12.15,11.95,12.00,-0.10,4346,0
101/09/13,21.43,4.17,0.75,16937278,203418574,12.00,12.10,11.95,12.00,0.00,3049,0
101/09/14,21.88,4.08,0.77,85216353,1034947238,12.10,12.35,12.00,12.25,+0.25,10139,1
101/09/17,21.96,4.07,0.77,41974118,514237758,12.30,12.30,12.20,12.30,+0.05,5681,1
101/09/18,21.79,4.10,0.77,27118856,331345422,12.25,12.30,12.15,12.20,-0.10,3913,0
101/09/19,21.96,4.07,0.77,23416840,285879193,12.20,12.30,12.15,12.30,+0.10,3778,1
101/09/20,21.79,4.10,0.77,22361272,272679064,12.25,12.25,12.15,12.20,-0.10,3686,0
101/09/21,21.96,4.07,0.77,30847081,376719265,12.20,12.30,12.10,12.30,+0.10,3946,1
101/09/24,21.70,4.12,0.76,17621931,214266797,12.15,12.20,12.10,12.15,-0.15,3336,0
101/09/25,21.70,4.12,0.76,27698202,337460479,12.10,12.25,12.10,12.15,0.00,4464,0
101/09/26,21.52,4.15,0.76,22491948,271494326,12.10,12.15,12.00,12.05,-0.10,3150,0
101/09/27,21.70,4.12,0.76,32356103,390992622,12.00,12.20,12.00,12.15,+0.10,3697,1
101/09/28,21.79,4.10,0.77,29905947,364562887,12.25,12.25,12.10,12.20,+0.05,4561,1
101/10/01,21.43,4.17,0.75,24203045,290998324,12.10,12.15,11.95,12.00,-0.20,3765,0
101/10/02,21.61,4.13,0.76,21958469,264422278,12.05,12.15,11.95,12.10,+0.10,3429,1
101/10/03,21.52,4.15,0.76,13100736,158313032,12.15,12.15,12.00,12.05,-0.05,2750,0
101/10/04,21.25,4.20,0.75,26415269,314765517,12.00,12.05,11.85,11.90,-0.15,5659,0
101/10/05,21.07,4.24,0.74,18165102,215276013,11.95,11.95,11.80,11.80,-0.10,3823,0
101/10/08,21.07,4.24,0.74,17197434,203517662,11.80,11.90,11.80,11.80,0.00,3434,0
101/10/09,21.25,4.20,0.75,19995935,237842422,11.85,11.95,11.85,11.90,+0.10,5180,1
101/10/11,20.89,4.27,0.73,16409948,192564283,11.75,11.80,11.70,11.70,-0.20,4121,0
101/10/12,20.80,4.29,0.73,35111062,409778562,11.70,11.80,11.60,11.65,-0.05,6249,0
101/10/15,20.36,4.39,0.72,37736070,432809646,11.65,11.65,11.35,11.40,-0.25,5537,0
101/10/16,20.36,4.39,0.72,33550382,381551259,11.45,11.50,11.30,11.40,0.00,5246,0
101/10/17,20.36,4.39,0.72,22328463,255290634,11.50,11.55,11.35,11.40,0.00,3761,0
101/10/18,20.18,4.42,0.71,24310126,275535265,11.40,11.50,11.25,11.30,-0.10,4600,0
101/10/19,19.91,4.48,0.70,33202996,370673545,11.25,11.30,11.10,11.15,-0.15,6297,0
101/10/22,19.91,4.48,0.70,21999748,243030948,11.00,11.15,10.95,11.15,0.00,3231,0
101/10/23,19.73,4.52,0.69,18121547,199975217,11.10,11.15,11.00,11.05,-0.10,2950,0
101/10/24,19.91,4.48,0.70,17733292,196821588,10.95,11.25,10.90,11.15,+0.10,4023,1
101/10/25,20.09,4.44,0.71,19143406,215185441,11.15,11.35,11.10,11.25,+0.10,3826,1
101/10/26,19.55,4.57,0.69,22351349,246667104,11.35,11.35,10.90,10.95,-0.30,4100,0
101/10/29,19.38,4.61,0.68,15280713,166881608,10.95,11.00,10.85,10.85,-0.10,3564,0
101/10/30,19.64,4.55,0.69,18181885,199340744,10.90,11.05,10.90,11.00,+0.15,3711,1
101/10/31,19.38,4.61,0.68,17618233,192021874,11.05,11.05,10.85,10.85,-0.15,2708,0
101/11/01,18.84,4.74,0.66,41848534,443669032,10.85,10.85,10.50,10.55,-0.30,6595,0
101/11/02,17.67,4.72,0.67,29377562,313470759,10.65,10.80,10.55,10.60,+0.05,6484,1
101/11/05,17.58,4.74,0.66,19478617,205459950,10.55,10.65,10.50,10.55,-0.05,3742,0
101/11/06,17.58,4.74,0.66,38572242,404413711,10.50,10.55,10.40,10.55,0.00,5855,0
101/11/07,17.75,4.69,0.67,48272603,513360508,10.60,10.70,10.55,10.65,+0.10,8029,1
101/11/08,17.67,4.72,0.67,33533428,354486301,10.55,10.65,10.45,10.60,-0.05,4245,0
101/11/09,18.08,4.61,0.68,30295698,324322530,10.60,10.85,10.50,10.85,+0.25,5531,1
101/11/12,17.75,4.69,0.67,21962027,235320895,10.80,10.80,10.60,10.65,-0.20,3281,0
101/11/13,17.50,4.76,0.66,30735019,323215822,10.65,10.65,10.45,10.50,-0.15,4798,0
101/11/14,17.58,4.74,0.66,26415265,277582498,10.50,10.55,10.40,10.55,+0.05,3262,1
101/11/15,17.67,4.72,0.67,17979429,189156377,10.55,10.60,10.40,10.60,+0.05,3500,1
101/11/16,17.58,4.74,0.66,17510432,184656608,10.60,10.65,10.45,10.55,-0.05,3191,0
101/11/19,17.33,4.81,0.65,15444447,161478008,10.55,10.55,10.40,10.40,-0.15,3157,0
101/11/20,17.17,4.85,0.65,21848454,226418649,10.45,10.50,10.30,10.30,-0.10,4573,0
101/11/21,16.83,4.95,0.63,50456718,511176906,10.30,10.30,10.00,10.10,-0.20,7864,0
101/11/22,16.83,4.95,0.63,41561331,419797995,10.10,10.20,10.00,10.10,0.00,6940,0
101/11/23,18.00,4.63,0.68,149998732,1587998101,10.20,10.80,10.15,10.80,+0.70,15924,1
101/11/26,18.50,4.50,0.70,75223665,832366864,11.10,11.15,10.95,11.10,+0.30,12180,1
101/11/27,18.67,4.46,0.70,49164963,546727096,11.10,11.20,11.00,11.20,+0.10,9660,1
101/11/28,18.67,4.46,0.70,53617854,597880367,11.15,11.20,11.05,11.20,0.00,5916,0
101/11/29,18.50,4.50,0.70,61511291,683978512,11.15,11.20,11.05,11.10,-0.10,7339,0
101/11/30,18.75,4.44,0.71,115388207,1297863255,11.05,11.35,11.05,11.25,+0.15,10526,1
101/12/03,18.58,4.48,0.70,34100297,380775816,11.20,11.25,11.10,11.15,-0.10,5665,0
101/12/04,18.50,4.50,0.70,52658712,580315482,11.05,11.10,10.95,11.10,-0.05,7061,0
101/12/05,19.33,4.31,0.73,124871852,1433587675,11.10,11.75,11.00,11.60,+0.50,15518,1
101/12/06,19.50,4.27,0.74,116109982,1358403192,11.75,11.80,11.55,11.70,+0.10,15308,1
101/12/07,19.42,4.29,0.73,94978100,1122604697,11.80,11.95,11.60,11.65,-0.05,11884,0
101/12/10,19.08,4.37,0.72,39677444,456893792,11.70,11.70,11.45,11.45,-0.20,5680,0
101/12/11,19.00,4.39,0.72,40680873,464080442,11.45,11.55,11.35,11.40,-0.05,5378,0
101/12/12,19.25,4.33,0.73,37778109,435057696,11.60,11.60,11.45,11.55,+0.15,5010,1
101/12/13,20.00,4.17,0.75,115715894,1372340976,11.60,12.00,11.55,12.00,+0.45,15133,1
101/12/14,19.50,4.27,0.74,70781494,831238813,11.85,11.85,11.65,11.70,-0.30,8349,0
101/12/17,19.25,4.33,0.73,47521357,552723349,11.80,11.80,11.55,11.55,-0.15,7083,0
101/12/18,19.42,4.29,0.73,46556214,542454120,11.55,11.75,11.55,11.65,+0.10,7143,1
101/12/19,19.17,4.35,0.72,68423038,791519331,11.80,11.80,11.45,11.50,-0.15,10425,0
101/12/20,19.50,4.27,0.74,145227149,1700508797,11.60,11.95,11.45,11.70,+0.20,18386,1
101/12/21,19.42,4.29,0.73,92211039,1082211240,11.80,11.90,11.60,11.65,-0.05,13744,0
101/12/22,19.42,4.29,0.73,50533065,589660639,11.70,11.80,11.60,11.65,0.00,6890,0
101/12/24,19.17,4.35,0.72,25807144,298104625,11.65,11.65,11.50,11.50,-0.15,4968,0
101/12/25,19.33,4.31,0.73,21796473,252380857,11.55,11.65,11.50,11.60,+0.10,3990,1
101/12/26,19.42,4.29,0.73,49542797,581018896,11.60,11.85,11.60,11.65,+0.05,7078,1
101/12/27,19.50,4.27,0.74,29177746,339969147,11.65,11.70,11.60,11.70,+0.05,4461,1
101/12/28,19.50,4.27,0.74,53452226,627676761,11.80,11.85,11.70,11.70,0.00,6538,0
102/01/02,19.67,4.24,0.74,44320016,522929712,11.80,11.90,11.65,11.80,+0.10,6754,1
102/01/03,20.58,4.05,0.78,171773020,2110046612,11.95,12.55,11.95,12.35,+0.55,23412,1
102/01/04,20.67,4.03,0.78,106856008,1319974455,12.35,12.55,12.20,12.40,+0.05,17103,1
102/01/07,20.33,4.10,0.77,55917332,684808915,12.40,12.40,12.10,12.20,-0.20,9195,0
102/01/08,20.17,4.13,0.76,55647575,674918445,12.20,12.35,12.00,12.10,-0.10,8814,0
102/01/09,19.75,4.22,0.75,70863789,846292676,12.00,12.05,11.85,11.85,-0.25,12392,0
102/01/10,19.67,4.24,0.74,54746300,650899909,12.00,12.00,11.80,11.80,-0.05,7692,0
102/01/11,19.75,4.22,0.75,31247653,370372244,11.90,11.95,11.80,11.85,+0.05,5038,1
102/01/14,19.67,4.24,0.74,37858051,445761985,11.85,11.85,11.70,11.80,-0.05,5342,0
102/01/15,19.42,4.29,0.73,47248100,552047422,11.85,11.85,11.60,11.65,-0.15,7395,0
102/01/16,19.17,4.35,0.72,42384484,491397529,11.65,11.70,11.50,11.50,-0.15,7860,0
102/01/17,18.67,4.46,0.70,52357386,595733767,11.60,11.60,11.20,11.20,-0.30,9202,0
102/01/18,19.17,4.35,0.72,48558324,553750551,11.30,11.55,11.30,11.50,+0.30,6007,1
102/01/21,19.08,4.37,0.72,19466956,222140195,11.40,11.45,11.35,11.45,-0.05,3189,0
102/01/22,19.17,4.35,0.72,14579465,166913717,11.45,11.50,11.35,11.50,+0.05,2514,1
102/01/23,19.08,4.37,0.72,31268625,358238774,11.40,11.60,11.40,11.45,-0.05,4548,0
102/01/24,19.00,4.39,0.72,35589934,408495289,11.40,11.60,11.35,11.40,-0.05,4732,0
102/01/25,18.75,4.44,0.71,30430010,344237710,11.40,11.50,11.25,11.25,-0.15,5587,0
102/01/28,18.92,4.41,0.71,15135766,171845943,11.30,11.45,11.30,11.35,+0.10,3105,1
102/01/29,19.25,4.33,0.73,40765900,469038400,11.45,11.60,11.40,11.55,+0.20,5178,1
102/01/30,19.42,4.29,0.73,40018292,463300568,11.65,11.65,11.50,11.65,+0.10,5465,1
102/01/31,19.17,4.35,0.72,33537904,386535632,11.65,11.65,11.45,11.50,-0.15,4830,0
102/02/01,19.33,4.31,0.73,26031567,301574408,11.50,11.65,11.50,11.60,+0.10,4934,1
102/02/04,19.42,4.29,0.73,25603175,298043498,11.65,11.70,11.55,11.65,+0.05,4602,1
102/02/05,19.00,4.39,0.72,28816886,329836397,11.60,11.60,11.40,11.40,-0.25,4985,0
102/02/06,18.92,4.41,0.71,26463556,301099639,11.35,11.45,11.35,11.35,-0.05,4942,0
102/02/18,18.58,4.48,0.70,81393644,909502513,11.35,11.35,11.05,11.15,-0.20,13455,0
102/02/19,18.92,4.41,0.71,48857085,551161105,11.15,11.40,11.10,11.35,+0.20,7263,1
102/02/20,18.75,4.44,0.71,43724555,492532976,11.40,11.40,11.20,11.25,-0.10,6123,0
102/02/21,18.58,4.48,0.70,27672141,309141679,11.20,11.25,11.15,11.15,-0.10,3938,0
102/02/22,18.67,4.46,0.70,35230683,394881430,11.15,11.30,11.15,11.20,+0.05,5526,1
102/02/23,18.67,4.46,0.70,15674165,176169014,11.30,11.30,11.20,11.20,0.00,2817,0
102/02/25,18.75,4.44,0.71,25701254,289268086,11.25,11.35,11.20,11.25,+0.05,3470,1
102/02/26,18.50,4.50,0.70,34061135,379078828,11.15,11.20,11.10,11.10,-0.15,4800,0
102/02/27,18.50,4.50,0.70,28619156,317421751,11.05,11.15,11.00,11.10,0.00,4693,0
102/03/01,18.42,4.52,0.69,27581805,306328402,11.15,11.20,11.05,11.05,-0.05,4591,0
102/03/04,18.17,4.59,0.69,49657718,544096024,11.05,11.10,10.90,10.90,-0.15,8305,0
102/03/05,18.50,4.50,0.70,45539941,504943906,10.95,11.15,10.95,11.10,+0.20,7344,1
102/03/06,18.67,4.46,0.70,31266819,348206045,11.20,11.25,11.05,11.20,+0.10,5333,1
102/03/07,18.50,4.50,0.70,26062875,289867732,11.20,11.20,11.05,11.10,-0.10,4678,0
102/03/08,18.42,4.52,0.69,37292464,413773404,11.10,11.20,11.05,11.05,-0.05,5176,0
102/03/11,18.50,4.50,0.70,29688817,330286551,11.10,11.20,11.05,11.10,+0.05,4746,1
102/03/12,18.67,4.46,0.70,56259834,631977353,11.10,11.35,11.05,11.20,+0.10,8800,1
102/03/13,18.50,4.50,0.70,35908364,399198152,11.25,11.25,11.05,11.10,-0.10,5184,0
102/03/14,19.33,3.45,0.73,165141533,1932973793,11.80,11.80,11.60,11.60,+0.50,24531,1
102/03/15,19.33,3.45,0.73,83582644,969188299,11.70,11.70,11.50,11.60,0.00,11329,0
102/03/18,18.67,3.57,0.72,54681507,618512579,11.45,11.45,11.20,11.20,-0.40,8462,0
102/03/19,18.67,3.57,0.72,42265719,475646493,11.25,11.35,11.20,11.20,0.00,6514,0
102/03/20,18.58,3.59,0.71,34494393,385040983,11.15,11.25,11.10,11.15,-0.05,6673,0
102/03/21,18.50,3.60,0.71,28500764,318214706,11.10,11.25,11.10,11.10,-0.05,4873,0
102/03/22,18.50,3.60,0.71,26058852,290050555,11.10,11.20,11.10,11.10,0.00,5368,0
102/03/25,18.58,3.59,0.71,23981712,267484625,11.15,11.20,11.10,11.15,+0.05,4524,1
102/03/26,18.75,3.56,0.72,38920341,436490032,11.20,11.30,11.15,11.25,+0.10,4803,1
102/03/27,18.58,3.59,0.71,27280481,305621531,11.25,11.30,11.15,11.15,-0.10,5346,0
102/03/28,18.50,3.60,0.71,25189979,280845340,11.25,11.25,11.10,11.10,-0.05,3481,0
102/03/29,18.67,3.57,0.72,19801633,221361198,11.15,11.25,11.10,11.20,+0.10,3748,1
102/04/01,18.58,3.59,0.71,14979544,167313020,11.20,11.25,11.10,11.15,-0.05,2829,0
102/04/02,18.75,3.56,0.72,31864287,358071983,11.15,11.30,11.15,11.25,+0.10,4955,1
102/04/03,18.83,3.54,0.72,31841897,359004539,11.30,11.35,11.20,11.30,+0.05,4916,1
102/04/08,18.42,3.62,0.71,50278043,555038123,11.10,11.15,10.95,11.05,-0.25,8267,0
102/04/09,18.50,3.60,0.71,32469260,359742553,11.10,11.15,11.00,11.10,+0.05,5046,1
102/04/10,18.33,3.64,0.70,40712526,449500936,11.00,11.10,11.00,11.00,-0.10,6676,0
102/04/11,18.67,3.57,0.72,45541851,509012454,11.10,11.30,11.05,11.20,+0.20,7921,1
102/04/12,18.42,3.62,0.71,32646095,364079139,11.25,11.25,11.05,11.05,-0.15,3436,0
102/04/15,18.42,3.62,0.71,25573043,284319673,11.05,11.20,11.05,11.05,0.00,4533,0
102/04/16,18.75,3.56,0.72,34539952,385029467,11.00,11.25,11.00,11.25,+0.20,3978,1
102/04/17,18.67,3.57,0.72,34777274,390593395,11.25,11.30,11.15,11.20,-0.05,4931,0
102/04/18,18.50,3.60,0.71,31814388,353997637,11.15,11.20,11.05,11.10,-0.10,3870,0
102/04/19,18.92,3.52,0.73,78392178,888830632,11.20,11.45,11.15,11.35,+0.25,11829,1
102/04/22,18.67,3.57,0.72,25456885,286562243,11.35,11.35,11.20,11.20,-0.15,4499,0
102/04/23,18.67,3.57,0.72,22744844,255152152,11.25,11.30,11.15,11.20,0.00,3011,0
102/04/24,19.00,3.51,0.73,30072007,340388243,11.30,11.40,11.20,11.40,+0.20,5543,1
102/04/25,18.83,3.54,0.72,31985467,361352870,11.35,11.40,11.25,11.30,-0.10,4934,0
102/04/26,18.67,3.57,0.72,29071734,327592105,11.30,11.35,11.20,11.20,-0.10,4326,0
102/04/29,18.50,3.60,0.71,30661656,342659695,11.20,11.25,11.10,11.10,-0.10,6134,0
102/04/30,18.75,3.56,0.72,42405288,476938632,11.20,11.30,11.20,11.25,+0.15,5881,1
102/05/02,18.67,3.57,0.72,23375248,262621319,11.20,11.30,11.15,11.20,-0.05,4387,0
102/05/03,19.00,3.51,0.73,45896056,521814464,11.20,11.50,11.20,11.40,+0.20,7141,1
102/05/06,19.67,3.39,0.74,109090364,1271292184,11.50,11.80,11.45,11.80,+0.40,15593,1
102/05/07,18.71,3.45,0.72,61595341,717633998,11.70,11.75,11.55,11.60,-0.20,7543,0
102/05/08,19.52,3.31,0.76,172431157,2057195612,11.65,12.10,11.65,12.10,+0.50,22597,1
102/05/09,19.19,3.36,0.74,189203612,2292837996,12.30,12.30,11.90,11.90,-0.20,22549,0
102/05/10,20.32,3.17,0.79,232058433,2851499430,12.00,12.65,11.90,12.60,+0.70,25101,1
102/05/13,21.05,3.07,0.81,309283611,4006864743,12.80,13.10,12.80,13.05,+0.45,31631,1
102/05/14,20.89,3.09,0.78,118893871,1543987881,13.15,13.15,12.80,12.95,-0.10,15591,0
102/05/15,12.50,3.08,0.78,109217312,1407853864,12.95,13.05,12.70,13.00,+0.05,14357,1
102/05/16,12.84,3.00,0.80,169994575,2262932127,13.10,13.60,12.90,13.35,+0.35,21685,1
102/05/17,12.64,3.04,0.79,74653699,993778094,13.35,13.50,13.10,13.15,-0.20,11090,0
102/05/20,12.93,2.97,0.81,76722558,1024825303,13.25,13.45,13.15,13.45,+0.30,9580,1
102/05/21,13.56,2.84,0.85,170738619,2366123376,13.50,14.10,13.50,14.10,+0.65,22292,1
102/05/22,13.37,2.88,0.83,158934359,2232922310,14.20,14.20,13.90,13.90,-0.20,18105,0
102/05/23,12.88,2.99,0.80,135206783,1834821300,13.85,13.90,13.35,13.40,-0.50,20513,0
102/05/24,12.74,3.02,0.79,78792981,1051890580,13.45,13.60,13.15,13.25,-0.15,11246,0
102/05/27,13.32,2.89,0.83,106876927,1452901315,13.30,13.85,13.20,13.85,+0.60,15617,1
102/05/28,13.08,2.94,0.82,65083947,890836277,13.80,13.80,13.60,13.60,-0.25,9217,0
102/05/29,13.13,2.93,0.82,71219366,982446121,13.85,13.95,13.65,13.65,+0.05,9924,1
102/05/30,12.98,2.96,0.81,68641871,922471814,13.50,13.60,13.30,13.50,-0.15,10404,0
102/05/31,12.69,3.03,0.79,61123148,820216624,13.65,13.70,13.20,13.20,-0.30,8739,0
102/06/03,12.88,2.99,0.80,56647065,750226235,13.05,13.45,13.00,13.40,+0.20,9219,1
102/06/04,13.37,2.88,0.83,131356559,1799814890,13.50,13.90,13.40,13.90,+0.50,16204,1
102/06/05,13.17,2.92,0.82,61111242,842800784,13.90,13.90,13.70,13.70,-0.20,8253,0
102/06/06,12.93,2.97,0.81,68990220,929142155,13.50,13.65,13.35,13.45,-0.25,10483,0
102/06/07,12.79,3.01,0.80,51354197,687211158,13.45,13.60,13.25,13.30,-0.15,7153,0
102/06/10,13.13,2.93,0.82,68025279,927605202,13.55,13.75,13.45,13.65,+0.35,8341,1
102/06/11,12.98,2.96,0.81,49679548,675985506,13.65,13.70,13.50,13.50,-0.15,7608,0
102/06/13,12.60,3.05,0.79,82082405,1085575215,13.30,13.45,13.10,13.10,-0.40,10872,0
102/06/14,12.60,3.05,0.79,57363680,757133168,13.20,13.30,13.10,13.10,0.00,7831,0
102/06/17,12.79,3.01,0.80,33274471,438274925,13.10,13.30,13.05,13.30,+0.20,5122,1
102/06/18,13.03,2.95,0.81,66045211,885833812,13.40,13.55,13.25,13.55,+0.25,7555,1
102/06/19,12.84,3.00,0.80,43184729,583357422,13.60,13.70,13.35,13.35,-0.20,6269,0
102/06/20,12.50,3.08,0.78,72739412,953597034,13.20,13.30,12.95,13.00,-0.35,11297,0
102/06/21,12.07,3.19,0.75,130534545,1630483698,12.55,12.70,12.30,12.55,-0.45,14656,0
102/06/24,12.31,3.13,0.77,88151587,1125357909,12.55,13.00,12.50,12.80,+0.25,11535,1
102/06/25,12.21,3.15,0.76,76493390,977834573,12.80,12.95,12.50,12.70,-0.10,9200,0
102/06/26,13.03,2.95,0.81,143036877,1924328832,13.15,13.55,13.15,13.55,+0.85,15254,1
102/06/27,13.89,2.77,0.87,267360304,3826552288,14.00,14.45,14.00,14.45,+0.90,31193,1
102/06/28,13.94,2.76,0.87,180666473,2610621854,14.55,14.55,14.30,14.50,+0.05,24688,1
102/07/01,14.47,2.66,0.90,157630239,2378862385,14.50,15.40,14.50,15.05,+0.55,20899,1
102/07/02,14.13,2.72,0.88,136519527,2025594066,15.10,15.20,14.60,14.70,-0.35,16865,0
102/07/03,13.99,2.75,0.87,115676367,1694458940,14.55,14.85,14.50,14.55,-0.15,13793,0
102/07/04,14.09,2.73,0.88,108114214,1599087977,14.70,15.05,14.60,14.65,+0.10,11296,1
