date,dividend,PE,netWorth,season
104年05月18日,14.08,5.62,2.42,0
104年05月19日,14.10,5.61,2.42,0
104年05月20日,14.37,5.51,2.47,0
104年05月21日,14.39,5.50,2.47,0
104年05月22日,14.75,5.37,2.53,0
104年05月25日,14.30,5.53,2.46,0
104年05月26日,14.37,5.51,2.47,0
104年05月27日,14.39,5.50,2.47,0
104年05月28日,14.71,5.38,2.53,0
104年05月29日,14.91,5.31,2.56,0
104年06月01日,14.75,5.37,2.53,0
104年06月02日,14.75,5.37,2.53,0
104年06月03日,14.75,5.37,2.53,0
104年06月04日,14.50,5.46,2.49,0
104年06月05日,14.41,5.49,2.47,0
104年06月08日,14.41,5.49,2.47,0
104年06月09日,14.44,5.48,2.48,0
104年06月10日,14.51,5.45,2.49,0
104年06月11日,14.51,5.45,2.49,0
104年06月12日,14.96,5.29,2.57,0
104年06月15日,14.71,5.38,2.53,0
104年06月16日,14.84,5.33,2.55,0
104年06月17日,15.27,5.18,2.62,0
104年06月18日,15.20,5.21,2.61,0
104年06月22日,15.61,5.07,2.68,0
104年06月23日,15.32,5.16,2.63,0
104年06月24日,15.16,5.22,2.60,0
104年06月25日,15.56,5.09,2.67,0
104年06月26日,15.29,5.18,2.63,0
104年06月29日,15.32,5.16,2.63,0
104年06月30日,15.18,5.21,2.61,0
104年07月01日,15.38,5.15,2.64,0
104年07月02日,15.14,5.23,2.60,0
104年07月03日,15.32,5.16,2.63,0
104年07月06日,15.07,5.25,2.59,0
104年07月07日,15.04,5.26,2.58,0
104年07月08日,14.50,5.46,2.49,0
104年07月09日,14.39,5.50,2.47,0
104年07月13日,14.32,5.53,2.46,0
104年07月14日,13.99,5.66,2.40,0
104年07月15日,13.42,5.90,2.30,0
104年07月16日,13.27,5.96,2.28,0
104年07月17日,13.13,6.03,2.25,0
104年07月20日,12.46,6.35,2.14,0
104年07月21日,12.84,6.16,2.21,0
104年07月22日,12.61,6.28,2.17,0
104年07月23日,12.30,6.43,2.11,0
104年07月24日,11.73,6.75,2.01,0
104年07月27日,11.42,6.93,1.96,0
104年07月28日,11.56,6.84,1.99,0
104年07月29日,11.60,6.82,1.99,0
104年07月30日,11.76,6.73,2.02,0
104年07月31日,11.94,6.63,2.05,0
104年08月03日,10.76,7.36,1.85,0
104年08月04日,10.07,7.86,1.73,0
104年08月05日,9.71,8.15,1.67,0
104年08月06日,9.89,8.00,1.70,0
104年08月07日,10.00,7.91,1.72,0
104年08月10日,10.36,7.64,1.78,0
104年08月11日,10.22,7.75,1.75,0
104年08月12日,10.07,7.86,1.73,0
104年08月13日,10.05,7.87,1.73,0
104年08月14日,9.71,8.15,1.88,0
104年08月17日,11.12,8.30,1.85,0
104年08月18日,11.20,8.24,1.86,0
104年08月19日,10.95,8.43,1.82,0
104年08月20日,10.91,8.46,1.81,0
104年08月21日,10.66,8.66,1.77,0
104年08月24日,9.61,9.61,1.59,0
104年08月25日,9.86,9.36,1.64,0
104年08月26日,9.63,9.59,1.60,0
104年08月27日,9.65,9.57,1.60,0
104年08月28日,10.62,8.70,1.76,0
104年08月31日,10.53,8.76,1.75,0
104年09月01日,10.28,8.98,1.71,0
104年09月02日,10.20,9.05,1.69,0
104年09月03日,10.16,9.09,1.69,0
104年09月04日,10.16,9.09,1.69,0
104年09月07日,10.34,8.92,1.72,0
104年09月08日,10.70,8.63,1.78,0
104年09月09日,11.75,7.86,1.95,0
104年09月10日,11.46,8.06,1.90,0
104年09月11日,11.62,7.94,1.93,0
104年09月14日,11.62,7.94,1.93,0
104年09月15日,11.37,8.12,1.89,0
104年09月16日,11.58,7.97,1.92,0
104年09月17日,11.62,7.94,1.93,0
104年09月18日,11.69,7.90,1.94,0
104年09月21日,11.06,8.35,1.83,0
104年09月22日,10.91,8.46,1.81,0
104年09月23日,10.53,8.76,1.75,0
104年09月24日,9.90,9.32,1.64,0
104年09月25日,9.95,9.28,1.65,0
104年09月30日,10.22,9.03,1.70,0
104年10月01日,10.51,8.78,1.74,0
104年10月02日,10.47,8.82,1.74,0
104年10月05日,10.20,9.05,1.69,0
104年10月06日,10.28,8.98,1.71,0
104年10月07日,10.83,8.53,1.80,0
104年10月08日,11.14,8.29,1.85,0
104年10月12日,11.18,8.26,1.86,0
104年10月13日,11.62,7.94,1.93,0
104年10月14日,11.44,8.07,1.90,0
104年10月15日,11.58,7.97,1.92,0
104年10月16日,11.58,7.97,1.92,0
104年10月19日,11.50,8.03,1.91,0
104年10月20日,11.54,8.00,1.91,0
104年10月21日,11.10,8.32,1.84,0
104年10月22日,11.20,8.24,1.86,0
104年10月23日,11.20,8.24,1.86,0
104年10月26日,11.39,8.10,1.89,0
104年10月27日,11.10,8.32,1.84,0
104年10月28日,10.74,8.59,1.78,0
104年10月29日,10.62,8.70,1.76,0
104年10月30日,10.68,8.64,1.77,0
104年11月02日,11.33,8.15,1.88,0
104年11月03日,11.58,7.97,1.92,0
104年11月04日,12.69,7.27,2.11,0
104年11月05日,12.46,7.41,2.07,0
104年11月06日,12.09,7.64,2.01,0
104年11月09日,12.00,7.69,1.99,0
104年11月10日,11.98,7.71,1.99,0
104年11月11日,11.54,8.00,1.91,0
104年11月12日,11.41,8.09,1.89,0
104年11月13日,13.01,8.29,1.76,0
104年11月16日,13.25,8.13,1.79,0
104年11月17日,13.01,8.29,1.76,0
104年11月18日,12.64,8.53,1.71,0
104年11月19日,12.98,8.30,1.75,0
104年11月20日,12.81,8.41,1.73,0
104年11月23日,13.47,8.00,1.82,0
104年11月24日,13.13,8.21,1.77,0
104年11月25日,12.86,8.38,1.74,0
104年11月26日,13.42,8.03,1.81,0
104年11月27日,13.08,8.24,1.77,0
104年11月30日,12.76,8.45,1.72,0
104年12月01日,12.79,8.43,1.73,0
104年12月02日,13.18,8.18,1.78,0
104年12月03日,13.42,8.03,1.81,0
104年12月04日,13.18,8.18,1.78,0
104年12月07日,13.47,8.00,1.82,0
104年12月08日,13.23,8.15,1.79,0
104年12月09日,12.93,8.33,1.75,0
104年12月10日,12.74,8.46,1.72,0
104年12月11日,12.62,8.54,1.71,0
104年12月14日,12.49,8.63,1.69,0
104年12月15日,12.69,8.49,1.72,0
104年12月16日,12.40,8.70,1.68,0
104年12月17日,12.69,8.49,1.72,0
104年12月18日,12.69,8.49,1.72,0
104年12月21日,12.44,8.66,1.68,0
104年12月22日,12.76,8.45,1.72,0
104年12月23日,12.59,8.56,1.70,0
104年12月24日,12.47,8.64,1.69,0
104年12月25日,12.57,8.58,1.70,0
104年12月28日,12.71,8.48,1.72,0
104年12月29日,12.25,8.80,1.66,0
104年12月30日,12.18,8.85,1.65,0
104年12月31日,12.25,8.80,1.66,0
105年01月04日,12.00,8.98,1.62,0
105年01月05日,11.88,9.07,1.61,0
105年01月06日,11.12,9.69,1.50,0
105年01月07日,10.09,10.68,1.36,0
105年01月08日,10.46,10.30,1.41,0
105年01月11日,10.24,10.53,1.38,0
105年01月12日,10.12,10.65,1.37,0
105年01月13日,10.12,10.65,1.37,0
105年01月14日,10.19,10.58,1.38,0
105年01月15日,10.04,10.73,1.36,0
105年01月18日,10.29,10.48,1.39,0
105年01月19日,10.61,10.16,1.43,0
105年01月20日,10.29,10.48,1.39,0
105年01月21日,10.29,10.48,1.39,0
105年01月22日,10.39,10.38,1.40,0
105年01月25日,10.51,10.26,1.42,0
105年01月26日,10.24,10.53,1.38,0
105年01月27日,10.34,10.43,1.40,0
105年01月28日,10.19,10.58,1.38,0
105年01月29日,10.49,10.28,1.42,0
105年01月30日,10.66,10.11,1.44,0
105年02月01日,10.29,10.48,1.39,0
105年02月02日,10.39,10.38,1.40,0
105年02月03日,9.80,11.00,1.32,0
105年02月15日,10.07,10.71,1.36,0
105年02月16日,10.36,10.40,1.40,0
105年02月17日,10.29,10.48,1.39,0
105年02月18日,10.78,10.00,1.46,0
105年02月19日,10.80,9.98,1.46,0
105年02月22日,11.22,9.61,1.52,0
105年02月23日,11.32,9.52,1.53,0
105年02月24日,11.12,9.69,1.50,0
105年02月25日,11.49,9.38,1.55,0
105年02月26日,11.56,9.32,1.56,0
105年03月01日,11.39,9.46,1.54,0
105年03月02日,11.46,9.40,1.55,0
105年03月03日,11.76,9.17,1.59,0
105年03月04日,11.76,9.17,1.59,0
105年03月07日,11.51,9.36,1.56,0
105年03月08日,11.51,9.36,1.56,0
105年03月09日,11.69,9.22,1.58,0
105年03月10日,11.39,9.46,1.54,0
105年03月11日,11.81,9.13,1.60,0
105年03月14日,12.74,8.46,1.72,0
105年03月15日,12.15,8.87,1.64,0
105年03月16日,12.37,8.71,1.67,0
105年03月17日,12.37,8.71,1.67,0
105年03月18日,12.64,8.53,1.71,0
105年03月21日,12.59,8.56,1.70,0
105年03月22日,12.15,8.87,1.64,0
105年03月23日,11.93,9.03,1.61,0
105年03月24日,12.05,8.94,1.63,0
105年03月25日,11.93,9.03,1.61,0
105年03月28日,11.76,9.17,1.59,0
105年03月29日,11.95,9.02,1.62,0
105年03月30日,12.22,8.82,1.65,0
105年03月31日,14.88,8.91,1.61,0
105年04月01日,14.52,9.13,1.57,0
105年04月06日,13.92,9.52,1.50,0
105年04月07日,13.80,9.61,1.49,0
105年04月08日,13.83,9.59,1.49,0
105年04月11日,13.98,9.48,1.51,0
105年04月12日,13.37,9.91,1.44,0
105年04月13日,13.58,9.76,1.47,0
105年04月14日,13.92,9.52,1.50,0
105年04月15日,14.10,9.40,1.52,0
105年04月18日,14.13,9.38,1.53,0
105年04月19日,14.01,9.46,1.51,0
105年04月20日,13.98,9.48,1.51,0
105年04月21日,14.10,9.40,1.52,0
105年04月22日,13.86,9.57,1.50,0
105年04月25日,13.73,9.65,1.48,0
105年04月26日,14.25,9.30,1.54,0
105年04月27日,14.58,9.09,1.57,0
105年04月28日,14.22,9.32,1.53,0
105年04月29日,13.86,9.57,1.50,0
105年05月03日,12.71,10.43,1.37,0
105年05月04日,12.14,10.92,1.31,0
105年05月05日,12.23,5.42,1.32,0
105年05月06日,11.57,5.73,1.25,0
105年05月09日,11.81,5.61,1.27,0
105年05月10日,12.29,5.39,1.33,0
105年05月11日,12.05,5.50,1.30,0
105年05月12日,12.05,5.50,1.30,0
105年05月13日,12.05,5.50,1.30,0
105年05月16日,13.64,5.46,1.30,0
105年05月17日,13.71,5.43,1.30,0
105年05月18日,13.78,5.41,1.31,0
105年05月19日,13.54,5.50,1.29,0
105年05月20日,13.68,5.45,1.30,0
105年05月23日,14.22,5.24,1.35,0
105年05月24日,14.15,5.26,1.35,0
105年05月25日,14.29,5.21,1.36,0
105年05月26日,14.49,5.14,1.38,0
105年05月27日,14.39,5.18,1.37,0
105年05月30日,14.66,5.08,1.39,0
105年05月31日,14.90,5.00,1.42,0
105年06月01日,15.03,4.95,1.43,0
105年06月02日,14.56,5.12,1.38,0
105年06月03日,14.83,5.02,1.41,0
105年06月04日,15.23,4.89,1.45,0
105年06月06日,15.54,4.79,1.48,0
105年06月07日,15.78,4.72,1.50,0
105年06月08日,15.57,4.78,1.48,0
105年06月13日,14.90,5.00,1.42,0
105年06月14日,15.23,4.89,1.45,0
105年06月15日,15.61,4.77,1.48,0
105年06月16日,15.30,4.87,1.45,0
105年06月17日,15.37,4.85,1.46,0
105年06月20日,15.40,4.84,1.46,0
105年06月21日,15.54,4.79,1.48,0
105年06月22日,15.50,4.80,1.47,0
105年06月23日,15.44,4.82,1.47,0
105年06月24日,15.13,4.92,1.44,0
105年06月27日,15.34,4.86,1.46,0
105年06月28日,15.50,4.80,1.47,0
105年06月29日,16.08,4.63,1.53,0
105年06月30日,16.52,4.51,1.57,0
105年07月01日,16.59,4.49,1.58,0
105年07月04日,17.30,4.31,1.64,0
105年07月05日,16.59,4.49,1.58,0
105年07月06日,16.05,4.64,1.53,0
105年07月07日,16.11,4.62,1.53,0
105年07月11日,16.72,4.45,1.59,0
105年07月12日,16.79,4.44,1.60,0
105年07月13日,16.72,4.45,1.59,0
105年07月14日,16.66,4.47,1.58,0
105年07月15日,16.22,4.59,1.54,0
105年07月18日,16.25,4.58,1.54,0
105年07月19日,16.25,4.58,1.54,0
105年07月20日,16.11,4.62,1.53,0
105年07月21日,15.94,4.67,1.52,0
105年07月22日,15.98,4.66,1.52,0
105年07月25日,15.98,4.66,1.52,0
105年07月26日,16.32,4.56,1.55,0
105年07月27日,16.25,4.58,1.54,0
105年07月28日,16.52,4.51,1.57,0
105年07月29日,16.49,4.52,1.57,0
105年08月01日,16.86,4.42,1.60,0
105年08月02日,16.93,4.40,1.61,0
105年08月03日,16.86,4.42,1.60,0
105年08月04日,16.42,4.54,1.56,0
105年08月05日,16.86,4.42,1.60,0
105年08月08日,16.82,4.43,1.60,0
105年08月09日,16.93,4.40,1.61,0
105年08月10日,16.93,4.40,1.61,0
105年08月11日,16.82,4.43,1.60,0
105年08月12日,16.86,4.42,1.60,0
105年08月15日,16.76,4.42,1.75,0
105年08月16日,16.79,4.41,1.75,0
105年08月17日,16.86,4.39,1.76,0
105年08月18日,16.82,4.40,1.75,0
105年08月19日,16.49,4.49,1.72,0
105年08月22日,16.29,4.55,1.70,0
105年08月23日,16.32,4.54,1.70,0
105年08月24日,16.22,4.56,1.69,0
105年08月25日,16.42,4.51,1.71,0
105年08月26日,16.39,4.52,1.71,0
105年08月29日,16.45,4.50,1.72,0
105年08月30日,16.76,4.42,1.75,0
105年08月31日,16.79,4.41,1.75,0
105年09月01日,16.89,4.38,1.76,0
105年09月02日,16.52,4.48,1.72,0
105年09月05日,17.26,4.29,1.80,0
105年09月06日,17.13,4.32,1.79,0
105年09月07日,17.06,4.34,1.78,0
105年09月08日,16.86,4.39,1.76,0
105年09月09日,16.49,4.49,1.72,0
105年09月10日,16.15,4.58,1.68,0
105年09月12日,16.02,4.62,1.67,0
105年09月13日,16.12,4.59,1.68,0
105年09月14日,16.08,4.60,1.68,0
105年09月19日,16.32,4.54,1.70,0
105年09月20日,16.52,4.48,1.72,0
105年09月21日,16.55,4.47,1.73,0
105年09月22日,16.49,4.49,1.72,0
105年09月23日,16.62,4.45,1.73,0
105年09月26日,16.39,4.52,1.71,0
105年09月29日,16.39,4.52,1.71,0
105年09月30日,16.12,4.59,1.68,0
105年10月03日,16.22,4.56,1.69,0
105年10月04日,16.35,4.53,1.71,0
105年10月05日,16.62,4.45,1.73,0
105年10月06日,16.39,4.52,1.71,0
105年10月07日,16.22,4.56,1.69,0
105年10月11日,16.22,4.56,1.69,0
105年10月12日,16.15,4.58,1.68,0
105年10月13日,15.98,4.63,1.67,0
105年10月14日,15.92,4.65,1.66,0
105年10月17日,16.22,4.56,1.69,0
105年10月18日,16.15,4.58,1.68,0
105年10月19日,16.02,4.62,1.67,0
105年10月20日,15.88,4.66,1.66,0
105年10月21日,15.85,4.67,1.65,0
105年10月24日,16.02,4.62,1.67,0
105年10月25日,16.35,4.53,1.71,0
105年10月26日,16.18,4.57,1.69,0
105年10月27日,16.08,4.60,1.68,0
105年10月28日,15.98,4.63,1.67,0
105年10月31日,16.15,4.58,1.68,0
105年11月01日,15.98,4.63,1.67,0
105年11月02日,15.92,4.65,1.66,0
105年11月03日,15.92,4.65,1.66,0
105年11月04日,15.21,4.87,1.59,0
105年11月07日,15.55,4.76,1.62,0
105年11月08日,15.34,4.82,1.60,0
105年11月09日,14.84,4.99,1.55,0
105年11月10日,14.94,4.95,1.56,0
105年11月11日,14.47,5.12,1.51,0
105年11月14日,14.90,5.03,1.51,0
105年11月15日,14.73,5.09,1.49,0
105年11月16日,14.73,5.09,1.49,0
105年11月17日,15.11,4.97,1.53,0
105年11月18日,15.48,4.85,1.57,0
105年11月21日,15.21,4.93,1.54,0
105年11月22日,15.59,4.81,1.58,0
105年11月23日,15.42,4.87,1.56,0
105年11月24日,15.14,4.95,1.53,0
105年11月25日,15.11,4.97,1.53,0
105年11月28日,15.25,4.92,1.54,0
105年11月29日,15.11,4.97,1.53,0
105年11月30日,15.11,4.97,1.53,0
105年12月01日,15.31,4.90,1.55,0
105年12月02日,15.35,4.89,1.55,0
105年12月05日,15.25,4.92,1.54,0
105年12月06日,15.42,4.87,1.56,0
105年12月07日,15.35,4.89,1.55,0
105年12月08日,15.69,4.78,1.59,0
105年12月09日,15.72,4.77,1.59,0
105年12月12日,15.65,4.79,1.58,0
105年12月13日,15.59,4.81,1.58,0
105年12月14日,15.35,4.89,1.55,0
105年12月15日,15.55,4.82,1.57,0
105年12月16日,15.42,4.87,1.56,0
105年12月19日,15.28,4.91,1.54,0
105年12月20日,14.97,5.01,1.51,0
105年12月21日,14.77,5.08,1.49,0
105年12月22日,14.80,5.07,1.50,0
105年12月23日,14.77,5.08,1.49,0
105年12月26日,14.73,5.09,1.49,0
105年12月27日,14.87,5.05,1.50,0
105年12月28日,14.90,5.03,1.51,0
105年12月29日,14.77,5.08,1.49,0
105年12月30日,14.77,5.08,1.49,0
106年01月03日,14.87,5.05,1.50,0
106年01月04日,14.73,5.09,1.49,0
106年01月05日,14.87,5.05,1.50,0
106年01月06日,15.01,5.00,1.52,0
106年01月09日,14.80,5.07,1.50,0
106年01月10日,14.63,5.13,1.48,0
106年01月11日,14.70,5.10,1.49,0
106年01月12日,14.80,5.07,1.50,0
106年01月13日,14.67,5.12,1.48,0
106年01月16日,14.36,5.23,1.45,0
106年01月17日,14.56,5.15,1.47,0
106年01月18日,14.43,5.20,1.46,0
106年01月19日,14.53,5.16,1.47,0
106年01月20日,14.43,5.20,1.46,0
106年01月23日,14.63,5.13,1.48,0
106年01月24日,14.56,5.15,1.47,0
106年02月02日,13.95,5.38,1.41,0
106年02月03日,14.12,5.31,1.43,0
106年02月06日,14.46,5.19,1.46,0
106年02月07日,14.87,5.05,1.50,0
106年02月08日,14.56,5.15,1.47,0
106年02月09日,14.67,5.12,1.48,0
106年02月10日,14.70,5.10,1.49,0
106年02月13日,14.80,5.07,1.50,0
106年02月14日,14.80,5.07,1.50,0
106年02月15日,14.77,5.08,1.49,0
106年02月16日,14.80,5.07,1.50,0
106年02月17日,15.35,4.89,1.55,0
106年02月18日,15.31,4.90,1.55,0
106年02月20日,15.31,4.90,1.55,0
106年02月21日,15.38,4.88,1.55,0
106年02月22日,15.38,4.88,1.55,0
106年02月23日,15.31,4.90,1.55,0
106年02月24日,15.28,4.91,1.54,0
106年03月01日,15.35,4.89,1.55,0
106年03月02日,15.25,4.92,1.54,0
106年03月03日,14.97,5.01,1.51,0
106年03月06日,14.87,5.05,1.50,0
106年03月07日,14.87,5.05,1.50,0
106年03月08日,15.14,4.95,1.53,0
106年03月09日,14.87,5.05,1.50,0
106年03月10日,15.14,4.95,1.53,0
106年03月13日,15.18,4.94,1.53,0
106年03月14日,15.21,4.93,1.54,0
106年03月15日,15.11,4.97,1.53,0
106年03月16日,15.31,4.90,1.55,0
106年03月17日,15.38,4.88,1.55,0
106年03月20日,15.42,4.87,1.56,0
106年03月21日,15.69,4.78,1.59,0
106年03月22日,15.12,4.84,1.46,0
106年03月23日,14.88,4.91,1.44,0
106年03月24日,14.82,4.93,1.43,0
106年03月27日,14.88,4.91,1.44,0
106年03月28日,14.82,4.93,1.43,0
106年03月29日,14.55,5.02,1.41,0
106年03月30日,14.52,5.03,1.41,0
106年03月31日,14.29,5.12,1.38,0
106年04月05日,5.00,14.62,1.41,0
106年04月06日,5.07,14.42,1.40,0
106年04月07日,5.08,14.39,1.39,0
106年04月10日,5.07,14.42,1.40,0
106年04月11日,5.19,14.09,1.36,0
106年04月12日,5.14,104,14.22,1.38,105/4,0
106年04月13日,5.16,104,14.15,1.37,105/4,0
106年04月14日,5.19,104,14.09,1.36,105/4,0
106年04月17日,5.21,104,14.02,1.36,105/4,0
106年04月18日,5.18,104,14.12,1.37,105/4,0
106年04月19日,5.14,104,14.22,1.38,105/4,0
106年04月20日,5.12,104,14.29,1.38,105/4,0
106年04月21日,5.12,104,14.29,1.38,105/4,0
106年04月24日,5.12,104,14.29,1.38,105/4,0
106年04月25日,5.12,104,14.29,1.38,105/4,0
106年04月26日,5.15,104,14.19,1.37,105/4,0
106年04月27日,5.07,104,14.42,1.40,105/4,0
106年04月28日,5.07,104,14.42,1.40,105/4,0
106年05月02日,4.97,104,14.72,1.42,105/4,0
106年05月03日,5.03,104,14.52,1.41,105/4,0
106年05月04日,4.36,105,14.49,1.40,105/4,0
106年05月05日,4.40,105,14.35,1.39,105/4,0
106年05月08日,4.47,105,14.12,1.37,105/4,0
106年05月09日,4.57,105,13.82,1.34,105/4,0
106年05月10日,4.55,105,13.89,1.34,105/4,0
106年05月11日,4.45,105,14.19,1.37,105/4,0
106年05月12日,4.43,105,14.25,1.38,105/4,0
106年05月15日,4.43,105,12.97,1.34,106/1,0
106年05月16日,4.49,105,12.79,1.32,106/1,0
106年05月17日,4.46,105,12.88,1.33,106/1,0
106年05月18日,4.46,105,12.88,1.33,106/1,0
106年05月19日,4.47,105,12.85,1.33,106/1,0
106年05月22日,4.55,105,12.64,1.30,106/1,0
106年05月23日,4.57,105,12.58,1.30,106/1,0
106年05月24日,4.39,105,13.09,1.35,106/1,0
106年05月25日,4.16,105,13.81,1.43,106/1,0
106年05月26日,4.14,105,13.88,1.43,106/1,0
106年05月31日,4.13,105,13.91,1.44,106/1,0
106年06月01日,4.17,105,13.78,1.42,106/1,0
106年06月02日,4.06,105,14.15,1.46,106/1,0
106年06月03日,4.03,105,14.24,1.47,106/1,0
106年06月05日,3.91,105,14.69,1.52,106/1,0
106年06月06日,3.88,105,14.81,1.53,106/1,0
106年06月07日,3.77,105,15.24,1.57,106/1,0
106年06月08日,3.74,105,15.36,1.59,106/1,0
106年06月09日,3.79,105,15.15,1.56,106/1,0
106年06月12日,3.82,105,15.02,1.55,106/1,0
106年06月13日,3.85,105,14.93,1.54,106/1,0
106年06月14日,3.80,105,15.11,1.56,106/1,0
106年06月15日,3.78,105,15.18,1.57,106/1,0
106年06月16日,3.75,105,15.30,1.58,106/1,0
106年06月19日,3.72,105,15.45,1.60,106/1,0
106年06月20日,3.69,105,15.57,1.61,106/1,0
106年06月21日,3.53,105,16.29,1.68,106/1,0
106年06月22日,3.51,105,16.38,1.69,106/1,0
106年06月23日,3.58,105,16.05,1.66,106/1,0
106年06月26日,3.53,105,16.29,1.68,106/1,0
106年06月27日,3.52,105,16.32,1.69,106/1,0
106年06月28日,3.60,105,15.96,1.65,106/1,0
106年06月29日,3.55,105,16.17,1.67,106/1,0
106年06月30日,3.65,105,15.75,1.63,106/1,0
106年07月03日,3.55,105,16.17,1.67,106/1,0
106年07月04日,3.61,105,15.93,1.65,106/1,0
106年07月05日,3.58,105,16.02,1.65,106/1,0
106年07月06日,3.75,105,15.30,1.58,106/1,0
106年07月07日,3.80,105,15.11,1.56,106/1,0
106年07月10日,3.85,105,14.93,1.54,106/1,0
106年07月11日,3.74,105,15.36,1.59,106/1,0
106年07月12日,3.73,105,15.39,1.59,106/1,0
106年07月13日,3.77,105,15.24,1.57,106/1,0
106年07月14日,3.73,105,15.39,1.59,106/1,0
106年07月17日,3.73,105,15.39,1.59,106/1,0
106年07月18日,3.78,105,15.18,1.57,106/1,0
106年07月19日,3.64,105,15.78,1.63,106/1,0
106年07月20日,3.67,105,15.66,1.62,106/1,0
106年07月21日,3.72,105,15.45,1.60,106/1,0
106年07月24日,3.75,105,15.33,1.58,106/1,0
106年07月25日,3.71,105,15.48,1.60,106/1,0
106年07月26日,3.67,105,15.66,1.62,106/1,0
106年07月27日,3.61,105,15.90,1.64,106/1,0
106年07月28日,3.56,105,16.11,1.66,106/1,0
106年07月31日,3.57,105,16.08,1.66,106/1,0
106年08月01日,3.25,105,17.68,1.83,106/1,0
106年08月02日,3.17,105,18.14,1.87,106/1,0
106年08月03日,3.26,105,17.59,1.82,106/1,0
106年08月04日,3.28,105,17.53,1.81,106/1,0
106年08月07日,3.29,105,17.47,1.80,106/1,0
106年08月08日,3.31,105,17.35,1.79,106/1,0
106年08月09日,3.35,105,17.17,1.77,106/1,0
106年08月10日,3.39,105,16.93,1.75,106/1,0
106年08月11日,3.32,105,20.55,1.82,106/2,0
106年08月14日,3.39,105,20.11,1.78,106/2,0
106年08月15日,3.50,105,19.50,1.73,106/2,0
106年08月16日,3.48,105,19.61,1.74,106/2,0
106年08月17日,3.49,105,19.54,1.73,106/2,0
106年08月18日,3.55,105,19.22,1.70,106/2,0
106年08月21日,3.49,105,19.54,1.73,106/2,0
106年08月22日,3.51,105,19.43,1.72,106/2,0
106年08月23日,3.51,105,19.47,1.72,106/2,0
106年08月24日,3.48,105,19.61,1.74,106/2,0
106年08月25日,3.53,105,19.32,1.71,106/2,0
106年08月28日,3.50,105,19.50,1.73,106/2,0
106年08月29日,3.56,105,19.18,1.70,106/2,0
106年08月30日,3.54,105,19.29,1.71,106/2,0
106年08月31日,3.51,105,19.43,1.72,106/2,0
106年09月01日,3.49,105,19.54,1.73,106/2,0
106年09月04日,3.51,105,19.47,1.72,106/2,0
106年09月05日,3.40,105,20.08,1.78,106/2,0
106年09月06日,3.50,105,19.50,1.73,106/2,0
106年09月07日,3.49,105,19.58,1.73,106/2,0
106年09月08日,3.46,105,19.72,1.75,106/2,0
106年09月11日,3.41,105,20.04,1.78,106/2,0
106年09月12日,3.45,105,19.79,1.75,106/2,0
106年09月13日,3.45,105,19.76,1.75,106/2,0
106年09月14日,3.31,105,20.62,1.83,106/2,0
106年09月15日,3.25,105,20.98,1.86,106/2,0
106年09月18日,3.25,105,21.01,1.86,106/2,0
106年09月19日,3.24,105,21.05,1.86,106/2,0
106年09月20日,3.28,105,20.83,1.85,106/2,0
106年09月21日,3.24,105,21.08,1.87,106/2,0
106年09月22日,3.32,105,20.55,1.82,106/2,0
106年09月25日,3.33,105,20.51,1.82,106/2,0
106年09月26日,3.37,105,20.26,1.79,106/2,0
106年09月27日,3.30,105,20.65,1.83,106/2,0
106年09月28日,3.26,105,20.91,1.85,106/2,0
106年09月29日,3.34,105,20.44,1.81,106/2,0
106年09月30日,3.26,105,20.94,1.85,106/2,0
106年10月02日,3.30,105,20.69,1.83,106/2,0
106年10月03日,3.30,105,20.69,1.83,106/2,0
106年10月05日,3.33,105,20.47,1.81,106/2,0
106年10月06日,3.26,105,20.91,1.85,106/2,0
106年10月11日,3.10,105,21.98,1.95,106/2,0
106年10月12日,3.13,105,21.80,1.93,106/2,0
106年10月13日,2.95,105,23.13,2.05,106/2,0
106年10月16日,2.91,105,23.42,2.07,106/2,0
106年10月17日,2.96,105,23.06,2.04,106/2,0
106年10月18日,3.02,105,22.59,2.00,106/2,0
106年10月19日,3.00,105,22.74,2.01,106/2,0
106年10月20日,3.04,105,22.49,1.99,106/2,0
106年10月23日,2.96,105,23.02,2.04,106/2,0
106年10月24日,2.95,105,23.10,2.05,106/2,0
106年10月25日,2.90,105,23.56,2.09,106/2,0
106年10月26日,2.81,105,24.32,2.15,106/2,0
106年10月27日,2.88,105,23.71,2.10,106/2,0
106年10月30日,2.84,105,24.03,2.13,106/2,0
106年10月31日,2.77,105,24.60,2.18,106/2,0
106年11月01日,2.81,105,24.28,2.15,106/2,0
106年11月02日,2.83,105,24.14,2.14,106/2,0
106年11月03日,2.84,105,24.07,2.13,106/2,0
106年11月06日,2.90,105,23.56,2.09,106/2,0
106年11月07日,2.81,105,24.25,2.15,106/2,0
106年11月08日,2.82,105,24.17,2.14,106/2,0
106年11月09日,2.87,105,23.78,2.11,106/2,0
106年11月10日,2.91,105,23.42,2.07,106/2,0
106年11月13日,2.99,105,22.81,2.02,106/2,0
106年11月14日,2.91,105,26.70,2.00,106/3,0
106年11月15日,2.95,105,26.37,1.98,106/3,0
106年11月16日,2.96,105,26.25,1.97,106/3,0
106年11月17日,2.88,105,26.99,2.02,106/3,0
106年11月20日,2.97,105,26.21,1.96,106/3,0
106年11月21日,2.95,105,26.37,1.98,106/3,0
