date,dividend,PE,netWorth,season
101年09月05日,15.88,4.10,1.69,0
101年09月06日,15.47,4.20,1.65,0
101年09月07日,15.99,4.07,1.70,0
101年09月10日,15.88,4.10,1.69,0
101年09月11日,16.10,4.04,1.71,0
101年09月12日,16.15,4.03,1.72,0
101年09月13日,16.07,4.05,1.71,0
101年09月14日,15.99,4.07,1.70,0
101年09月17日,15.85,4.10,1.69,0
101年09月18日,15.85,4.10,1.69,0
101年09月19日,16.02,4.06,1.70,0
101年09月20日,15.85,4.10,1.69,0
101年09月21日,16.15,4.03,1.72,0
101年09月24日,16.21,4.01,1.72,0
101年09月25日,15.85,4.10,1.69,0
101年09月26日,15.47,4.20,1.65,0
101年09月27日,15.58,4.17,1.66,0
101年09月28日,15.75,4.13,1.68,0
101年10月01日,15.69,4.15,1.67,0
101年10月02日,15.69,4.15,1.67,0
101年10月03日,15.80,4.12,1.68,0
101年10月04日,15.58,4.17,1.66,0
101年10月05日,15.90,4.10,1.69,0
101年10月08日,15.90,4.10,1.69,0
101年10月09日,15.65,4.17,1.67,0
101年10月11日,15.38,4.24,1.64,0
101年10月12日,15.19,4.29,1.62,0
101年10月15日,15.19,4.29,1.62,0
101年10月16日,15.22,4.29,1.62,0
101年10月17日,15.27,4.27,1.63,0
101年10月18日,15.16,4.30,1.61,0
101年10月19日,15.05,4.33,1.60,0
101年10月22日,14.95,4.36,1.59,0
101年10月23日,14.86,4.39,1.58,0
101年10月24日,15.24,4.28,1.62,0
101年10月25日,14.92,4.37,1.59,0
101年10月26日,14.32,4.55,1.52,0
101年10月29日,14.38,4.54,1.53,0
101年10月30日,14.73,4.43,1.57,0
101年10月31日,14.95,4.36,1.55,0
101年11月01日,13.62,4.28,1.58,0
101年11月02日,14.17,4.11,1.64,0
101年11月05日,14.08,4.14,1.63,0
101年11月06日,13.98,4.17,1.62,0
101年11月07日,14.08,4.14,1.63,0
101年11月08日,13.81,4.22,1.60,0
101年11月09日,13.96,4.17,1.62,0
101年11月12日,13.88,4.20,1.61,0
101年11月13日,13.59,4.29,1.58,0
101年11月14日,13.40,4.35,1.55,0
101年11月15日,13.54,4.30,1.57,0
101年11月16日,13.33,4.37,1.55,0
101年11月19日,13.33,4.37,1.55,0
101年11月20日,13.28,4.39,1.54,0
101年11月21日,13.23,4.40,1.53,0
101年11月22日,13.71,4.25,1.59,0
101年11月23日,13.86,4.20,1.61,0
101年11月26日,13.96,4.17,1.62,0
101年11月27日,13.91,4.19,1.61,0
101年11月28日,14.08,4.14,1.63,0
101年11月29日,14.08,4.14,1.63,0
101年11月30日,14.22,4.10,1.65,0
101年12月03日,14.27,4.08,1.66,0
101年12月04日,14.49,4.02,1.68,0
101年12月05日,14.42,4.04,1.67,0
101年12月06日,14.39,4.05,1.67,0
101年12月07日,14.27,4.08,1.66,0
101年12月10日,14.32,4.07,1.66,0
101年12月11日,14.54,4.01,1.69,0
101年12月12日,15.17,3.84,1.76,0
101年12月13日,15.10,3.86,1.75,0
101年12月14日,15.41,3.78,1.79,0
101年12月17日,15.29,3.81,1.77,0
101年12月18日,15.39,3.79,1.79,0
101年12月19日,15.46,3.77,1.79,0
101年12月20日,15.22,3.83,1.77,0
101年12月21日,14.76,3.95,1.71,0
101年12月22日,14.78,3.94,1.72,0
101年12月24日,14.64,3.98,1.70,0
101年12月25日,14.83,3.93,1.72,0
101年12月26日,14.85,3.92,1.72,0
101年12月27日,14.93,3.90,1.73,0
101年12月28日,14.88,3.92,1.73,0
102年01月02日,15.32,3.80,1.78,0
102年01月03日,15.32,3.80,1.78,0
102年01月04日,15.58,3.74,1.81,0
102年01月07日,15.05,3.87,1.75,0
102年01月08日,14.85,3.92,1.72,0
102年01月09日,14.76,3.95,1.71,0
102年01月10日,14.76,3.95,1.71,0
102年01月11日,14.71,3.96,1.71,0
102年01月14日,14.85,3.92,1.72,0
102年01月15日,14.68,3.97,1.70,0
102年01月16日,14.76,3.95,1.71,0
102年01月17日,14.64,3.98,1.70,0
102年01月18日,15.02,3.88,1.74,0
102年01月21日,15.00,3.88,1.74,0
102年01月22日,14.93,3.90,1.73,0
102年01月23日,14.90,3.91,1.73,0
102年01月24日,14.71,3.96,1.71,0
102年01月25日,14.83,3.93,1.72,0
102年01月28日,14.98,3.89,1.74,0
102年01月29日,15.32,3.80,1.78,0
102年01月30日,15.73,3.70,1.82,0
102年01月31日,16.07,3.63,1.86,0
102年02月01日,16.19,3.60,1.88,0
102年02月04日,16.41,3.55,1.90,0
102年02月05日,16.53,3.52,1.92,0
102年02月06日,16.72,3.48,1.94,0
102年02月18日,17.55,3.32,2.04,0
102年02月19日,17.60,3.31,2.04,0
102年02月20日,17.43,3.34,2.02,0
102年02月21日,17.18,3.39,1.99,0
102年02月22日,17.09,3.41,1.98,0
102年02月23日,17.18,3.39,1.99,0
102年02月25日,17.43,3.34,2.02,0
102年02月26日,17.11,3.40,1.99,0
102年02月27日,17.14,3.40,1.99,0
102年03月01日,18.11,3.22,2.10,0
102年03月04日,18.13,3.21,2.10,0
102年03月05日,17.77,3.28,2.06,0
102年03月06日,17.77,3.28,2.06,0
102年03月07日,17.99,3.24,2.09,0
102年03月08日,17.86,3.26,2.07,0
102年03月11日,18.08,3.22,2.10,0
102年03月12日,17.65,3.30,2.05,0
102年03月13日,17.06,3.41,1.98,0
102年03月14日,16.33,3.57,1.90,0
102年03月15日,16.41,3.55,1.90,0
102年03月18日,16.24,3.59,1.88,0
102年03月19日,16.53,3.52,1.92,0
102年03月20日,16.46,3.54,1.91,0
102年03月21日,16.50,3.53,1.91,0
102年03月22日,16.63,3.50,1.93,0
102年03月25日,16.58,3.51,1.92,0
102年03月26日,16.58,3.51,1.92,0
102年03月27日,16.72,3.48,1.94,0
102年03月28日,16.58,3.51,1.92,0
102年03月29日,16.87,3.45,1.91,0
102年04月01日,15.27,3.48,1.90,0
102年04月02日,15.22,3.49,1.89,0
102年04月03日,15.40,3.45,1.92,0
102年04月08日,15.13,3.51,1.88,0
102年04月09日,14.85,3.58,1.85,0
102年04月10日,15.04,3.53,1.87,0
102年04月11日,15.88,3.34,1.98,0
102年04月12日,15.71,3.38,1.95,0
102年04月15日,15.86,3.35,1.97,0
102年04月16日,15.88,3.34,1.98,0
102年04月17日,16.19,3.28,2.01,0
102年04月18日,16.08,3.30,2.00,0
102年04月19日,16.53,3.21,2.06,0
102年04月22日,17.04,3.12,2.12,0
102年04月23日,17.08,3.11,2.12,0
102年04月24日,17.15,3.10,2.13,0
102年04月25日,17.23,3.08,2.14,0
102年04月26日,17.32,3.07,2.16,0
102年04月29日,17.88,2.97,2.22,0
102年04月30日,18.81,2.82,2.34,0
102年05月02日,19.65,3.94,2.44,0
102年05月03日,19.36,4.00,2.41,0
102年05月06日,19.42,3.99,2.42,0
102年05月07日,19.45,3.98,2.42,0
102年05月08日,19.89,3.89,2.47,0
102年05月09日,19.47,3.98,2.42,0
102年05月10日,19.31,4.01,2.40,0
102年05月13日,19.49,3.97,2.42,0
102年05月14日,19.20,4.03,2.39,0
102年05月15日,18.96,4.08,2.29,0
102年05月16日,17.90,4.02,2.32,0
102年05月17日,17.94,4.01,2.33,0
102年05月20日,17.84,4.04,2.31,0
102年05月21日,18.07,3.99,2.34,0
102年05月22日,18.02,4.00,2.34,0
102年05月23日,17.51,4.11,2.27,0
102年05月24日,16.54,4.35,2.14,0
102年05月27日,16.26,4.43,2.11,0
102年05月28日,16.67,4.32,2.16,0
102年05月29日,16.44,4.38,2.13,0
102年05月30日,16.03,4.49,2.08,0
102年05月31日,15.66,4.60,2.03,0
102年06月03日,15.62,4.61,2.02,0
102年06月04日,15.23,4.73,1.97,0
102年06月05日,14.79,4.87,1.92,0
102年06月06日,14.36,5.01,1.86,0
102年06月07日,14.65,4.92,1.90,0
102年06月10日,14.75,4.88,1.91,0
102年06月11日,14.61,4.93,1.89,0
102年06月13日,14.51,4.96,1.88,0
102年06月14日,14.71,4.90,1.91,0
102年06月17日,14.65,4.92,1.90,0
102年06月18日,14.71,4.90,1.91,0
102年06月19日,14.55,4.95,1.89,0
102年06月20日,14.34,5.02,1.86,0
102年06月21日,14.05,5.12,1.82,0
102年06月24日,13.99,5.15,1.81,0
102年06月25日,13.50,5.34,1.75,0
102年06月26日,13.89,5.19,1.80,0
102年06月27日,14.09,5.11,1.83,0
102年06月28日,14.61,4.93,1.89,0
102年07月01日,14.57,4.94,1.89,0
102年07月02日,14.22,5.07,1.84,0
102年07月03日,14.47,4.98,1.87,0
102年07月04日,14.18,5.08,1.84,0
102年07月05日,14.32,5.03,1.86,0
102年07月08日,14.49,4.97,1.88,0
102年07月09日,14.81,4.86,1.92,0
102年07月10日,14.86,4.85,1.93,0
102年07月11日,14.84,4.85,1.92,0
102年07月12日,14.92,4.83,1.93,0
102年07月15日,15.10,4.77,1.96,0
102年07月16日,15.16,4.75,1.97,0
102年07月17日,15.23,4.73,1.97,0
102年07月18日,14.86,4.85,1.93,0
102年07月19日,14.47,4.98,1.87,0
102年07月22日,14.73,4.89,1.91,0
102年07月23日,15.23,4.73,1.97,0
102年07月24日,15.23,4.73,1.97,0
102年07月25日,15.04,4.79,1.95,0
102年07月26日,14.81,4.86,1.92,0
102年07月29日,14.63,4.92,1.90,0
102年07月30日,14.90,4.83,1.93,0
102年07月31日,14.77,4.87,1.91,0
102年08月01日,14.81,4.86,1.92,0
102年08月02日,15.27,4.72,1.98,0
102年08月05日,15.21,4.74,1.97,0
102年08月06日,15.29,4.71,1.98,0
102年08月07日,14.42,4.99,1.87,0
102年08月08日,14.30,5.04,1.85,0
102年08月09日,14.28,5.04,1.85,0
102年08月12日,14.09,5.11,1.83,0
102年08月13日,14.61,4.93,1.89,0
102年08月14日,14.67,4.91,1.97,0
102年08月15日,12.81,5.22,1.85,0
102年08月16日,12.88,5.19,1.86,0
102年08月19日,12.90,5.18,1.87,0
102年08月20日,12.98,5.15,1.88,0
102年08月22日,12.63,5.29,1.83,0
102年08月23日,12.71,5.26,1.84,0
102年08月26日,12.82,5.21,1.86,0
102年08月27日,12.61,5.30,1.83,0
102年08月28日,12.42,5.38,1.80,0
102年08月29日,12.46,5.36,1.80,0
102年08月30日,12.67,5.27,1.83,0
102年09月02日,12.79,5.22,1.85,0
102年09月03日,13.45,4.96,1.95,0
102年09月04日,13.28,5.03,1.92,0
102年09月05日,13.42,4.98,1.94,0
102年09月06日,13.53,4.94,1.96,0
102年09月09日,13.51,4.94,1.96,0
102年09月10日,13.47,4.96,1.95,0
102年09月11日,13.55,4.93,1.96,0
102年09月12日,13.45,4.96,1.95,0
102年09月13日,13.26,5.04,1.92,0
102年09月14日,13.13,5.09,1.90,0
102年09月16日,13.38,4.99,1.94,0
102年09月17日,13.53,4.94,1.96,0
102年09月18日,13.76,4.85,1.99,0
102年09月23日,14.05,4.76,2.03,0
102年09月24日,13.85,4.82,2.01,0
102年09月25日,13.97,4.78,2.02,0
102年09月26日,13.78,4.85,1.99,0
102年09月27日,13.61,4.91,1.97,0
102年09月30日,13.78,4.85,1.99,0
102年10月01日,13.61,4.91,1.97,0
102年10月02日,13.78,4.85,1.99,0
102年10月03日,14.05,4.76,2.03,0
102年10月04日,13.91,4.80,2.01,0
102年10月07日,13.57,4.92,1.96,0
102年10月08日,13.57,4.92,1.96,0
102年10月09日,13.23,5.05,1.91,0
102年10月11日,13.21,5.06,1.91,0
102年10月14日,13.11,5.09,1.90,0
102年10月15日,13.42,4.98,1.94,0
102年10月16日,13.13,5.09,1.90,0
102年10月17日,12.81,5.22,1.85,0
102年10月18日,13.17,5.07,1.91,0
102年10月21日,13.55,4.93,1.96,0
102年10月22日,13.63,4.90,1.97,0
102年10月23日,13.42,4.98,1.94,0
102年10月24日,13.57,4.92,1.96,0
102年10月25日,13.38,4.99,1.94,0
102年10月28日,13.40,4.99,1.94,0
102年10月29日,13.26,5.04,1.92,0
102年10月30日,13.30,5.02,1.93,0
102年10月31日,13.05,5.12,1.89,0
102年11月01日,13.28,5.03,1.92,0
102年11月04日,13.53,4.94,1.96,0
102年11月05日,13.53,4.94,1.96,0
102年11月06日,13.55,4.93,1.96,0
102年11月07日,13.89,4.81,2.01,0
102年11月08日,13.61,4.91,1.97,0
102年11月11日,13.49,4.95,1.95,0
102年11月12日,13.61,4.91,1.97,0
102年11月13日,13.47,4.96,1.95,0
102年11月14日,13.72,4.87,1.95,0
102年11月15日,12.94,4.85,1.96,0
102年11月18日,12.76,4.92,1.93,0
102年11月19日,12.94,4.85,1.96,0
102年11月20日,12.67,4.95,1.91,0
102年11月21日,12.35,5.08,1.87,0
102年11月22日,12.24,5.12,1.85,0
102年11月25日,12.54,5.00,1.90,0
102年11月26日,12.49,5.02,1.89,0
102年11月27日,12.83,4.89,1.94,0
102年11月28日,12.76,4.92,1.93,0
102年11月29日,12.85,4.88,1.94,0
102年12月02日,12.94,4.85,1.96,0
102年12月03日,12.89,4.87,1.95,0
102年12月04日,12.89,4.87,1.95,0
102年12月05日,13.14,4.77,1.98,0
102年12月06日,13.08,4.79,1.98,0
102年12月09日,13.24,4.74,2.00,0
102年12月10日,13.03,4.81,1.97,0
102年12月11日,13.08,4.79,1.98,0
102年12月12日,13.28,4.72,2.01,0
102年12月13日,13.58,4.62,2.05,0
102年12月16日,14.16,4.43,2.14,0
102年12月17日,13.98,4.49,2.11,0
102年12月18日,14.03,4.47,2.12,0
102年12月19日,13.96,4.49,2.11,0
102年12月20日,14.19,4.42,2.14,0
102年12月23日,14.05,4.46,2.12,0
102年12月24日,13.94,4.50,2.11,0
102年12月25日,14.07,4.46,2.13,0
102年12月26日,14.03,4.47,2.12,0
102年12月27日,14.14,4.44,2.14,0
102年12月30日,14.16,4.43,2.14,0
102年12月31日,14.34,4.38,2.17,0
103年01月02日,14.91,4.21,2.25,0
103年01月03日,14.61,4.29,2.21,0
103年01月06日,14.23,4.41,2.15,0
103年01月07日,14.39,4.36,2.17,0
103年01月08日,14.70,4.27,2.22,0
103年01月09日,14.30,4.39,2.16,0
103年01月10日,14.27,4.40,2.16,0
103年01月13日,14.25,4.40,2.15,0
103年01月14日,14.00,4.48,2.11,0
103年01月15日,14.03,4.47,2.12,0
103年01月16日,14.25,4.40,2.15,0
103年01月17日,15.09,4.16,2.28,0
103年01月20日,15.95,3.93,2.41,0
103年01月21日,15.81,3.97,2.39,0
103年01月22日,15.75,3.98,2.38,0
103年01月23日,16.13,3.89,2.44,0
103年01月24日,15.00,4.18,2.27,0
103年01月27日,14.87,4.22,2.25,0
103年02月05日,15.04,4.17,2.27,0
103年02月06日,14.87,4.22,2.25,0
103年02月07日,15.14,4.14,2.29,0
103年02月10日,15.09,4.16,2.28,0
103年02月11日,15.36,4.08,2.32,0
103年02月12日,15.23,4.12,2.30,0
103年02月13日,15.16,4.14,2.29,0
103年02月14日,15.25,4.11,2.30,0
103年02月17日,15.63,4.01,2.36,0
103年02月18日,15.65,4.01,2.36,0
103年02月19日,15.38,4.08,2.32,0
103年02月20日,15.05,4.17,2.27,0
103年02月21日,15.32,4.09,2.32,0
103年02月24日,15.54,4.04,2.35,0
103年02月25日,15.56,4.03,2.35,0
103年02月26日,15.73,3.99,2.38,0
103年02月27日,16.13,3.89,2.44,0
103年03月03日,15.63,4.01,2.36,0
103年03月04日,15.41,4.07,2.33,0
103年03月05日,15.93,3.94,2.41,0
103年03月06日,16.40,3.83,2.48,0
103年03月07日,16.36,3.83,2.47,0
103年03月10日,16.25,3.86,2.46,0
103年03月11日,16.70,3.76,2.52,0
103年03月12日,16.67,3.76,2.52,0
103年03月13日,16.49,3.80,2.49,0
103年03月14日,16.31,3.85,2.46,0
103年03月17日,16.40,3.83,2.48,0
103年03月18日,16.94,3.70,2.56,0
103年03月19日,16.49,3.80,2.49,0
103年03月20日,16.02,3.91,2.42,0
103年03月21日,15.75,3.98,2.38,0
103年03月24日,16.04,3.91,2.42,0
103年03月25日,16.02,3.91,2.42,0
103年03月26日,16.25,3.86,2.46,0
103年03月27日,16.02,3.91,2.42,0
103年03月28日,16.13,3.89,2.44,0
103年03月31日,16.45,3.81,2.38,0
103年04月01日,15.24,3.82,2.37,0
103年04月02日,15.26,3.82,2.37,0
103年04月03日,15.21,3.83,2.36,0
103年04月07日,15.21,3.83,2.36,0
103年04月08日,15.01,3.88,2.33,0
103年04月09日,15.01,3.88,2.33,0
103年04月10日,14.98,3.89,2.33,0
103年04月11日,14.81,3.93,2.30,0
103年04月14日,14.54,4.00,2.26,0
103年04月15日,14.69,3.96,2.28,0
103年04月16日,14.81,3.93,2.30,0
103年04月17日,15.02,3.88,2.34,0
103年04月18日,15.06,3.87,2.34,0
103年04月21日,14.89,3.91,2.32,0
103年04月22日,14.83,3.93,2.31,0
103年04月23日,14.64,3.98,2.28,0
103年04月24日,14.69,3.96,2.28,0
103年04月25日,14.03,4.15,2.18,0
103年04月28日,14.29,4.07,2.22,0
103年04月29日,14.64,3.98,2.28,0
103年04月30日,14.33,4.07,2.23,0
103年05月02日,14.73,3.95,2.29,0
103年05月05日,14.99,3.88,2.33,0
103年05月06日,14.99,3.88,2.33,0
103年05月07日,14.93,3.90,2.32,0
103年05月08日,14.76,3.95,2.29,0
103年05月09日,14.73,3.95,2.29,0
103年05月12日,14.61,3.99,2.27,0
103年05月13日,14.69,3.96,2.16,0
103年05月14日,14.22,5.68,2.15,0
103年05月15日,14.35,5.63,2.17,0
103年05月16日,14.43,5.60,2.18,0
103年05月19日,14.43,5.60,2.18,0
103年05月20日,14.49,5.57,2.19,0
103年05月21日,14.30,5.65,2.16,0
103年05月22日,14.65,5.51,2.22,0
103年05月23日,14.93,5.41,2.26,0
103年05月26日,14.88,5.43,2.25,0
103年05月27日,14.80,5.46,2.24,0
103年05月28日,15.09,5.35,2.28,0
103年05月29日,15.02,5.38,2.27,0
103年05月30日,14.94,5.41,2.26,0
103年06月03日,14.94,5.41,2.26,0
103年06月04日,15.06,5.36,2.28,0
103年06月05日,15.62,5.17,2.36,0
103年06月06日,15.44,5.23,2.34,0
103年06月09日,15.88,5.09,2.40,0
103年06月10日,15.91,5.08,2.41,0
103年06月11日,15.83,5.10,2.40,0
103年06月12日,15.99,5.05,2.42,0
103年06月13日,15.96,5.06,2.42,0
103年06月16日,15.85,5.10,2.40,0
103年06月17日,15.78,5.12,2.39,0
103年06月18日,15.46,5.22,2.34,0
103年06月19日,15.70,5.14,2.38,0
103年06月20日,15.56,5.19,2.35,0
103年06月23日,15.15,5.33,2.29,0
103年06月24日,14.98,5.39,2.27,0
103年06月25日,15.28,5.29,2.31,0
103年06月26日,15.12,5.34,2.29,0
103年06月27日,15.20,5.31,2.30,0
103年06月30日,15.28,5.29,2.31,0
103年07月01日,15.57,5.19,2.36,0
103年07月02日,15.38,5.25,2.33,0
103年07月03日,15.59,5.18,2.36,0
103年07月04日,15.74,5.13,2.38,0
103年07月07日,15.48,5.22,2.34,0
103年07月08日,15.41,5.24,2.33,0
103年07月09日,15.27,5.29,2.31,0
103年07月10日,15.36,5.26,2.33,0
103年07月11日,14.99,5.39,2.27,0
103年07月14日,15.15,5.33,2.29,0
103年07月15日,15.11,5.35,2.29,0
103年07月16日,15.01,5.38,2.27,0
103年07月17日,15.14,5.34,2.29,0
103年07月18日,15.14,5.34,2.29,0
103年07月21日,15.07,5.36,2.28,0
103年07月22日,15.22,5.31,2.30,0
103年07月24日,15.41,5.24,2.33,0
103年07月25日,15.43,5.24,2.33,0
103年07月28日,15.43,5.24,2.33,0
103年07月29日,15.30,5.28,2.32,0
103年07月30日,15.44,5.23,2.34,0
103年07月31日,15.49,5.21,2.34,0
103年08月01日,15.70,5.14,2.38,0
103年08月04日,15.99,5.05,2.42,0
103年08月05日,15.88,5.09,2.40,0
103年08月06日,15.83,5.10,2.40,0
103年08月07日,15.96,5.06,2.42,0
103年08月08日,15.99,5.05,2.42,0
103年08月11日,17.04,4.74,2.58,0
103年08月12日,17.04,4.74,2.82,0
103年08月13日,16.09,4.67,2.86,0
103年08月14日,16.54,4.55,2.94,0
103年08月15日,16.47,4.57,2.92,0
103年08月18日,15.94,4.72,2.83,0
103年08月19日,16.32,4.61,2.90,0
103年08月20日,16.02,4.69,2.84,0
103年08月21日,16.24,4.63,2.88,0
103年08月22日,16.54,4.55,2.94,0
103年08月25日,16.54,4.55,2.94,0
103年08月26日,16.47,4.57,2.92,0
103年08月27日,16.24,4.63,2.88,0
103年08月28日,16.24,4.63,2.88,0
103年08月29日,16.39,4.59,2.91,0
103年09月01日,17.52,4.29,3.11,0
103年09月02日,17.22,4.37,3.06,0
103年09月03日,17.29,4.35,3.07,0
103年09月04日,16.62,4.52,2.95,0
103年09月05日,16.84,4.46,2.99,0
103年09月09日,17.97,4.18,3.19,0
103年09月10日,17.89,4.20,3.18,0
103年09月11日,17.14,4.39,3.04,0
103年09月12日,16.24,4.63,2.88,0
103年09月15日,16.54,4.55,2.94,0
103年09月16日,16.17,4.65,2.87,0
103年09月17日,16.84,4.46,2.99,0
103年09月18日,17.44,4.31,3.10,0
103年09月19日,16.92,4.44,3.00,0
103年09月22日,16.62,4.52,2.95,0
103年09月23日,16.39,4.59,2.91,0
103年09月24日,16.77,4.48,2.98,0
103年09月25日,16.39,4.59,2.91,0
103年09月26日,16.17,4.65,2.87,0
103年09月29日,15.94,4.72,2.83,0
103年09月30日,16.24,4.63,2.88,0
103年10月01日,16.02,4.69,2.84,0
103年10月02日,16.39,4.59,2.91,0
103年10月03日,16.47,4.57,2.92,0
103年10月06日,16.77,4.48,2.98,0
103年10月07日,16.39,4.59,2.91,0
103年10月08日,16.39,4.59,2.91,0
103年10月09日,16.69,4.50,2.96,0
103年10月13日,15.56,4.83,2.76,0
103年10月14日,15.56,4.83,2.76,0
103年10月15日,15.49,4.85,2.75,0
103年10月16日,15.49,4.85,2.75,0
103年10月17日,15.41,4.88,2.74,0
103年10月20日,16.02,4.69,2.84,0
103年10月21日,15.94,4.72,2.83,0
103年10月22日,16.17,4.65,2.87,0
103年10月23日,16.24,4.63,2.88,0
103年10月24日,15.94,4.72,2.83,0
103年10月27日,15.79,4.76,2.80,0
103年10月28日,16.32,4.61,2.90,0
103年10月29日,16.69,4.50,2.96,0
103年10月30日,15.56,4.83,2.76,0
103年10月31日,15.11,4.98,2.68,0
103年11月03日,14.78,5.09,2.62,0
103年11月04日,15.04,5.00,2.67,0
103年11月05日,14.80,5.08,2.63,0
103年11月06日,14.21,5.29,2.52,0
103年11月07日,14.38,5.23,2.55,0
103年11月10日,15.19,4.95,2.70,0
103年11月11日,15.34,4.90,2.72,0
103年11月12日,15.11,4.98,2.68,0
103年11月13日,15.26,4.93,2.48,0
103年11月14日,12.52,5.00,2.44,0
103年11月17日,12.43,5.04,2.42,0
103年11月18日,12.13,5.16,2.37,0
103年11月19日,12.42,5.04,2.42,0
103年11月20日,12.49,5.01,2.44,0
103年11月21日,12.45,5.03,2.43,0
103年11月24日,12.52,5.00,2.44,0
103年11月25日,12.70,4.93,2.48,0
103年11月26日,12.64,4.95,2.47,0
103年11月27日,13.14,4.76,2.56,0
103年11月28日,12.89,4.85,2.51,0
103年12月01日,12.89,4.85,2.51,0
103年12月02日,12.89,4.85,2.51,0
103年12月03日,13.27,4.72,2.59,0
103年12月04日,13.14,4.76,2.56,0
103年12月05日,13.45,4.65,2.62,0
103年12月08日,13.02,4.81,2.54,0
103年12月09日,13.02,4.81,2.54,0
103年12月10日,13.08,4.78,2.55,0
103年12月11日,13.33,4.69,2.60,0
103年12月12日,13.52,4.63,2.64,0
103年12月15日,13.39,4.67,2.61,0
103年12月16日,13.08,4.78,2.55,0
103年12月17日,12.58,4.98,2.45,0
103年12月18日,13.02,4.81,2.54,0
103年12月19日,12.89,4.85,2.51,0
103年12月22日,13.20,4.74,2.58,0
103年12月23日,13.14,4.76,2.56,0
103年12月24日,13.27,4.72,2.59,0
103年12月25日,13.08,4.78,2.55,0
103年12月26日,13.20,4.74,2.58,0
103年12月27日,13.14,4.76,2.56,0
103年12月29日,13.20,4.74,2.58,0
103年12月30日,13.20,4.74,2.58,0
103年12月31日,13.27,4.72,2.59,0
104年01月05日,13.27,4.72,2.59,0
104年01月06日,13.33,4.69,2.60,0
104年01月07日,13.20,4.74,2.58,0
104年01月08日,13.27,4.72,2.59,0
104年01月09日,12.64,4.95,2.47,0
104年01月12日,12.77,4.90,2.49,0
104年01月13日,12.89,4.85,2.51,0
104年01月14日,12.83,4.88,2.50,0
104年01月15日,12.42,5.04,2.42,0
104年01月16日,12.35,5.07,2.41,0
104年01月19日,12.27,5.10,2.39,0
104年01月20日,12.45,5.03,2.43,0
104年01月21日,12.44,5.03,2.43,0
104年01月22日,12.52,5.00,2.44,0
104年01月23日,12.70,4.93,2.48,0
104年01月26日,12.64,4.95,2.47,0
104年01月27日,12.77,4.90,2.49,0
104年01月28日,12.49,5.01,2.44,0
104年01月29日,12.23,5.12,2.38,0
104年01月30日,12.15,5.15,2.37,0
104年02月02日,12.24,5.11,2.39,0
104年02月03日,12.14,5.15,2.37,0
104年02月04日,12.15,5.15,2.37,0
104年02月05日,12.22,5.12,2.38,0
104年02月06日,12.43,5.04,2.42,0
104年02月09日,12.52,5.00,2.44,0
104年02月10日,12.39,5.05,2.42,0
104年02月11日,12.45,5.03,2.43,0
104年02月12日,12.49,5.01,2.44,0
104年02月13日,12.40,5.05,2.42,0
104年02月24日,12.25,5.11,2.39,0
104年02月25日,12.42,5.04,2.42,0
104年02月26日,12.32,5.08,2.40,0
104年03月02日,12.45,5.03,2.43,0
104年03月03日,12.58,4.98,2.45,0
104年03月04日,12.64,4.95,2.47,0
104年03月05日,12.49,5.01,2.44,0
104年03月06日,12.64,4.95,2.47,0
104年03月09日,12.64,4.95,2.47,0
104年03月10日,12.70,4.93,2.48,0
104年03月11日,12.58,4.98,2.45,0
104年03月12日,12.95,4.83,2.53,0
104年03月13日,13.02,4.81,2.54,0
104年03月16日,12.95,4.83,2.53,0
104年03月17日,12.77,4.90,2.49,0
104年03月18日,12.77,4.90,2.49,0
104年03月19日,12.89,4.85,2.51,0
104年03月20日,12.95,4.83,2.53,0
104年03月23日,12.83,4.88,2.50,0
104年03月24日,12.95,4.83,2.53,0
104年03月25日,12.70,4.93,2.48,0
104年03月26日,12.64,4.95,2.47,0
104年03月27日,12.38,5.06,2.41,0
104年03月30日,12.58,4.98,2.45,0
104年03月31日,12.52,5.00,2.29,0
104年04月01日,12.81,5.06,2.26,0
104年04月02日,13.29,4.88,2.34,0
104年04月07日,13.10,4.95,2.31,0
104年04月08日,12.97,5.00,2.29,0
104年04月09日,12.81,5.06,2.26,0
104年04月10日,12.70,5.11,2.24,0
104年04月13日,12.59,5.15,2.22,0
104年04月14日,12.65,5.13,2.23,0
104年04月15日,12.45,5.21,2.19,0
104年04月16日,12.62,5.14,2.22,0
104年04月17日,12.50,5.19,2.20,0
104年04月20日,12.35,5.25,2.18,0
104年04月21日,12.32,5.26,2.17,0
104年04月22日,12.65,5.13,2.23,0
104年04月23日,12.78,5.08,2.25,0
104年04月24日,12.74,5.09,2.24,0
104年04月27日,12.74,5.09,2.24,0
104年04月28日,12.88,6.04,2.27,0
104年04月29日,12.58,6.19,2.22,0
104年04月30日,12.45,6.25,2.19,0
104年05月04日,12.26,6.35,2.16,0
104年05月05日,12.18,6.39,2.15,0
104年05月06日,12.09,6.44,2.13,0
104年05月07日,12.00,6.49,2.11,0
104年05月08日,11.85,6.56,2.09,0
104年05月11日,11.69,6.66,2.06,0
104年05月12日,11.79,6.60,2.03,0
104年05月13日,12.13,6.55,2.05,0
104年05月14日,12.24,6.49,2.06,0
104年05月15日,12.20,6.51,2.06,0
104年05月18日,12.21,6.51,2.06,0
104年05月19日,12.28,6.47,2.07,0
104年05月20日,12.23,6.50,2.06,0
