date,dividend,PE,netWorth,season
101年09月05日,34.23,3.37,2.83,0
101年09月06日,34.54,3.34,2.86,0
101年09月07日,35.38,3.26,2.93,0
101年09月10日,35.23,3.28,2.92,0
101年09月11日,35.38,3.26,2.93,0
101年09月12日,36.31,3.18,3.01,0
101年09月13日,35.69,3.23,2.96,0
101年09月14日,35.85,3.22,2.97,0
101年09月17日,35.46,3.25,2.94,0
101年09月18日,35.85,3.22,2.97,0
101年09月19日,36.12,3.19,2.99,0
101年09月20日,35.54,3.25,2.94,0
101年09月21日,35.38,3.26,2.93,0
101年09月24日,36.31,3.18,3.01,0
101年09月25日,36.38,3.17,3.01,0
101年09月26日,35.88,3.22,2.97,0
101年09月27日,35.54,3.25,2.94,0
101年09月28日,35.38,3.26,2.93,0
101年10月01日,35.23,3.28,2.92,0
101年10月02日,34.54,3.34,2.86,0
101年10月03日,35.12,3.29,2.91,0
101年10月04日,34.92,3.30,2.89,0
101年10月05日,35.00,3.30,2.90,0
101年10月08日,33.38,3.46,2.76,0
101年10月09日,31.96,3.61,2.65,0
101年10月11日,31.38,3.68,2.60,0
101年10月12日,31.46,3.67,2.61,0
101年10月15日,32.62,3.54,2.70,0
101年10月16日,32.50,3.55,2.69,0
101年10月17日,31.85,3.62,2.64,0
101年10月18日,31.23,3.69,2.59,0
101年10月19日,29.81,3.87,2.47,0
101年10月22日,30.62,3.77,2.54,0
101年10月23日,30.00,3.85,2.48,0
101年10月24日,30.00,3.85,2.48,0
101年10月25日,28.73,4.02,2.38,0
101年10月26日,26.73,4.32,2.21,0
101年10月29日,25.27,4.57,2.09,0
101年10月30日,26.58,4.34,2.09,0
101年10月31日,15.57,4.19,2.17,0
101年11月01日,15.54,4.20,2.16,0
101年11月02日,15.46,4.22,2.15,0
101年11月05日,15.15,4.30,2.11,0
101年11月06日,15.28,4.27,2.13,0
101年11月07日,15.83,4.12,2.20,0
101年11月08日,15.39,4.24,2.14,0
101年11月09日,15.63,4.17,2.17,0
101年11月12日,15.54,4.20,2.16,0
101年11月13日,15.09,4.32,2.10,0
101年11月14日,15.57,4.19,2.17,0
101年11月15日,15.57,4.19,2.17,0
101年11月16日,15.43,4.23,2.15,0
101年11月19日,15.20,4.29,2.11,0
101年11月20日,15.07,4.33,2.10,0
101年11月21日,14.91,4.37,2.08,0
101年11月22日,15.04,4.34,2.09,0
101年11月23日,16.09,4.05,2.24,0
101年11月26日,16.83,3.88,2.34,0
101年11月27日,16.74,3.90,2.33,0
101年11月28日,16.76,3.89,2.33,0
101年11月29日,16.87,3.87,2.35,0
101年11月30日,17.09,3.82,2.38,0
101年12月03日,17.24,3.78,2.40,0
101年12月04日,17.13,3.81,2.38,0
101年12月05日,16.93,3.85,2.36,0
101年12月06日,16.67,3.91,2.32,0
101年12月07日,16.57,3.94,2.30,0
101年12月10日,16.80,3.88,2.34,0
101年12月11日,16.57,3.94,2.30,0
101年12月12日,16.76,3.89,2.33,0
101年12月13日,16.96,3.85,2.36,0
101年12月14日,16.52,3.95,2.30,0
101年12月17日,16.09,4.05,2.24,0
101年12月18日,16.15,4.04,2.25,0
101年12月19日,16.30,4.00,2.27,0
101年12月20日,16.30,4.00,2.27,0
101年12月21日,16.33,3.99,2.27,0
101年12月22日,16.37,3.98,2.28,0
101年12月24日,16.30,4.00,2.27,0
101年12月25日,16.96,3.85,2.36,0
101年12月26日,16.74,3.90,2.33,0
101年12月27日,16.65,3.92,2.32,0
101年12月28日,16.67,3.91,2.32,0
102年01月02日,16.72,3.90,2.33,0
102年01月03日,17.17,3.80,2.39,0
102年01月04日,16.96,3.85,2.36,0
102年01月07日,16.74,3.90,2.33,0
102年01月08日,15.78,4.13,2.20,0
102年01月09日,15.80,4.13,2.20,0
102年01月10日,15.78,4.13,2.20,0
102年01月11日,15.78,4.13,2.20,0
102年01月14日,15.74,4.14,2.19,0
102年01月15日,15.85,4.12,2.21,0
102年01月16日,15.98,4.08,2.23,0
102年01月17日,15.24,4.28,2.12,0
102年01月18日,15.43,4.23,2.15,0
102年01月21日,15.46,4.22,2.15,0
102年01月22日,15.76,4.14,2.20,0
102年01月23日,15.87,4.11,2.21,0
102年01月24日,15.65,4.17,2.18,0
102年01月25日,15.52,4.20,2.16,0
102年01月28日,15.54,4.20,2.17,0
102年01月29日,16.17,4.03,2.25,0
102年01月30日,16.11,4.05,2.25,0
102年01月31日,16.09,4.05,2.24,0
102年02月01日,16.35,3.99,2.28,0
102年02月04日,16.22,4.02,2.26,0
102年02月05日,15.85,4.13,2.20,0
102年02月06日,15.72,4.17,2.18,0
102年02月18日,15.68,4.18,2.18,0
102年02月19日,15.83,4.14,2.20,0
102年02月20日,15.17,4.32,2.11,0
102年02月21日,14.83,4.42,2.06,0
102年02月22日,14.80,4.42,2.06,0
102年02月23日,14.98,4.37,2.08,0
102年02月25日,15.07,4.35,2.09,0
102年02月26日,14.76,4.44,2.05,0
102年02月27日,14.67,4.46,2.04,0
102年03月01日,14.96,4.38,2.08,0
102年03月04日,15.00,4.37,2.08,0
102年03月05日,15.13,4.33,2.10,0
102年03月06日,15.33,4.27,2.13,0
102年03月07日,15.13,4.33,2.10,0
102年03月08日,15.24,4.30,2.12,0
102年03月11日,15.13,4.33,2.10,0
102年03月12日,15.33,4.27,2.13,0
102年03月13日,15.17,4.32,2.11,0
102年03月14日,15.20,4.31,2.11,0
102年03月15日,15.17,4.32,2.11,0
102年03月18日,14.80,4.42,2.06,0
102年03月19日,14.89,4.40,2.07,0
102年03月20日,14.69,4.46,2.04,0
102年03月21日,14.72,4.45,2.04,0
102年03月22日,14.69,4.46,2.04,0
102年03月25日,14.78,4.43,2.05,0
102年03月26日,14.98,4.37,2.08,0
102年03月27日,15.26,4.29,2.05,0
102年03月28日,13.18,4.31,2.04,0
102年03月29日,13.07,4.35,2.02,0
102年04月01日,12.86,4.42,1.99,0
102年04月02日,12.90,4.41,2.00,0
102年04月03日,13.07,4.35,2.02,0
102年04月08日,12.41,4.58,1.92,0
102年04月09日,12.22,4.65,1.89,0
102年04月10日,12.25,4.64,1.90,0
102年04月11日,12.50,4.55,1.94,0
102年04月12日,12.39,4.59,1.92,0
102年04月15日,12.23,4.64,1.89,0
102年04月16日,12.18,4.67,1.89,0
102年04月17日,12.39,4.59,1.92,0
102年04月18日,12.42,4.57,1.92,0
102年04月19日,12.63,4.50,1.96,0
102年04月22日,12.73,4.46,1.97,0
102年04月23日,12.50,4.55,1.94,0
102年04月24日,12.52,4.54,1.94,0
102年04月25日,12.52,4.54,1.94,0
102年04月26日,12.54,4.53,1.94,0
102年04月29日,12.39,4.59,1.92,0
102年04月30日,12.42,4.57,1.92,0
102年05月02日,12.77,5.93,1.98,0
102年05月03日,12.59,6.02,1.95,0
102年05月06日,12.81,5.93,1.98,0
102年05月07日,12.70,5.99,1.96,0
102年05月08日,12.60,6.03,1.95,0
102年05月09日,12.78,5.95,1.97,0
102年05月10日,12.85,5.92,1.99,0
102年05月13日,12.26,6.20,1.89,0
102年05月14日,12.19,6.24,1.83,0
102年05月15日,12.80,6.20,1.84,0
102年05月16日,12.84,6.18,1.85,0
102年05月17日,12.90,6.15,1.86,0
102年05月20日,12.92,6.14,1.86,0
102年05月21日,13.21,6.01,1.91,0
102年05月22日,13.19,6.02,1.90,0
102年05月23日,13.17,6.02,1.90,0
102年05月24日,13.29,5.97,1.92,0
102年05月27日,13.53,5.87,1.95,0
102年05月28日,13.53,5.87,1.95,0
102年05月29日,13.51,5.87,1.95,0
102年05月30日,13.57,5.85,1.96,0
102年05月31日,13.57,5.85,1.96,0
102年06月03日,13.37,5.93,1.93,0
102年06月04日,13.33,5.95,1.92,0
102年06月05日,13.29,5.97,1.92,0
102年06月06日,13.13,6.04,1.89,0
102年06月07日,12.90,6.15,1.86,0
102年06月10日,12.94,6.13,1.86,0
102年06月11日,13.10,6.06,1.89,0
102年06月13日,12.82,6.19,1.85,0
102年06月14日,12.40,6.40,1.79,0
102年06月17日,12.56,6.32,1.81,0
102年06月18日,12.54,6.33,1.81,0
102年06月19日,12.54,6.33,1.81,0
102年06月20日,12.18,6.51,1.76,0
102年06月21日,11.98,6.62,1.73,0
102年06月24日,11.98,6.62,1.73,0
102年06月25日,11.71,6.78,1.69,0
102年06月26日,11.90,6.67,1.72,0
102年06月27日,12.20,6.50,1.76,0
102年06月28日,12.24,6.48,1.76,0
102年07月01日,12.74,6.23,1.84,0
102年07月02日,12.98,6.12,1.87,0
102年07月03日,12.86,6.17,1.85,0
102年07月04日,12.62,6.29,1.82,0
102年07月05日,13.29,5.97,1.92,0
102年07月08日,13.15,6.03,1.90,0
102年07月09日,13.02,6.10,1.88,0
102年07月10日,12.76,6.22,1.84,0
102年07月11日,12.82,6.19,1.85,0
102年07月12日,12.82,6.19,1.85,0
102年07月15日,12.96,6.13,1.87,0
102年07月16日,12.96,6.13,1.87,0
102年07月17日,12.84,6.18,1.85,0
102年07月18日,12.56,6.32,1.81,0
102年07月19日,12.38,6.41,1.78,0
102年07月22日,12.52,6.34,1.80,0
102年07月23日,12.78,6.21,1.84,0
102年07月24日,13.67,5.81,1.97,0
102年07月25日,13.57,5.85,1.96,0
102年07月26日,13.49,5.88,1.95,0
102年07月29日,13.89,5.71,2.00,0
102年07月30日,13.89,5.71,2.00,0
102年07月31日,13.61,5.83,1.96,0
102年08月01日,13.65,5.81,1.97,0
102年08月02日,13.49,5.88,1.95,0
102年08月05日,13.65,5.81,1.97,0
102年08月06日,13.53,5.87,1.95,0
102年08月07日,13.15,6.03,1.90,0
102年08月08日,13.61,5.83,1.96,0
102年08月09日,13.23,6.00,1.91,0
102年08月12日,12.94,6.13,2.04,0
102年08月13日,14.37,6.02,2.08,0
102年08月14日,14.46,5.99,2.09,0
102年08月15日,13.90,6.23,2.01,0
102年08月16日,14.11,6.13,2.04,0
102年08月19日,14.07,6.15,2.04,0
102年08月20日,13.92,6.22,2.01,0
102年08月22日,14.03,6.17,2.03,0
102年08月23日,14.65,5.91,2.12,0
102年08月26日,15.15,5.71,2.19,0
102年08月27日,14.74,5.87,2.13,0
102年08月28日,14.81,5.85,2.14,0
102年08月29日,14.76,5.87,2.14,0
102年08月30日,15.41,5.62,2.23,0
102年09月02日,15.22,5.69,2.20,0
102年09月03日,15.15,5.71,2.19,0
102年09月04日,14.94,5.80,2.16,0
102年09月05日,15.17,5.71,2.20,0
102年09月06日,15.02,5.76,2.17,0
102年09月09日,14.63,5.92,2.12,0
102年09月10日,14.39,6.02,2.08,0
102年09月11日,14.78,5.86,2.14,0
102年09月12日,14.68,5.90,2.12,0
102年09月13日,14.68,5.90,2.12,0
102年09月14日,14.65,5.91,2.12,0
102年09月16日,14.74,5.87,2.13,0
102年09月17日,14.74,5.87,2.13,0
102年09月18日,14.78,5.86,2.14,0
102年09月23日,15.00,5.77,2.17,0
102年09月24日,14.78,5.86,2.14,0
102年09月25日,14.76,5.87,2.14,0
102年09月26日,14.44,6.00,2.09,0
102年09月27日,14.44,6.00,2.09,0
102年09月30日,14.20,6.10,2.06,0
102年10月01日,14.24,6.08,2.06,0
102年10月02日,13.96,6.20,2.02,0
102年10月03日,14.11,6.13,2.04,0
102年10月04日,14.24,6.08,2.06,0
102年10月07日,14.24,6.08,2.06,0
102年10月08日,13.96,6.20,2.02,0
102年10月09日,13.68,6.33,1.98,0
102年10月11日,13.59,6.37,1.97,0
102年10月14日,13.25,6.54,1.92,0
102年10月15日,13.64,6.35,1.97,0
102年10月16日,13.40,6.46,1.94,0
102年10月17日,13.59,6.37,1.97,0
102年10月18日,13.70,6.32,1.98,0
102年10月21日,14.00,6.18,2.03,0
102年10月22日,13.90,6.23,2.01,0
102年10月23日,13.79,6.28,2.00,0
102年10月24日,13.94,6.21,2.02,0
102年10月25日,14.11,6.13,2.04,0
102年10月28日,14.29,6.06,2.07,0
102年10月29日,14.26,6.07,2.06,0
102年10月30日,14.44,6.00,2.09,0
102年10月31日,14.50,5.97,2.10,0
102年11月01日,14.37,6.02,2.08,0
102年11月04日,14.65,5.91,2.12,0
102年11月05日,14.44,6.00,2.09,0
102年11月06日,14.61,5.93,2.11,0
102年11月07日,14.52,5.96,2.10,0
102年11月08日,14.55,5.95,2.11,0
102年11月11日,14.59,5.93,2.11,0
102年11月12日,14.59,5.93,2.05,0
102年11月13日,17.09,5.82,2.09,0
102年11月14日,17.11,5.81,2.09,0
102年11月15日,16.87,5.90,2.06,0
102年11月18日,16.92,5.88,2.06,0
102年11月19日,17.36,5.73,2.12,0
102年11月20日,17.11,5.81,2.09,0
102年11月21日,16.87,5.90,2.06,0
102年11月22日,16.49,6.03,2.01,0
102年11月25日,16.59,6.00,2.02,0
102年11月26日,16.64,5.98,2.03,0
102年11月27日,17.29,5.76,2.11,0
102年11月28日,17.09,5.82,2.09,0
102年11月29日,17.04,5.84,2.08,0
102年12月02日,17.29,5.76,2.11,0
102年12月03日,17.36,5.73,2.12,0
102年12月04日,17.16,5.80,2.09,0
102年12月05日,18.36,5.42,2.24,0
102年12月06日,19.20,5.18,2.34,0
102年12月09日,19.33,5.15,2.36,0
102年12月10日,20.07,4.96,2.45,0
102年12月11日,20.00,4.98,2.44,0
102年12月12日,20.22,4.92,2.47,0
102年12月13日,19.65,5.06,2.40,0
102年12月16日,19.43,5.12,2.37,0
102年12月17日,19.75,5.04,2.41,0
102年12月18日,19.85,5.01,2.42,0
102年12月19日,19.95,4.99,2.43,0
102年12月20日,19.78,5.03,2.41,0
102年12月23日,19.78,5.03,2.41,0
102年12月24日,19.90,5.00,2.43,0
102年12月25日,19.78,5.03,2.41,0
102年12月26日,19.58,5.08,2.39,0
102年12月27日,20.05,4.96,2.45,0
102年12月30日,20.02,4.97,2.44,0
102年12月31日,20.75,4.80,2.53,0
103年01月02日,20.45,4.87,2.50,0
103年01月03日,20.12,4.94,2.46,0
103年01月06日,20.52,4.85,2.50,0
103年01月07日,20.30,4.90,2.48,0
103年01月08日,20.45,4.87,2.50,0
103年01月09日,20.97,4.74,2.56,0
103年01月10日,20.57,4.84,2.51,0
103年01月13日,19.90,5.00,2.43,0
103年01月14日,20.05,4.96,2.45,0
103年01月15日,19.85,5.01,2.42,0
103年01月16日,20.02,4.97,2.44,0
103年01月17日,19.68,5.06,2.40,0
103年01月20日,20.05,4.96,2.45,0
103年01月21日,19.90,5.00,2.43,0
103年01月22日,19.83,5.02,2.42,0
103年01月23日,19.55,5.09,2.39,0
103年01月24日,19.05,5.22,2.33,0
103年01月27日,18.96,5.25,2.31,0
103年02月05日,19.10,5.21,2.33,0
103年02月06日,19.33,5.15,2.36,0
103年02月07日,19.70,5.05,2.40,0
103年02月10日,18.88,5.27,2.30,0
103年02月11日,19.55,5.09,2.39,0
103年02月12日,19.93,4.99,2.43,0
103年02月13日,19.68,5.06,2.40,0
103年02月14日,19.30,5.15,2.36,0
103年02月17日,20.65,4.82,2.52,0
103年02月18日,20.90,4.76,2.55,0
103年02月19日,21.52,4.62,2.63,0
103年02月20日,21.39,4.65,2.61,0
103年02月21日,21.57,4.61,2.63,0
103年02月24日,21.52,4.62,2.63,0
103年02月25日,21.29,4.67,2.60,0
103年02月26日,21.89,4.55,2.67,0
103年02月27日,21.79,4.57,2.66,0
103年03月03日,21.19,4.69,2.59,0
103年03月04日,21.29,4.67,2.60,0
103年03月05日,21.79,4.57,2.66,0
103年03月06日,22.84,4.36,2.79,0
103年03月07日,22.39,4.44,2.73,0
103年03月10日,23.03,4.32,2.81,0
103年03月11日,23.68,4.20,2.89,0
103年03月12日,23.43,4.25,2.86,0
103年03月13日,22.91,4.34,2.80,0
103年03月14日,22.76,4.37,2.78,0
103年03月17日,22.74,4.38,2.77,0
103年03月18日,22.46,4.43,2.66,0
103年03月19日,22.18,4.51,2.61,0
103年03月20日,21.83,4.58,2.57,0
103年03月21日,21.60,4.63,2.54,0
103年03月24日,21.83,4.58,2.57,0
103年03月25日,22.15,4.51,2.61,0
103年03月26日,22.03,4.54,2.59,0
103年03月27日,22.23,4.50,2.62,0
103年03月28日,21.58,4.63,2.54,0
103年03月31日,22.05,4.54,2.60,0
103年04月01日,22.33,4.48,2.63,0
103年04月02日,23.30,4.29,2.74,0
103年04月03日,23.00,4.35,2.71,0
103年04月07日,22.55,4.43,2.66,0
103年04月08日,22.10,4.52,2.60,0
103年04月09日,22.18,4.51,2.61,0
103年04月10日,22.63,4.42,2.66,0
103年04月11日,22.08,4.53,2.60,0
103年04月14日,21.50,4.65,2.53,0
103年04月15日,22.60,4.42,2.66,0
103年04月16日,22.10,4.52,2.60,0
103年04月17日,22.10,4.52,2.60,0
103年04月18日,22.03,4.54,2.59,0
103年04月21日,21.93,4.56,2.58,0
103年04月22日,22.10,4.52,2.60,0
103年04月23日,22.20,4.50,2.61,0
103年04月24日,21.80,4.59,2.57,0
103年04月25日,20.50,4.88,2.41,0
103年04月28日,20.70,4.83,2.44,0
103年04月29日,20.83,4.80,2.45,0
103年04月30日,20.53,4.87,2.42,0
103年05月02日,20.48,4.88,2.41,0
103年05月05日,20.85,4.80,2.46,0
103年05月06日,20.90,4.78,2.46,0
103年05月07日,21.20,4.72,2.50,0
103年05月08日,20.48,4.88,2.41,0
103年05月09日,19.88,5.03,2.34,0
103年05月12日,19.30,5.18,2.21,0
103年05月13日,19.76,5.33,2.15,0
103年05月14日,19.63,5.36,2.14,0
103年05月15日,20.24,5.20,2.20,0
103年05月16日,20.47,5.14,2.23,0
103年05月19日,20.63,5.10,2.25,0
103年05月20日,20.21,5.21,2.20,0
103年05月21日,19.68,5.35,2.14,0
103年05月22日,20.05,5.25,2.18,0
103年05月23日,21.45,4.91,2.34,0
103年05月26日,22.29,4.72,2.43,0
103年05月27日,21.68,4.85,2.36,0
103年05月28日,21.89,4.81,2.38,0
103年05月29日,21.63,4.87,2.36,0
103年05月30日,21.79,4.83,2.37,0
103年06月03日,21.58,4.88,2.35,0
103年06月04日,21.79,4.83,2.37,0
103年06月05日,22.16,4.75,2.41,0
103年06月06日,21.92,4.80,2.39,0
103年06月09日,21.71,4.85,2.36,0
103年06月10日,21.53,4.89,2.34,0
103年06月11日,22.16,4.75,2.41,0
103年06月12日,22.53,4.67,2.45,0
103年06月13日,22.11,4.76,2.41,0
103年06月16日,21.74,4.84,2.37,0
103年06月17日,21.74,4.84,2.37,0
103年06月18日,21.42,4.91,2.33,0
103年06月19日,21.58,4.88,2.35,0
103年06月20日,21.37,4.93,2.33,0
103年06月23日,20.82,5.06,2.27,0
103年06月24日,20.92,5.03,2.28,0
103年06月25日,20.89,5.04,2.28,0
103年06月26日,21.79,4.83,2.37,0
103年06月27日,21.68,4.85,2.36,0
103年06月30日,21.79,4.83,2.37,0
103年07月01日,21.71,4.85,2.36,0
103年07月02日,21.84,4.82,2.38,0
103年07月03日,22.42,4.69,2.44,0
103年07月04日,22.95,4.59,2.50,0
103年07月07日,22.63,4.65,2.46,0
103年07月08日,21.89,4.81,2.38,0
103年07月09日,22.03,4.78,2.40,0
103年07月10日,21.68,4.85,2.36,0
103年07月11日,20.76,5.07,2.26,0
103年07月14日,21.18,4.97,2.31,0
103年07月15日,21.39,4.92,2.33,0
103年07月16日,21.32,4.94,2.32,0
103年07月17日,20.97,5.02,2.28,0
103年07月18日,20.87,5.04,2.27,0
103年07月21日,20.84,5.05,2.27,0
103年07月22日,20.82,5.06,2.27,0
103年07月24日,21.18,4.97,2.31,0
103年07月25日,20.82,5.06,2.27,0
103年07月28日,20.89,5.04,2.28,0
103年07月29日,20.45,5.15,2.23,0
103年07月30日,20.45,5.15,2.43,0
103年07月31日,19.95,5.22,2.39,0
103年08月01日,20.05,5.20,2.40,0
103年08月04日,20.00,5.21,2.39,0
103年08月05日,20.08,5.19,2.40,0
103年08月06日,19.97,5.22,2.39,0
103年08月07日,19.58,5.32,2.34,0
103年08月08日,18.80,5.54,2.25,0
103年08月11日,18.98,5.49,2.27,0
103年08月12日,18.85,5.53,2.26,0
103年08月13日,19.16,5.44,2.29,0
103年08月14日,18.30,5.69,2.19,0
103年08月15日,18.32,5.69,2.19,0
103年08月18日,17.59,5.92,2.11,0
103年08月19日,17.64,5.91,2.11,0
103年08月20日,17.64,5.91,2.11,0
103年08月21日,17.88,5.83,2.14,0
103年08月22日,18.56,5.61,2.22,0
103年08月25日,18.56,5.61,2.22,0
103年08月26日,18.59,5.61,2.22,0
103年08月27日,18.64,5.59,2.23,0
103年08月28日,18.82,5.54,2.25,0
103年08月29日,18.69,5.57,2.24,0
103年09月01日,18.74,5.56,2.24,0
103年09月02日,18.87,5.52,2.26,0
103年09月03日,19.08,5.46,2.28,0
103年09月04日,18.93,5.50,2.27,0
103年09月05日,18.59,5.61,2.22,0
103年09月09日,18.22,5.72,2.18,0
103年09月10日,18.27,5.70,2.19,0
103年09月11日,18.25,5.71,2.18,0
103年09月12日,18.17,5.73,2.17,0
103年09月15日,18.38,5.67,2.20,0
103年09月16日,18.22,5.72,2.18,0
103年09月17日,18.59,5.61,2.22,0
103年09月18日,18.59,5.61,2.22,0
103年09月19日,18.74,5.56,2.24,0
103年09月22日,18.32,5.69,2.19,0
103年09月23日,18.25,5.71,2.18,0
103年09月24日,18.25,5.71,2.18,0
103年09月25日,17.91,5.82,2.14,0
103年09月26日,17.96,5.80,2.15,0
103年09月29日,18.12,5.75,2.17,0
103年09月30日,18.04,5.78,2.16,0
103年10月01日,17.91,5.82,2.14,0
103年10月02日,17.91,5.82,2.14,0
103年10月03日,18.04,5.78,2.16,0
103年10月06日,18.01,5.78,2.16,0
103年10月07日,17.80,5.85,2.13,0
103年10月08日,18.01,5.78,2.16,0
103年10月09日,18.14,5.74,2.17,0
103年10月13日,16.88,6.17,2.02,0
103年10月14日,16.65,6.26,1.99,0
103年10月15日,16.13,6.46,1.93,0
103年10月16日,15.71,6.63,1.88,0
103年10月17日,16.02,6.50,1.92,0
103年10月20日,15.89,6.56,1.90,0
103年10月21日,15.63,6.67,1.87,0
103年10月22日,15.84,6.58,1.90,0
103年10月23日,15.86,6.57,1.90,0
103年10月24日,15.68,6.64,1.88,0
103年10月27日,15.60,6.68,1.87,0
103年10月28日,16.23,6.42,1.94,0
103年10月29日,16.39,6.36,1.96,0
103年10月30日,17.12,6.09,2.05,0
103年10月31日,16.91,6.16,2.02,0
103年11月03日,16.68,6.25,2.00,0
103年11月04日,16.57,6.29,1.94,0
103年11月05日,18.50,6.22,1.96,0
103年11月06日,18.27,6.30,1.94,0
103年11月07日,18.29,6.29,1.94,0
103年11月10日,18.12,6.35,1.92,0
103年11月11日,18.64,6.17,1.98,0
103年11月12日,18.64,6.17,1.98,0
103年11月13日,18.35,6.27,1.95,0
103年11月14日,18.41,6.25,1.95,0
103年11月17日,17.69,6.50,1.88,0
103年11月18日,17.31,6.64,1.84,0
103年11月19日,17.57,6.55,1.86,0
103年11月20日,17.92,6.42,1.90,0
103年11月21日,17.72,6.49,1.88,0
103年11月24日,17.57,6.55,1.86,0
103年11月25日,17.92,6.42,1.90,0
103年11月26日,17.72,6.49,1.88,0
103年11月27日,17.75,6.48,1.88,0
103年11月28日,17.69,6.50,1.88,0
103年12月01日,17.51,6.57,1.86,0
103年12月02日,17.80,6.46,1.89,0
103年12月03日,18.29,6.29,1.94,0
103年12月04日,19.19,5.99,2.03,0
103年12月05日,19.48,5.91,2.06,0
103年12月08日,19.02,6.05,2.02,0
103年12月09日,18.99,6.06,2.01,0
103年12月10日,18.96,6.07,2.01,0
103年12月11日,18.87,6.09,2.00,0
103年12月12日,19.19,5.99,2.03,0
103年12月15日,20.52,5.61,2.18,0
103年12月16日,20.17,5.70,2.14,0
103年12月17日,20.43,5.63,2.17,0
103年12月18日,20.81,5.53,2.21,0
103年12月19日,20.58,5.59,2.18,0
103年12月22日,21.50,5.35,2.28,0
103年12月23日,21.39,5.38,2.27,0
103年12月24日,21.45,5.36,2.27,0
103年12月25日,21.16,5.44,2.24,0
103年12月26日,21.30,5.40,2.26,0
103年12月27日,21.39,5.38,2.27,0
103年12月29日,21.07,5.46,2.23,0
103年12月30日,21.33,5.39,2.26,0
103年12月31日,21.33,5.39,2.26,0
104年01月05日,21.16,5.44,2.24,0
104年01月06日,20.64,5.57,2.19,0
104年01月07日,21.10,5.45,2.24,0
104年01月08日,21.04,5.47,2.23,0
104年01月09日,21.24,5.41,2.25,0
104年01月12日,22.20,5.18,2.35,0
104年01月13日,22.49,5.12,2.38,0
104年01月14日,22.54,5.10,2.39,0
104年01月15日,22.83,5.04,2.42,0
104年01月16日,22.08,5.21,2.34,0
104年01月19日,22.20,5.18,2.35,0
104年01月20日,23.03,4.99,2.44,0
104年01月21日,22.75,5.06,2.41,0
104年01月22日,22.89,5.03,2.43,0
104年01月23日,22.83,5.04,2.42,0
104年01月26日,22.66,5.08,2.40,0
104年01月27日,22.60,5.09,2.40,0
104年01月28日,22.95,5.01,2.43,0
104年01月29日,22.54,5.10,2.39,0
104年01月30日,22.37,5.14,2.37,0
104年02月02日,22.25,5.17,2.36,0
104年02月03日,22.92,5.02,2.43,0
104年02月04日,22.77,5.05,2.41,0
104年02月05日,22.46,5.12,2.38,0
104年02月06日,22.60,5.09,2.40,0
104年02月09日,23.44,4.91,2.48,0
104年02月10日,23.09,4.98,2.45,0
104年02月11日,23.58,4.88,2.50,0
104年02月12日,23.70,4.85,2.51,0
104年02月13日,23.50,4.90,2.49,0
104年02月24日,23.84,4.82,2.53,0
104年02月25日,23.61,4.87,2.50,0
104年02月26日,23.50,4.90,2.49,0
104年03月02日,23.29,4.94,2.47,0
104年03月03日,23.44,4.91,2.48,0
104年03月04日,24.05,4.78,2.55,0
104年03月05日,23.87,4.82,2.53,0
104年03月06日,24.10,4.77,2.56,0
104年03月09日,24.74,4.65,2.62,0
104年03月10日,24.86,4.63,2.63,0
104年03月11日,25.14,4.57,2.67,0
104年03月12日,25.75,4.47,2.73,0
104年03月13日,26.24,4.38,2.78,0
104年03月16日,27.31,4.21,2.90,0
104年03月17日,25.90,4.44,2.67,0
104年03月18日,27.20,4.46,2.66,0
104年03月19日,27.35,4.44,2.67,0
104年03月20日,28.02,4.33,2.74,0
104年03月23日,27.62,4.39,2.70,0
104年03月24日,27.93,4.34,2.73,0
104年03月25日,26.89,4.51,2.63,0
104年03月26日,27.29,4.45,2.67,0
104年03月27日,26.55,4.57,2.60,0
104年03月30日,26.28,4.62,2.57,0
104年03月31日,27.74,4.37,2.71,0
104年04月01日,27.71,4.38,2.71,0
104年04月02日,27.26,4.45,2.67,0
104年04月07日,26.74,4.54,2.61,0
104年04月08日,27.04,4.49,2.64,0
104年04月09日,26.77,4.53,2.62,0
104年04月10日,26.13,4.64,2.56,0
104年04月13日,26.31,4.61,2.57,0
104年04月14日,26.83,4.52,2.62,0
104年04月15日,26.37,4.60,2.58,0
104年04月16日,26.95,4.50,2.64,0
104年04月17日,26.68,4.55,2.61,0
104年04月20日,26.10,4.65,2.55,0
104年04月21日,24.76,4.90,2.42,0
104年04月22日,25.49,4.76,2.49,0
104年04月23日,25.88,4.69,2.53,0
104年04月24日,26.16,4.64,2.56,0
104年04月27日,26.40,3.46,2.58,0
104年04月28日,26.25,3.48,2.57,0
104年04月29日,25.52,3.58,2.50,0
104年04月30日,25.79,3.55,2.46,0
104年05月04日,24.56,3.61,2.41,0
104年05月05日,25.44,3.49,2.50,0
104年05月06日,25.68,3.46,2.52,0
104年05月07日,25.68,3.46,2.52,0
104年05月08日,25.44,3.49,2.50,0
104年05月11日,23.67,3.75,2.33,0
104年05月12日,22.72,3.91,2.23,0
104年05月13日,22.69,3.91,2.23,0
104年05月14日,22.99,3.86,2.26,0
104年05月15日,22.60,3.93,2.22,0
104年05月18日,22.01,4.03,2.16,0
104年05月19日,22.93,3.87,2.25,0
104年05月20日,23.55,3.77,2.31,0
