data,volume,price,open,high,low,close,diff,times,result
103/10/03,52042943,6451706432,122.50,125.00,122.00,124.50,+3.50,13294,1
103/10/06,39292993,4917395077,125.00,126.00,124.00,126.00,+1.50,8484,1
103/10/07,40188171,5008511591,125.00,125.50,123.50,125.00,-1.00,9286,0
103/10/08,30938590,3822790343,123.50,125.00,122.50,122.50,-2.50,7052,0
103/10/09,37115519,4618115675,124.00,125.00,123.50,125.00,+2.50,8511,1
103/10/13,77985231,9387511086,119.00,121.50,118.00,120.50,-4.50,17422,0
103/10/14,31887790,3860053450,120.00,121.50,119.50,121.00,+0.50,7721,1
103/10/15,50496268,6152445530,121.50,123.00,121.00,121.50,+0.50,8865,1
103/10/16,46431478,5646852831,121.50,124.00,120.00,121.50,0.00,10408,0
103/10/17,92077567,11471479741,125.00,125.50,123.50,123.50,+2.00,17100,1
103/10/20,38619120,4836985013,125.00,126.00,124.50,126.00,+2.50,10285,1
103/10/21,25647836,3212361500,126.00,126.00,124.50,125.00,-1.00,5980,0
103/10/22,65855978,8448819662,127.50,129.00,127.50,129.00,+4.00,18767,1
103/10/23,28085000,3592328456,128.00,128.50,127.50,127.50,-1.50,7546,0
103/10/24,42161680,5309444319,127.00,127.50,125.00,125.50,-2.00,11207,0
103/10/27,25145300,3198861200,126.50,128.00,126.50,128.00,+2.50,6666,1
103/10/28,35018669,4502178132,129.00,129.50,127.50,128.00,0.00,9193,0
103/10/29,34860584,4492215211,129.00,129.50,128.00,129.00,+1.00,9425,1
103/10/30,35723762,4573685036,128.50,129.00,127.00,128.50,-0.50,6368,0
103/10/31,42413458,5477556934,128.00,130.50,127.50,130.50,+2.00,8496,1
103/11/03,45307093,5946034891,132.00,132.50,130.50,131.00,+0.50,9263,1
103/11/04,32566058,4280472598,132.00,132.00,131.00,132.00,+1.00,8649,1
103/11/05,22638263,2980749040,131.50,132.00,131.00,132.00,0.00,6894,0
103/11/06,28559948,3771103320,132.50,132.50,131.50,132.00,0.00,7600,0
103/11/07,17385452,2278727212,131.50,131.50,130.50,131.00,-1.00,4984,0
103/11/10,43174974,5768165266,132.50,134.50,132.00,134.50,+3.50,14569,1
103/11/11,20484607,2745359989,135.00,135.00,133.00,134.00,-0.50,7515,0
103/11/12,27434390,3631228480,134.50,134.50,131.50,132.00,-2.00,7901,0
103/11/13,25055094,3348488504,133.50,134.50,132.50,134.00,+2.00,6661,1
103/11/14,24361474,3273177648,134.00,135.00,133.50,135.00,+1.00,6351,1
103/11/17,24772760,3304356080,135.00,135.50,132.50,133.00,-2.00,6380,0
103/11/18,43227312,5724652806,134.00,134.50,131.00,131.50,-1.50,7505,0
103/11/19,71400310,9665049850,133.00,136.50,132.50,136.00,+4.50,16907,1
103/11/20,44216108,6111534904,137.50,139.00,137.00,139.00,+3.00,14450,1
103/11/21,30621113,4227656494,139.50,139.50,137.50,138.50,-0.50,10190,0
103/11/24,33408878,4638792664,140.00,140.50,138.00,138.50,0.00,9025,0
103/11/25,42940855,5962095805,138.50,140.00,138.50,139.00,+0.50,9531,1
103/11/26,23201396,3216868544,138.50,139.00,138.00,139.00,0.00,5372,0
103/11/27,26580345,3738733402,140.00,142.00,140.00,140.00,+1.00,9496,1
103/11/28,36077308,5080693933,139.00,141.50,139.00,141.50,+1.50,9303,1
103/12/01,50115832,7018698480,139.00,142.00,138.50,140.00,-1.50,10157,0
103/12/02,54781433,7590847994,139.50,139.50,137.50,137.50,-2.50,10491,0
103/12/03,40184369,5545743422,137.50,139.00,136.50,138.00,+0.50,8120,1
103/12/04,28276455,3935004245,139.00,140.00,138.50,139.00,+1.00,5776,1
103/12/05,29431871,4053430541,138.50,139.50,137.00,137.50,-1.50,9981,0
103/12/08,19854469,2733903222,138.00,138.50,137.00,138.00,+0.50,6184,1
103/12/09,31926886,4410027018,138.00,139.00,137.50,138.00,0.00,6676,0
103/12/10,39845261,5453042098,138.00,139.00,136.00,136.00,-2.00,10748,0
103/12/11,41669260,5634712500,135.00,136.00,134.50,134.50,-1.50,9443,0
103/12/12,31504393,4253680055,135.00,136.00,134.50,135.00,+0.50,7465,1
103/12/15,45196692,6123590832,134.50,136.50,134.50,136.00,+1.00,8533,1
103/12/16,41273420,5519760280,134.50,135.50,133.00,133.00,-3.00,10345,0
103/12/17,84670250,11100215420,133.00,133.00,130.00,130.50,-2.50,18863,0
103/12/18,51896344,6846354408,132.00,133.00,131.00,131.50,+1.00,11210,1
103/12/19,44591655,6082343984,134.50,138.00,134.00,138.00,+6.50,15558,1
103/12/22,34995859,4843397632,137.50,140.00,137.00,138.50,+0.50,9339,1
103/12/23,19157682,2646448245,139.00,140.00,137.00,137.50,-1.00,6678,0
103/12/24,16722021,2300669398,136.00,138.00,136.00,138.00,+0.50,4405,1
103/12/25,7392192,1015532329,137.00,138.00,137.00,137.50,-0.50,1860,0
