date,dividend,PE,netWorth,season
101年09月05日,12.78,2.82,1.78,0
101年09月06日,12.72,2.83,1.78,0
101年09月07日,12.81,2.81,1.79,0
101年09月10日,12.78,2.82,1.78,0
101年09月11日,13.01,2.77,1.82,0
101年09月12日,13.38,2.69,1.87,0
101年09月13日,13.38,2.69,1.87,0
101年09月14日,13.96,2.58,1.95,0
101年09月17日,14.03,2.56,1.96,0
101年09月18日,13.83,2.60,1.93,0
101年09月19日,13.94,2.58,1.95,0
101年09月20日,13.81,2.60,1.93,0
101年09月21日,13.93,2.58,1.95,0
101年09月24日,13.78,2.61,1.93,0
101年09月25日,13.45,2.67,1.88,0
101年09月26日,12.98,2.77,1.81,0
101年09月27日,12.98,2.77,1.81,0
101年09月28日,13.24,2.72,1.85,0
101年10月01日,13.14,2.74,1.84,0
101年10月02日,13.27,2.73,1.86,0
101年10月03日,13.23,2.74,1.85,0
101年10月04日,13.18,2.74,1.84,0
101年10月05日,13.08,2.77,1.83,0
101年10月08日,12.84,2.82,1.79,0
101年10月09日,12.92,2.80,1.81,0
101年10月11日,12.45,2.91,1.74,0
101年10月12日,12.56,2.88,1.76,0
101年10月15日,12.66,2.86,1.77,0
101年10月16日,12.68,2.85,1.77,0
101年10月17日,12.65,2.86,1.77,0
101年10月18日,12.66,2.86,1.77,0
101年10月19日,12.42,2.91,1.74,0
101年10月22日,12.32,2.94,1.72,0
101年10月23日,12.26,2.95,1.71,0
101年10月24日,12.30,2.94,1.72,0
101年10月25日,12.33,2.93,1.72,0
101年10月26日,12.20,2.97,1.71,0
101年10月29日,12.16,2.98,1.70,0
101年10月30日,12.74,2.84,1.78,0
101年10月31日,12.84,2.82,1.73,0
101年11月01日,11.45,2.78,1.76,0
101年11月02日,11.30,2.82,1.73,0
101年11月05日,11.16,2.86,1.71,0
101年11月06日,11.45,2.78,1.76,0
101年11月07日,11.52,2.77,1.77,0
101年11月08日,11.59,2.75,1.78,0
101年11月09日,11.66,2.74,1.79,0
101年11月12日,11.48,2.78,1.76,0
101年11月13日,11.19,2.85,1.71,0
101年11月14日,11.45,2.78,1.76,0
101年11月15日,11.49,2.77,1.76,0
101年11月16日,11.44,2.79,1.75,0
101年11月19日,11.38,2.80,1.74,0
101年11月20日,11.47,2.78,1.76,0
101年11月21日,11.36,2.81,1.74,0
101年11月22日,11.35,2.81,1.74,0
101年11月23日,11.73,2.72,1.80,0
101年11月26日,11.84,2.69,1.81,0
101年11月27日,11.84,2.69,1.81,0
101年11月28日,11.90,2.68,1.82,0
101年11月29日,11.86,2.69,1.82,0
101年11月30日,11.89,2.68,1.82,0
101年12月03日,12.08,2.64,1.85,0
101年12月04日,12.16,2.62,1.86,0
101年12月05日,12.12,2.63,1.86,0
101年12月06日,12.05,2.65,1.85,0
101年12月07日,12.18,2.62,1.87,0
101年12月10日,12.26,2.60,1.88,0
101年12月11日,12.12,2.63,1.86,0
101年12月12日,12.19,2.62,1.87,0
101年12月13日,12.24,2.60,1.88,0
101年12月14日,11.67,2.73,1.79,0
101年12月17日,11.12,2.87,1.70,0
101年12月18日,11.28,2.83,1.73,0
101年12月19日,11.30,2.82,1.73,0
101年12月20日,11.24,2.84,1.72,0
101年12月21日,11.10,2.87,1.70,0
101年12月22日,11.24,2.84,1.72,0
101年12月24日,11.20,2.85,1.72,0
101年12月25日,11.33,2.82,1.74,0
101年12月26日,11.29,2.82,1.73,0
101年12月27日,11.35,2.81,1.74,0
101年12月28日,11.34,2.81,1.74,0
102年01月02日,11.31,2.82,1.73,0
102年01月03日,11.36,2.81,1.74,0
102年01月04日,11.22,2.84,1.72,0
102年01月07日,11.07,2.88,1.70,0
102年01月08日,11.10,2.87,1.70,0
102年01月09日,11.20,2.85,1.72,0
102年01月10日,11.30,2.82,1.73,0
102年01月11日,11.30,2.82,1.73,0
102年01月14日,11.12,2.87,1.70,0
102年01月15日,10.74,2.97,1.65,0
102年01月16日,10.71,2.98,1.64,0
102年01月17日,10.70,2.98,1.64,0
102年01月18日,10.89,2.93,1.67,0
102年01月21日,10.79,2.96,1.65,0
102年01月22日,10.89,2.93,1.67,0
102年01月23日,10.84,2.94,1.66,0
102年01月24日,10.52,3.03,1.61,0
102年01月25日,10.64,3.00,1.63,0
102年01月28日,10.66,2.99,1.63,0
102年01月29日,10.83,2.94,1.66,0
102年01月30日,10.83,2.94,1.66,0
102年01月31日,10.77,2.96,1.65,0
102年02月01日,10.79,2.96,1.65,0
102年02月04日,10.71,2.98,1.64,0
102年02月05日,10.60,3.01,1.62,0
102年02月06日,10.66,2.99,1.63,0
102年02月18日,10.56,3.02,1.62,0
102年02月19日,10.73,2.97,1.64,0
102年02月20日,10.82,2.95,1.66,0
102年02月21日,10.61,3.00,1.63,0
102年02月22日,10.61,3.00,1.63,0
102年02月23日,10.60,3.01,1.62,0
102年02月25日,10.56,3.02,1.62,0
102年02月26日,10.42,3.06,1.60,0
102年02月27日,10.42,3.06,1.60,0
102年03月01日,10.41,3.06,1.60,0
102年03月04日,10.27,3.11,1.57,0
102年03月05日,10.20,3.13,1.56,0
102年03月06日,10.27,3.11,1.57,0
102年03月07日,10.26,3.11,1.57,0
102年03月08日,10.27,3.11,1.57,0
102年03月11日,10.27,3.11,1.57,0
102年03月12日,10.27,3.11,1.57,0
102年03月13日,10.20,3.13,1.56,0
102年03月14日,10.27,3.11,1.57,0
102年03月15日,10.29,3.10,1.58,0
102年03月18日,10.40,3.07,1.59,0
102年03月19日,10.61,3.00,1.63,0
102年03月20日,10.47,3.05,1.61,0
102年03月21日,10.47,3.05,1.61,0
102年03月22日,10.57,3.02,1.62,0
102年03月25日,10.51,3.03,1.61,0
102年03月26日,10.65,2.99,1.63,0
102年03月27日,10.65,2.99,1.63,0
102年03月28日,10.55,3.02,1.62,0
102年03月29日,10.63,3.00,1.63,0
102年04月01日,10.56,3.02,1.52,0
102年04月02日,10.37,3.01,1.52,0
102年04月03日,10.37,3.01,1.52,0
102年04月08日,10.09,3.09,1.48,0
102年04月09日,10.05,3.11,1.47,0
102年04月10日,10.06,3.10,1.48,0
102年04月11日,10.05,3.11,1.47,0
102年04月12日,9.81,3.18,1.44,0
102年04月15日,9.63,3.24,1.41,0
102年04月16日,9.61,3.25,1.41,0
102年04月17日,9.70,3.22,1.42,0
102年04月18日,9.58,3.26,1.40,0
102年04月19日,9.69,3.22,1.42,0
102年04月22日,9.60,3.25,1.41,0
102年04月23日,9.51,3.28,1.40,0
102年04月24日,9.75,3.20,1.43,0
102年04月25日,9.66,3.23,1.42,0
102年04月26日,9.51,3.28,1.40,0
102年04月29日,9.43,3.31,1.38,0
102年04月30日,9.51,3.28,1.40,0
102年06月03日,9.41,3.27,1.33,0
102年06月04日,9.37,3.28,1.33,0
102年06月05日,9.32,3.30,1.32,0
102年06月06日,9.23,3.33,1.31,0
102年06月07日,9.25,3.32,1.31,0
102年06月10日,9.37,3.28,1.33,0
102年06月11日,9.23,3.33,1.31,0
102年06月13日,9.03,3.41,1.28,0
102年06月14日,8.93,3.44,1.27,0
102年06月17日,8.75,3.52,1.24,0
102年06月18日,8.79,3.50,1.25,0
102年06月19日,8.86,3.47,1.26,0
102年06月20日,8.70,3.54,1.23,0
102年06月21日,8.61,3.57,1.22,0
102年06月24日,8.65,3.56,1.23,0
102年06月25日,8.63,3.56,1.22,0
102年06月26日,8.98,3.42,1.27,0
102年06月27日,8.98,3.42,1.27,0
102年06月28日,9.10,3.38,1.29,0
102年07月01日,9.11,3.37,1.29,0
102年07月02日,9.02,3.41,1.28,0
102年07月03日,9.00,3.42,1.28,0
102年07月04日,8.93,3.44,1.27,0
102年07月05日,9.18,3.35,1.30,0
102年07月08日,9.03,3.41,1.28,0
102年07月09日,9.16,3.36,1.30,0
102年07月10日,9.34,3.29,1.32,0
102年07月11日,9.59,3.21,1.36,0
102年07月12日,9.59,3.21,1.36,0
102年07月15日,9.66,3.18,1.37,0
102年07月16日,9.64,3.19,1.37,0
102年07月17日,9.52,3.23,1.35,0
102年07月18日,9.59,3.21,1.36,0
102年07月19日,9.52,3.23,1.35,0
102年07月22日,9.54,3.22,1.35,0
102年07月23日,9.58,3.21,1.36,0
102年07月24日,9.72,3.16,1.38,0
102年07月25日,9.74,3.16,1.38,0
102年07月26日,9.70,3.17,1.38,0
102年07月29日,9.67,3.18,1.37,0
102年07月30日,9.68,3.18,1.37,0
102年07月31日,9.57,3.21,1.36,0
102年08月01日,9.42,3.26,1.34,0
102年08月02日,9.46,3.25,1.34,0
102年08月05日,9.72,3.16,1.38,0
102年08月06日,9.61,3.20,1.36,0
102年08月07日,9.48,3.24,1.34,0
102年08月08日,9.47,3.25,1.34,0
102年08月09日,9.38,3.28,1.33,0
102年08月12日,9.53,3.23,1.35,0
102年08月13日,9.73,3.16,1.38,0
102年08月14日,9.73,3.16,1.38,0
102年08月15日,9.66,3.18,1.34,0
102年08月16日,9.31,3.16,1.36,0
102年08月19日,9.34,3.15,1.36,0
102年08月20日,9.42,3.12,1.37,0
102年08月22日,9.49,3.10,1.38,0
102年08月23日,9.47,3.11,1.38,0
102年08月26日,9.56,3.08,1.39,0
102年08月27日,9.41,3.13,1.37,0
102年08月28日,9.33,3.15,1.36,0
102年08月29日,9.39,3.13,1.37,0
102年08月30日,9.55,3.08,1.39,0
102年09月02日,9.60,3.06,1.40,0
102年09月03日,9.65,3.05,1.40,0
102年09月04日,9.65,3.05,1.40,0
102年09月05日,9.67,3.04,1.41,0
102年09月06日,9.75,3.02,1.42,0
102年09月09日,9.06,3.25,1.32,0
102年09月10日,9.06,3.25,1.32,0
102年09月11日,8.94,3.29,1.30,0
102年09月12日,8.80,3.34,1.28,0
102年09月13日,8.82,3.33,1.28,0
102年09月14日,8.80,3.34,1.28,0
102年09月16日,8.94,3.29,1.30,0
102年09月17日,8.93,3.29,1.30,0
102年09月18日,8.93,3.29,1.30,0
102年09月23日,8.96,3.28,1.31,0
102年09月24日,9.05,3.25,1.32,0
102年09月25日,9.04,3.26,1.32,0
102年09月26日,8.92,3.30,1.30,0
102年09月27日,8.98,3.28,1.31,0
102年09月30日,8.93,3.29,1.30,0
102年10月01日,8.88,3.31,1.29,0
102年10月02日,8.82,3.33,1.28,0
102年10月03日,8.94,3.29,1.30,0
102年10月04日,8.93,3.29,1.30,0
102年10月07日,8.85,3.32,1.29,0
102年10月08日,8.92,3.30,1.30,0
102年10月09日,8.86,3.32,1.29,0
102年10月11日,8.87,3.32,1.29,0
102年10月14日,8.71,3.38,1.27,0
102年10月15日,8.68,3.39,1.26,0
102年10月16日,8.65,3.40,1.26,0
102年10月17日,8.67,3.39,1.26,0
102年10月18日,8.82,3.33,1.28,0
102年10月21日,8.84,3.33,1.29,0
102年10月22日,8.88,3.31,1.29,0
102年10月23日,8.86,3.32,1.29,0
102年10月24日,8.92,3.30,1.30,0
102年10月25日,8.85,3.32,1.29,0
102年10月28日,8.82,3.33,1.28,0
102年10月29日,8.71,3.38,1.27,0
102年10月30日,8.82,3.33,1.28,0
102年10月31日,8.76,3.36,1.28,0
102年11月01日,8.75,3.36,1.27,0
102年11月04日,8.71,3.38,1.27,0
102年11月05日,8.66,3.40,1.26,0
102年11月06日,8.75,3.36,1.27,0
102年11月07日,8.76,3.36,1.28,0
102年11月08日,8.69,3.38,1.27,0
102年11月11日,8.81,3.34,1.28,0
102年11月12日,8.76,3.36,1.28,0
102年11月13日,8.75,3.36,1.27,0
102年11月14日,8.87,3.32,1.29,0
102年11月15日,8.86,3.32,1.38,0
102年11月18日,9.82,3.31,1.39,0
102年11月19日,9.84,3.30,1.39,0
102年11月20日,9.84,3.30,1.39,0
102年11月21日,9.74,3.33,1.38,0
102年11月22日,9.69,3.35,1.37,0
102年11月25日,9.75,3.33,1.38,0
102年11月26日,9.81,3.31,1.39,0
102年11月27日,9.79,3.32,1.38,0
102年11月28日,9.86,3.29,1.39,0
102年11月29日,10.13,3.21,1.43,0
102年12月02日,10.16,3.20,1.44,0
102年12月03日,10.14,3.20,1.43,0
102年12月04日,10.26,3.16,1.45,0
102年12月05日,10.18,3.19,1.44,0
102年12月06日,10.19,3.18,1.44,0
102年12月09日,10.34,3.14,1.46,0
102年12月10日,10.38,3.13,1.47,0
102年12月11日,10.16,3.20,1.44,0
102年12月12日,10.19,3.18,1.44,0
102年12月13日,10.19,3.18,1.44,0
102年12月16日,10.08,3.22,1.42,0
102年12月17日,10.14,3.20,1.43,0
102年12月18日,10.25,3.17,1.45,0
102年12月19日,10.30,3.15,1.46,0
102年12月20日,10.26,3.16,1.45,0
102年12月23日,10.26,3.16,1.45,0
102年12月24日,10.27,3.16,1.45,0
102年12月25日,10.26,3.16,1.45,0
102年12月26日,10.30,3.15,1.46,0
102年12月27日,10.38,3.13,1.47,0
102年12月30日,10.43,3.11,1.47,0
102年12月31日,10.40,3.12,1.47,0
103年01月02日,10.44,3.11,1.48,0
103年01月03日,10.31,3.15,1.46,0
103年01月06日,10.26,3.16,1.45,0
103年01月07日,10.26,3.16,1.45,0
103年01月08日,10.32,3.14,1.46,0
103年01月09日,10.45,3.11,1.48,0
103年01月10日,10.55,3.08,1.49,0
103年01月13日,10.62,3.06,1.50,0
103年01月14日,10.69,3.04,1.51,0
103年01月15日,10.82,3.00,1.53,0
103年01月16日,10.90,2.98,1.54,0
103年01月17日,10.88,2.98,1.54,0
103年01月20日,11.06,2.93,1.56,0
103年01月21日,10.97,2.96,1.55,0
103年01月22日,10.94,2.97,1.55,0
103年01月23日,10.90,2.98,1.54,0
103年01月24日,11.04,2.94,1.56,0
103年01月27日,11.03,2.94,1.56,0
103年02月05日,10.56,3.08,1.49,0
103年02月06日,10.64,3.05,1.50,0
103年02月07日,10.57,3.07,1.49,0
103年02月10日,10.61,3.06,1.50,0
103年02月11日,10.44,3.11,1.48,0
103年02月12日,10.69,3.04,1.51,0
103年02月13日,10.74,3.02,1.52,0
103年02月14日,10.84,2.99,1.53,0
103年02月17日,10.84,2.99,1.53,0
103年02月18日,10.88,2.98,1.54,0
103年02月19日,10.91,2.98,1.54,0
103年02月20日,10.75,3.02,1.52,0
103年02月21日,10.87,2.99,1.54,0
103年02月24日,10.74,3.02,1.52,0
103年02月25日,10.75,3.02,1.52,0
103年02月26日,10.86,2.99,1.54,0
103年02月27日,10.91,2.98,1.54,0
103年03月03日,10.79,3.01,1.53,0
103年03月04日,10.75,3.02,1.52,0
103年03月05日,10.78,3.01,1.52,0
103年03月06日,10.96,2.96,1.55,0
103年03月07日,11.00,2.95,1.56,0
103年03月10日,10.99,2.96,1.55,0
103年03月11日,10.94,2.97,1.55,0
103年03月12日,11.00,2.95,1.56,0
103年03月13日,11.18,2.90,1.58,0
103年03月14日,11.10,2.92,1.57,0
103年03月17日,11.26,2.88,1.59,0
103年03月18日,11.17,2.91,1.58,0
103年03月19日,11.08,2.93,1.57,0
103年03月20日,10.96,2.96,1.55,0
103年03月21日,11.00,2.95,1.56,0
103年03月24日,11.17,2.91,1.58,0
103年03月25日,11.13,2.92,1.57,0
103年03月26日,11.17,2.91,1.58,0
103年03月27日,11.21,2.90,1.58,0
103年03月28日,11.21,2.90,1.58,0
103年03月31日,11.21,2.90,1.58,0
103年04月01日,11.19,2.90,1.48,0
103年04月02日,10.60,2.90,1.48,0
103年04月03日,10.60,2.90,1.48,0
103年04月07日,10.62,2.90,1.48,0
103年04月08日,10.63,2.89,1.48,0
103年04月09日,10.64,2.89,1.48,0
103年04月10日,10.68,2.88,1.49,0
103年04月11日,10.59,2.90,1.48,0
103年04月14日,10.65,2.89,1.49,0
103年04月15日,10.73,2.87,1.50,0
103年04月16日,10.76,2.86,1.50,0
103年04月17日,10.81,2.84,1.51,0
103年04月18日,10.82,2.84,1.51,0
103年04月21日,10.81,2.84,1.51,0
103年04月22日,10.80,2.85,1.51,0
103年04月23日,10.90,2.82,1.52,0
103年04月24日,10.90,2.82,1.52,0
103年04月25日,10.70,2.87,1.49,0
103年04月28日,10.63,2.89,1.48,0
103年04月29日,10.80,2.85,1.51,0
103年04月30日,10.65,2.89,1.49,0
103年05月02日,10.92,2.82,1.52,0
103年05月05日,10.91,2.82,1.52,0
103年05月06日,10.95,2.81,1.53,0
103年05月07日,10.92,2.82,1.52,0
103年05月08日,10.96,2.81,1.53,0
103年05月09日,11.00,2.80,1.53,0
103年05月12日,10.79,2.85,1.51,0
103年05月13日,10.81,2.84,1.51,0
103年05月14日,10.85,2.83,1.51,0
103年05月15日,10.90,2.82,1.47,0
103年05月16日,10.61,2.82,1.48,0
103年05月19日,10.73,2.78,1.49,0
103年05月20日,10.82,2.76,1.51,0
103年05月21日,10.75,2.78,1.50,0
103年05月22日,10.99,3.26,1.53,0
103年05月23日,11.11,3.23,1.55,0
103年05月26日,11.05,3.24,1.54,0
103年05月27日,11.09,3.23,1.54,0
103年05月28日,11.16,3.21,1.55,0
103年05月29日,11.17,3.21,1.56,0
103年05月30日,11.04,3.25,1.54,0
103年06月03日,11.11,3.23,1.55,0
103年06月04日,11.12,3.22,1.55,0
103年06月05日,11.10,3.23,1.55,0
103年06月06日,11.14,3.22,1.55,0
103年06月09日,11.17,3.21,1.56,0
103年06月10日,11.24,3.19,1.57,0
103年06月11日,11.21,3.20,1.56,0
103年06月12日,11.16,3.21,1.55,0
103年06月13日,11.14,3.22,1.55,0
103年06月16日,11.08,3.24,1.54,0
103年06月17日,11.23,3.19,1.56,0
103年06月18日,11.24,3.19,1.57,0
103年06月19日,11.22,3.19,1.56,0
103年06月20日,11.27,3.18,1.57,0
103年06月23日,11.66,3.07,1.62,0
103年06月24日,11.73,3.05,1.63,0
103年06月25日,11.53,3.11,1.61,0
103年06月26日,11.77,3.05,1.64,0
103年06月27日,11.78,3.04,1.64,0
103年06月30日,11.95,3.00,1.66,0
103年07月01日,12.19,2.94,1.70,0
103年07月02日,12.31,2.91,1.71,0
103年07月03日,12.43,2.88,1.73,0
103年07月04日,12.31,2.91,1.71,0
103年07月07日,12.37,2.90,1.72,0
103年07月08日,12.49,2.87,1.74,0
103年07月09日,12.54,2.86,1.75,0
103年07月10日,12.96,2.76,1.81,0
103年07月11日,13.02,2.75,1.81,0
103年07月14日,13.14,2.73,1.83,0
103年07月15日,13.26,2.70,1.85,0
103年07月16日,12.84,2.79,1.79,0
103年07月17日,12.72,2.82,1.77,0
103年07月18日,12.84,2.79,1.79,0
103年07月21日,13.20,2.71,1.84,0
103年07月22日,13.14,2.73,1.83,0
103年07月24日,13.20,2.71,1.84,0
103年07月25日,12.90,2.78,1.80,0
103年07月28日,12.54,2.86,1.75,0
103年07月29日,12.54,2.86,1.75,0
103年07月30日,12.49,2.87,1.74,0
103年07月31日,12.37,2.90,1.72,0
103年08月01日,12.19,2.94,1.70,0
103年08月04日,12.60,2.84,1.76,0
103年08月05日,12.19,2.94,1.70,0
103年08月06日,12.37,2.90,1.72,0
103年08月07日,12.37,2.90,1.72,0
103年08月08日,12.25,2.93,1.71,0
103年08月11日,12.43,2.88,1.73,0
103年08月12日,12.49,2.87,1.74,0
103年08月13日,12.66,2.83,1.76,0
103年08月14日,13.02,2.75,1.81,0
103年08月15日,12.47,2.79,1.78,0
103年08月18日,12.47,2.79,1.78,0
103年08月19日,12.59,2.76,1.80,0
103年08月20日,12.59,2.76,1.80,0
103年08月21日,12.59,2.76,1.80,0
103年08月22日,12.76,2.73,1.82,0
103年08月25日,12.82,2.71,1.83,0
103年08月26日,12.76,2.73,1.82,0
103年08月27日,12.99,2.68,1.86,0
103年08月28日,11.83,2.94,1.69,0
103年08月29日,11.83,2.94,1.69,0
103年09月01日,11.77,2.96,1.68,0
103年09月02日,11.66,2.99,1.67,0
103年09月03日,11.72,2.97,1.67,0
103年09月04日,11.59,3.00,1.66,0
103年09月05日,11.66,2.99,1.67,0
103年09月09日,11.83,2.94,1.69,0
103年09月10日,11.72,2.97,1.67,0
103年09月11日,11.60,3.00,1.66,0
103年09月12日,11.53,3.02,1.65,0
103年09月15日,11.72,2.97,1.67,0
103年09月16日,11.54,3.02,1.65,0
103年09月17日,11.72,2.97,1.67,0
103年09月18日,11.83,2.94,1.69,0
103年09月19日,11.72,2.97,1.67,0
103年09月22日,11.66,2.99,1.67,0
103年09月23日,11.66,2.99,1.67,0
103年09月24日,11.66,2.99,1.67,0
103年09月25日,11.60,3.00,1.66,0
103年09月26日,11.26,3.09,1.61,0
103年09月29日,11.32,3.07,1.62,0
103年09月30日,11.14,3.13,1.59,0
103年10月01日,11.42,3.05,1.63,0
103年10月02日,11.31,3.08,1.62,0
103年10月03日,11.52,3.02,1.65,0
103年10月06日,11.43,3.05,1.63,0
103年10月07日,11.32,3.07,1.62,0
103年10月08日,11.22,3.10,1.60,0
103年10月09日,11.32,3.07,1.62,0
103年10月13日,11.11,3.13,1.59,0
103年10月14日,11.14,3.13,1.59,0
103年10月15日,10.85,3.21,1.55,0
103年10月16日,10.70,3.25,1.53,0
103年10月17日,10.32,3.37,1.48,0
103年10月20日,10.81,3.22,1.55,0
103年10月21日,10.85,3.21,1.55,0
103年10月22日,10.90,3.19,1.56,0
103年10月23日,11.02,3.16,1.58,0
103年10月24日,10.81,3.22,1.55,0
103年10月27日,10.90,3.19,1.56,0
103年10月28日,11.08,3.14,1.58,0
103年10月29日,11.02,3.16,1.58,0
103年10月30日,11.04,3.15,1.58,0
103年10月31日,11.14,3.13,1.59,0
103年11月03日,11.38,3.06,1.63,0
103年11月04日,11.31,3.08,1.62,0
103年11月05日,11.39,3.05,1.63,0
103年11月06日,11.13,3.13,1.59,0
103年11月07日,11.17,3.12,1.60,0
103年11月10日,11.40,3.05,1.63,0
103年11月11日,11.33,3.07,1.62,0
103年11月12日,11.14,3.13,1.59,0
103年11月13日,11.37,3.06,1.63,0
103年11月14日,11.23,3.10,1.66,0
103年11月17日,12.15,3.14,1.64,0
103年11月18日,12.13,3.14,1.64,0
103年11月19日,12.20,3.13,1.65,0
103年11月20日,12.29,3.10,1.66,0
103年11月21日,12.24,3.12,1.65,0
103年11月24日,12.26,3.11,1.66,0
103年11月25日,12.25,3.11,1.66,0
103年11月26日,12.36,3.08,1.67,0
103年11月27日,12.34,3.09,1.67,0
103年11月28日,12.33,3.09,1.67,0
103年12月01日,12.11,3.15,1.64,0
103年12月02日,11.78,3.24,1.59,0
103年12月03日,12.01,3.17,1.62,0
103年12月04日,12.11,3.15,1.64,0
103年12月05日,11.84,3.22,1.60,0
103年12月08日,11.68,3.26,1.58,0
103年12月09日,11.44,3.33,1.55,0
103年12月10日,11.39,3.35,1.54,0
103年12月11日,11.42,3.34,1.54,0
103年12月12日,11.39,3.35,1.54,0
103年12月15日,11.14,3.42,1.51,0
103年12月16日,10.93,3.49,1.48,0
103年12月17日,10.71,3.56,1.45,0
103年12月18日,10.78,3.54,1.46,0
103年12月19日,10.88,3.50,1.47,0
103年12月22日,11.18,3.41,1.51,0
103年12月23日,11.09,3.44,1.50,0
103年12月24日,11.16,3.42,1.51,0
103年12月25日,11.16,3.42,1.51,0
103年12月26日,11.18,3.41,1.51,0
103年12月27日,11.23,3.39,1.52,0
103年12月29日,11.16,3.42,1.51,0
103年12月30日,11.16,3.42,1.51,0
103年12月31日,11.17,3.41,1.51,0
104年01月05日,11.08,3.44,1.50,0
104年01月06日,10.74,3.55,1.45,0
104年01月07日,10.83,3.52,1.46,0
104年01月08日,11.04,3.45,1.49,0
104年01月09日,10.99,3.47,1.49,0
104年01月12日,10.89,3.50,1.47,0
104年01月13日,10.97,3.48,1.48,0
104年01月14日,10.84,3.52,1.47,0
104年01月15日,10.78,3.54,1.46,0
104年01月16日,10.69,3.57,1.44,0
104年01月19日,10.64,3.58,1.44,0
104年01月20日,10.76,3.54,1.46,0
104年01月21日,10.84,3.52,1.47,0
104年01月22日,10.86,3.51,1.47,0
104年01月23日,11.16,3.42,1.51,0
104年01月26日,11.28,3.38,1.53,0
104年01月27日,11.28,3.38,1.53,0
104年01月28日,11.17,3.41,1.51,0
104年01月29日,11.02,3.46,1.49,0
104年01月30日,11.02,3.46,1.49,0
104年02月02日,10.99,3.47,1.49,0
104年02月03日,11.11,3.43,1.50,0
104年02月04日,11.12,3.43,1.50,0
104年02月05日,11.09,3.44,1.50,0
104年02月06日,11.09,3.44,1.50,0
104年02月09日,11.05,3.45,1.49,0
104年02月10日,10.86,3.51,1.47,0
104年02月11日,10.78,3.54,1.46,0
104年02月12日,10.95,3.48,1.48,0
104年02月13日,10.90,3.50,1.47,0
104年02月24日,10.90,3.50,1.47,0
104年02月25日,10.97,3.48,1.48,0
104年02月26日,11.07,3.44,1.50,0
104年03月02日,11.07,3.44,1.50,0
104年03月03日,10.97,3.48,1.48,0
104年03月04日,11.22,3.40,1.52,0
104年03月05日,11.25,3.39,1.52,0
104年03月06日,11.28,3.38,1.53,0
104年03月09日,11.16,3.42,1.51,0
104年03月10日,11.07,3.44,1.50,0
104年03月11日,11.09,3.44,1.50,0
104年03月12日,11.07,3.44,1.50,0
104年03月13日,11.18,3.41,1.51,0
104年03月16日,11.09,3.44,1.50,0
104年03月17日,11.09,3.44,1.50,0
104年03月18日,11.17,3.41,1.51,0
104年03月19日,11.58,3.29,1.57,0
104年03月20日,11.82,3.23,1.60,0
104年03月23日,11.88,3.21,1.61,0
104年03月24日,11.86,3.22,1.60,0
104年03月25日,11.99,3.18,1.62,0
104年03月26日,11.99,3.18,1.62,0
104年03月27日,11.82,3.23,1.60,0
104年03月30日,11.94,3.19,1.61,0
104年03月31日,11.64,3.28,1.46,0
104年04月01日,10.39,3.27,1.46,0
104年04月02日,10.55,3.22,1.48,0
104年04月07日,10.60,3.21,1.49,0
104年04月08日,10.61,3.20,1.49,0
104年04月09日,10.53,3.23,1.48,0
104年04月10日,10.54,3.22,1.48,0
104年04月13日,10.52,3.23,1.48,0
104年04月14日,10.62,3.20,1.49,0
104年04月15日,10.43,3.26,1.46,0
104年04月16日,10.57,3.22,1.48,0
104年04月17日,10.45,3.25,1.47,0
104年04月20日,10.51,3.23,1.48,0
104年04月21日,10.43,3.26,1.46,0
104年04月22日,10.42,3.26,1.46,0
104年04月23日,10.57,3.22,1.48,0
104年04月24日,10.71,3.17,1.50,0
104年04月27日,10.72,3.17,1.51,0
104年04月28日,10.60,3.21,1.49,0
104年04月29日,10.43,3.26,1.46,0
104年04月30日,10.42,3.26,1.46,0
104年05月04日,10.54,3.22,1.48,0
104年05月05日,10.54,3.22,1.48,0
104年05月06日,10.53,3.23,1.48,0
104年05月07日,10.43,3.26,1.46,0
104年05月08日,10.50,3.24,1.47,0
104年05月11日,10.55,3.22,1.48,0
104年05月12日,10.50,3.24,1.47,0
104年05月13日,10.70,3.17,1.50,0
104年05月14日,10.61,3.20,1.49,0
104年05月15日,10.54,3.22,1.46,0
104年05月18日,10.13,3.10,1.51,0
104年05月19日,10.29,3.05,1.54,0
104年05月20日,10.20,4.41,1.52,0
104年05月21日,10.15,4.43,1.52,0
104年05月22日,10.09,4.46,1.51,0
104年05月25日,10.14,4.44,1.52,0
104年05月26日,10.19,4.41,1.52,0
104年05月27日,10.19,4.41,1.52,0
104年05月28日,10.28,4.37,1.54,0
104年05月29日,10.37,4.34,1.55,0
104年06月01日,10.18,4.42,1.52,0
104年06月02日,10.23,4.40,1.53,0
104年06月03日,10.15,4.43,1.52,0
104年06月04日,9.88,4.55,1.48,0
104年06月05日,9.86,4.56,1.47,0
104年06月08日,9.93,4.53,1.48,0
104年06月09日,9.75,4.61,1.46,0
104年06月10日,10.00,4.50,1.49,0
104年06月11日,10.02,4.49,1.50,0
104年06月12日,9.94,4.53,1.49,0
104年06月15日,9.83,4.57,1.47,0
104年06月16日,9.92,4.54,1.48,0
104年06月17日,9.87,4.56,1.48,0
104年06月18日,9.90,4.55,1.48,0
104年06月22日,10.17,4.42,1.52,0
