date,dividend,PE,netWorth,volume,price,open,high,low,close,diff,times,result
105/03/14,18.53,7.23,1.94,3500856,289750588,82.70,83.50,82.20,83.00,+1.00,2345,1
105/03/15,17.99,7.44,1.89,3053254,248536657,83.10,83.50,80.20,80.60,-2.40,2314,-1
105/03/16,18.42,7.27,1.93,3466006,282140281,81.00,82.80,79.70,82.50,+1.90,2279,1
105/03/17,18.53,7.23,1.94,4976677,413241357,83.00,83.60,82.30,83.00,+0.50,2972,1
105/03/18,18.68,7.17,1.96,8710514,734232504,84.00,85.10,83.40,83.70,+0.70,4838,1
105/03/21,18.88,7.09,1.98,2560569,215141936,83.60,85.00,82.90,84.60,+0.90,2096,1
105/03/22,18.75,7.14,1.97,3366406,281853341,84.70,84.80,83.10,84.00,-0.60,2500,-1
105/03/23,18.82,7.12,1.97,2360729,198494612,84.00,84.80,83.50,84.30,+0.30,1761,1
105/03/24,18.75,7.14,1.97,3402850,288089068,84.30,85.60,84.00,84.00,-0.30,2344,-1
105/03/25,18.66,7.18,1.96,1076907,90340161,84.70,84.70,83.50,83.60,-0.40,854,-1
105/03/28,18.91,7.08,1.98,2282765,192897836,83.90,84.90,83.90,84.70,+1.10,1510,1
105/03/29,18.21,6.85,1.99,9789036,852855208,85.10,88.30,85.10,87.60,+2.90,5854,1
105/03/30,18.34,6.80,2.00,8688123,767940227,88.60,90.00,87.10,88.20,+0.60,5460,1
105/03/31,18.40,6.78,2.01,3168234,279469256,88.80,89.40,87.20,88.50,+0.30,2100,1
105/04/01,18.17,6.86,1.98,3189767,278216763,88.20,88.40,86.50,87.40,-1.10,2143,-1
105/04/06,17.96,6.94,1.96,3980377,341105892,86.80,87.30,84.50,86.40,-1.00,2907,-1
105/04/07,17.96,6.94,1.96,2408460,207863845,86.30,87.20,85.30,86.40,0.00,1842,-1
105/04/08,18.05,6.91,1.97,4959212,434837996,87.50,89.30,86.60,86.80,+0.40,3388,1
105/04/11,18.00,6.93,1.96,2272519,198198632,87.60,88.00,86.20,86.60,-0.20,1782,-1
105/04/12,17.82,7.00,1.94,1809715,156728569,86.60,88.10,85.70,85.70,-0.90,1287,-1
105/04/13,17.98,6.94,1.96,2034966,175333751,86.30,87.10,85.30,86.50,+0.80,1476,1
105/04/14,18.34,6.80,2.00,4362214,385697168,87.90,89.10,87.70,88.20,+1.70,2956,1
105/04/15,18.38,6.79,2.00,2467312,217266373,88.30,88.80,87.20,88.40,+0.20,1667,1
105/04/18,18.07,6.90,1.97,1705614,148493618,87.80,88.00,86.50,86.90,-1.50,1306,-1
105/04/19,18.32,6.81,2.00,2224896,195651330,87.50,88.60,87.30,88.10,+1.20,1637,1
105/04/20,17.88,6.98,1.95,3099182,271039652,88.70,89.60,86.00,86.00,-2.10,2295,-1
105/04/21,17.80,7.01,1.94,1445095,124041370,86.40,86.80,85.10,85.60,-0.40,1014,-1
105/04/22,17.78,7.02,1.94,2263381,194435072,85.60,87.20,85.20,85.50,-0.10,1681,-1
105/04/25,18.05,6.91,1.97,1966473,169766749,86.40,86.90,85.80,86.80,+1.30,1431,1
105/04/26,18.30,4.55,1.99,2264037,197786038,86.80,88.00,86.20,88.00,+1.20,1539,1
105/04/27,18.52,4.49,2.02,9067517,806462441,86.10,90.20,86.00,89.10,+1.10,5021,1
105/04/28,18.71,4.44,2.04,6330275,571951785,89.90,91.00,89.40,90.00,+0.90,3647,1
105/04/29,18.79,4.42,2.05,4592910,416953249,90.00,91.50,89.50,90.40,+0.40,3323,1
105/05/03,18.98,4.38,2.07,3287790,297925290,91.00,91.50,89.10,91.30,+0.90,2417,1
105/05/04,18.92,4.40,2.06,3249616,296110356,90.60,92.00,90.00,91.00,-0.30,2549,-1
105/05/05,18.65,4.46,2.03,2960820,265879345,90.80,91.00,89.20,89.70,-1.30,2241,-1
105/05/06,18.65,4.46,2.03,2460446,218886413,89.20,89.80,88.50,89.70,0.00,1956,-1
105/05/09,18.42,4.51,2.01,1866427,167124171,90.00,90.80,88.30,88.60,-1.10,1390,-1
105/05/10,18.98,4.38,2.07,2656150,239817386,89.00,91.30,88.80,91.30,+2.70,2007,1
105/05/11,20.33,4.36,2.06,4081752,377213888,92.00,93.40,91.50,91.70,+0.40,2790,1
105/05/12,20.13,4.41,2.04,3333408,304597439,91.70,92.70,90.00,90.80,-0.90,1991,-1
105/05/13,19.87,4.46,2.02,3939593,353977127,91.00,91.60,89.00,89.60,-1.20,2691,-1
105/05/16,20.11,4.41,2.04,1772877,159591209,89.50,90.70,89.00,90.70,+1.10,1370,1
105/05/17,20.04,4.42,2.03,1581863,143191807,90.90,91.50,89.70,90.40,-0.30,1144,-1
105/05/18,20.51,4.32,2.08,3569354,326256665,90.00,92.50,90.00,92.50,+2.10,2391,1
105/05/19,20.09,4.42,2.04,2213984,201638643,92.10,92.30,90.60,90.60,-1.90,1779,-1
105/05/20,20.04,4.42,2.03,2291962,207535742,91.20,91.60,89.80,90.40,-0.20,1338,-1
105/05/23,20.78,4.27,2.11,3613931,335554719,90.40,93.90,89.90,93.70,+3.30,2813,1
105/05/24,19.38,4.58,1.97,12275586,1087856797,92.50,92.50,86.90,87.40,-6.30,7549,-1
105/05/25,18.96,4.68,1.92,16244598,1384227174,88.30,88.40,83.60,85.50,-1.90,9629,-1
105/05/26,19.09,4.65,1.94,6701493,577370139,85.80,87.00,85.40,86.10,+0.60,4053,1
105/05/27,19.33,4.59,1.96,5392319,471320043,86.40,88.00,86.40,87.20,+1.10,3934,1
105/05/30,19.51,4.55,1.98,2809601,245489322,87.10,88.00,86.70,88.00,+0.80,1978,1
105/05/31,19.60,4.52,1.99,4504148,395151976,87.60,88.40,87.00,88.40,+0.40,2057,1
105/06/01,19.38,4.58,1.97,4593692,404968174,88.30,89.50,87.30,87.40,-1.00,3171,-1
105/06/02,19.40,4.57,1.97,3443452,302324155,87.60,88.50,87.20,87.50,+0.10,2505,1
105/06/03,19.56,4.54,1.99,2194150,192675126,88.00,88.20,87.20,88.20,+0.70,1758,1
105/06/04,19.45,4.56,1.97,809015,70941907,88.10,88.10,87.30,87.70,-0.50,526,-1
105/06/06,19.58,4.53,1.99,1993329,175604152,88.20,88.70,87.30,88.30,+0.60,1470,1
105/06/07,19.96,4.44,2.03,4206115,378080196,88.90,90.50,88.50,90.00,+1.70,3158,1
105/06/08,20.13,4.41,2.04,3420529,310251862,90.20,91.60,90.00,90.80,+0.80,2368,1
105/06/13,21.06,4.21,2.14,10801747,1012142712,91.90,95.00,91.70,95.00,+4.20,6648,1
105/06/14,20.73,4.28,2.10,3542509,331603928,94.50,94.50,93.10,93.50,-1.50,2524,-1
105/06/15,20.75,4.27,2.11,1900398,177746142,94.20,94.50,93.10,93.60,+0.10,1330,1
105/06/16,20.95,4.23,2.13,3344056,315836064,93.80,95.00,93.80,94.50,+0.90,2272,1
105/06/17,21.02,4.22,2.13,2600367,246004178,95.00,95.00,93.70,94.80,+0.30,1851,1
105/06/20,21.04,4.21,2.14,1488559,140922359,95.00,95.00,94.00,94.90,+0.10,1045,1
105/06/21,21.64,4.10,2.20,4347836,421482313,94.90,97.70,94.90,97.60,+2.70,2966,1
105/06/22,21.46,4.13,2.18,2109011,203666052,97.00,97.60,95.80,96.80,-0.80,1417,-1
105/06/23,21.29,4.17,2.16,1995193,191672328,97.10,97.20,95.60,96.00,-0.80,1359,-1
105/06/24,20.58,4.31,2.09,2641973,248554089,96.10,96.80,92.10,92.80,-3.20,1851,-1
105/06/27,20.75,4.27,2.11,1685133,157602903,92.00,94.50,91.90,93.60,+0.80,1308,1
105/06/28,22.39,3.96,2.27,7980432,792963000,96.00,102.00,95.20,101.00,+7.40,5097,1
105/06/29,22.15,4.00,2.25,3565536,355655926,101.00,101.00,98.80,99.90,-1.10,2507,-1
105/06/30,22.15,4.00,2.25,2538810,253654289,100.00,101.00,99.20,99.90,0.00,2058,-1
105/07/01,22.11,4.01,2.24,2533857,254627526,100.00,102.50,99.50,99.70,-0.20,1794,-1
105/07/04,22.06,4.02,2.24,1808765,179648936,99.20,100.00,98.70,99.50,-0.20,1355,-1
105/07/05,21.93,4.04,2.23,2298563,228297977,99.50,100.50,98.70,98.90,-0.60,1637,-1
105/07/06,21.71,4.09,2.20,2203318,214685693,97.50,98.10,96.50,97.90,-1.00,1745,-1
105/07/07,22.62,3.92,2.30,4037624,407178124,99.50,102.00,98.80,102.00,+4.10,2735,1
105/07/11,23.73,3.74,2.41,7815841,830024050,105.00,108.00,103.00,107.00,+5.00,4679,1
105/07/12,23.17,3.83,2.35,6259498,665429529,107.50,109.00,103.50,104.50,-2.50,4208,-1
105/07/13,23.84,3.72,2.42,3983132,424345545,106.00,108.00,105.00,107.50,+3.00,2743,1
105/07/14,24.28,3.65,2.46,7490653,814877838,107.00,110.50,107.00,109.50,+2.00,3886,1
105/07/15,24.06,3.69,2.44,3165396,344728268,109.50,110.00,108.00,108.50,-1.00,2181,-1
105/07/18,24.28,3.65,2.46,2064780,224418122,109.50,110.00,107.50,109.50,+1.00,1520,1
105/07/19,24.50,3.62,2.49,4317302,479823220,111.50,113.50,109.50,110.50,+1.00,2844,1
105/07/20,23.61,3.76,2.40,2829632,303378992,108.50,109.50,105.50,106.50,-4.00,2145,-1
105/07/21,24.06,3.69,2.44,2553926,277404008,108.00,110.00,107.50,108.50,+2.00,1735,1
105/07/22,23.95,3.70,2.43,1248955,134505185,108.50,108.50,106.50,108.00,-0.50,859,-1
105/07/25,23.61,3.76,2.40,1602341,171365646,109.00,109.50,106.00,106.50,-1.50,1139,-1
105/07/26,23.95,3.70,2.43,4239921,455887000,106.50,109.00,106.00,108.00,+1.50,2463,1
105/07/27,25.94,3.42,2.63,14679023,1710557149,113.00,118.50,112.50,117.00,+9.00,6596,1
105/07/28,25.94,3.42,2.63,6876555,796113642,116.00,117.50,114.00,117.00,0.00,3508,-1
105/07/29,25.61,3.46,2.60,6049391,700278651,118.00,118.50,114.00,115.50,-1.50,3186,-1
105/08/01,26.16,3.39,2.66,3448454,400475831,116.50,118.00,114.50,118.00,+2.50,2074,1
105/08/02,25.94,3.42,2.63,3586363,417461608,118.00,118.00,115.50,117.00,-1.00,1753,-1
105/08/03,26.27,3.38,2.67,3604853,424507154,115.50,119.00,115.50,118.50,+1.50,2302,1
105/08/04,27.49,3.23,2.79,7522372,921479128,119.00,125.00,118.50,124.00,+5.50,4674,1
105/08/05,27.27,3.25,2.77,2927546,360263870,124.00,124.50,122.00,123.00,-1.00,1953,-1
105/08/08,28.49,3.11,2.89,4948301,628126528,124.50,129.00,124.00,128.50,+5.50,3094,1
105/08/09,27.83,3.19,2.82,3474979,437589348,127.00,127.50,125.00,125.50,-3.00,2180,-1
105/08/10,27.61,3.21,2.80,2892903,359342411,124.00,126.00,123.00,124.50,-1.00,1674,-1
105/08/11,27.38,3.24,2.78,2762564,341650872,124.50,126.50,122.00,123.50,-1.00,1823,-1
105/08/12,21.12,3.27,2.90,1930133,238251284,123.50,125.50,122.50,122.50,-1.00,1258,-1
105/08/15,21.90,3.15,3.00,2059813,259633251,124.00,128.00,123.50,127.00,+4.50,1474,1
105/08/16,21.72,3.17,2.98,2435343,307266218,128.00,128.00,124.50,126.00,-1.00,1420,-1
105/08/17,21.98,3.14,3.01,1803111,228236986,126.00,127.50,124.50,127.50,+1.50,1416,1
105/08/18,22.16,3.11,3.04,2208816,283090448,127.50,129.50,127.00,128.50,+1.00,1602,1
105/08/19,22.41,3.08,3.07,4307583,562774207,129.50,133.00,129.00,130.00,+1.50,2749,1
105/08/22,21.55,3.20,2.96,4791040,595036455,129.00,129.00,121.50,125.00,-5.00,3097,-1
105/08/23,21.64,3.19,2.97,1658112,207114000,125.50,126.00,123.50,125.50,+0.50,1390,1
105/08/24,21.03,3.28,2.88,4329596,525776616,124.50,124.50,119.50,122.00,-3.50,3052,-1
105/08/25,21.90,3.15,3.00,3882315,487571190,122.50,127.00,122.00,127.00,+5.00,2609,1
105/08/26,21.98,3.14,3.01,1984563,251471938,126.00,127.50,125.00,127.50,+0.50,1586,1
105/08/29,21.90,3.15,3.00,1112466,140813947,127.00,127.50,125.00,127.00,-0.50,931,-1
105/08/30,22.16,3.11,3.04,1932187,247428798,127.50,129.00,127.00,128.50,+1.50,1534,1
105/08/31,21.90,3.15,3.00,2763573,352834698,128.00,129.00,126.50,127.00,-1.50,1768,-1
105/09/01,21.03,3.28,2.88,2606372,319283012,124.50,124.50,121.00,122.00,X0.00,1879,-1
105/09/02,20.43,3.38,2.80,2593966,308984488,122.00,123.00,116.50,118.50,-3.50,1975,-1
105/09/05,20.60,3.35,2.83,1487068,177186057,119.50,120.50,117.50,119.50,+1.00,1179,1
105/09/06,20.95,3.29,2.87,1950113,236556719,122.00,123.00,120.00,121.50,+2.00,1507,1
105/09/07,20.69,3.33,2.84,1740356,208713364,120.50,121.00,119.00,120.00,-1.50,1493,-1
105/09/08,21.03,3.28,2.88,4470063,547628646,118.50,124.50,118.50,122.00,+2.00,2750,1
105/09/09,21.03,3.28,2.88,1306771,158180170,120.50,122.50,120.00,122.00,0.00,1039,-1
105/09/10,20.52,3.36,2.81,498072,59554068,119.00,121.00,118.50,119.00,-3.00,411,-1
105/09/12,19.91,3.46,2.73,3452047,405969905,118.50,120.50,115.50,115.50,-3.50,2225,-1
105/09/13,19.83,3.48,2.72,2775191,321638274,117.00,118.00,115.00,115.00,-0.50,1778,-1
105/09/14,19.66,3.51,2.70,2980258,342275412,115.00,117.00,114.00,114.00,-1.00,1750,-1
105/09/19,20.60,3.35,2.83,3017658,356177125,115.50,120.00,114.50,119.50,+5.50,1957,1
105/09/20,19.74,3.49,2.71,3817375,442698933,117.50,118.00,114.00,114.50,-5.00,2751,-1
105/09/21,19.48,3.54,2.67,4809701,539324012,113.50,114.50,110.50,113.00,-1.50,2986,-1
105/09/22,19.05,3.62,2.61,4363869,485862016,114.00,114.50,109.50,110.50,-2.50,2662,-1
105/09/23,19.48,3.54,2.67,4884845,540474640,112.00,113.00,108.00,113.00,+2.50,3113,1
105/09/26,18.79,3.67,2.58,4224005,463837545,112.50,112.50,108.50,109.00,-4.00,2545,-1
105/09/29,17.67,3.90,2.42,13159236,1361068678,108.00,108.00,100.50,102.50,-6.50,7475,-1
105/09/30,17.76,3.88,2.43,6035451,629361453,104.00,105.50,103.00,103.00,+0.50,3935,1
105/10/03,18.62,3.70,2.55,5908422,633862861,104.50,109.00,104.50,108.00,+5.00,3689,1
105/10/04,19.14,3.60,2.62,6483550,717980050,109.00,112.00,108.50,111.00,+3.00,4215,1
105/10/05,18.97,3.64,2.60,3315158,366366380,111.00,112.00,109.00,110.00,-1.00,2014,-1
105/10/06,19.22,3.59,2.64,3483386,387517346,111.50,113.00,110.00,111.50,+1.50,2271,1
105/10/07,19.22,3.59,2.64,2466682,273849902,112.00,112.00,110.00,111.50,0.00,1526,-1
105/10/11,19.48,3.54,2.67,5893030,658411868,113.00,113.00,109.50,113.00,+1.50,3331,1
105/10/12,19.48,3.54,2.67,3462839,390462385,112.00,114.00,111.00,113.00,0.00,2255,-1
105/10/13,19.22,3.59,2.64,4331110,480139710,113.00,113.00,109.00,111.50,-1.50,2534,-1
105/10/14,18.97,3.64,2.60,2084449,230579941,111.50,112.00,109.50,110.00,-1.50,1485,-1
105/10/17,18.97,3.64,2.60,3746988,408488692,110.00,111.00,106.50,110.00,0.00,2111,-1
105/10/18,18.45,3.74,2.53,3956809,425983563,110.00,110.00,106.50,107.00,-3.00,2522,-1
105/10/19,17.93,3.85,2.46,7732740,805606960,106.50,107.00,103.00,104.00,-3.00,4937,-1
105/10/20,18.10,3.81,2.48,3233374,340138770,104.50,106.50,103.50,105.00,+1.00,2293,1
105/10/21,17.84,3.86,2.45,5940733,614927858,104.50,105.00,102.00,103.50,-1.50,2294,-1
105/10/24,18.28,3.77,2.51,3340468,350073108,103.50,106.50,102.00,106.00,+2.50,2451,1
105/10/25,18.36,3.76,2.52,3175210,338652260,106.50,107.50,105.50,106.50,+0.50,2057,1
105/10/26,18.53,3.72,2.54,2136253,228703071,107.00,108.00,105.50,107.50,+1.00,1608,1
105/10/27,17.93,3.85,2.46,3961179,415145153,105.50,106.50,104.00,104.00,-3.50,2592,-1
105/10/28,17.93,3.85,2.46,2712701,281779904,104.00,105.00,103.00,104.00,0.00,1600,-1
105/10/31,18.45,3.74,2.53,4638614,492329698,103.50,108.50,103.00,107.00,+3.00,3059,1
105/11/01,18.02,3.83,2.47,3941897,415298288,106.50,106.50,104.50,104.50,-2.50,2441,-1
105/11/02,18.19,3.79,2.49,4486040,477668707,105.00,108.00,104.50,105.50,+1.00,2722,1
105/11/03,18.02,3.83,2.47,3160354,329280316,105.00,105.50,103.00,104.50,-1.00,2119,-1
105/11/04,18.28,3.77,2.51,3517651,370501506,103.50,107.00,102.00,106.00,+1.50,2331,1
105/11/07,18.10,3.81,2.48,1878144,199304620,106.50,107.50,105.00,105.00,-1.00,1285,-1
105/11/08,18.45,3.74,2.53,1701996,180183572,105.50,107.00,104.50,107.00,+2.00,1210,1
105/11/09,17.59,3.92,2.41,3236340,337357180,107.50,108.00,101.50,102.00,-5.00,2154,-1
105/11/10,18.10,3.81,2.48,2161152,228597308,105.00,107.00,104.50,105.00,+3.00,1346,1
105/11/11,16.56,3.96,2.37,3829105,390018105,103.00,104.50,101.00,101.00,-4.00,2626,-1
105/11/14,16.89,3.88,2.42,3642051,366488202,101.50,103.00,98.50,103.00,+2.00,2409,1
105/11/15,16.38,4.00,2.35,3855702,387537678,100.00,101.50,99.60,99.90,-3.10,2608,-1
105/11/16,16.89,3.88,2.42,2975874,304865572,101.00,103.00,100.50,103.00,+3.10,1908,1
105/11/17,16.97,3.86,2.43,1761954,181494262,103.50,104.00,102.00,103.50,+0.50,1027,1
105/11/18,17.30,3.79,2.48,2254722,235280185,103.00,105.50,102.50,105.50,+2.00,1718,1
105/11/21,17.21,3.81,2.46,3161203,336205815,105.00,107.50,104.50,105.00,-0.50,2147,-1
105/11/22,17.54,3.74,2.51,2275011,242510168,105.50,107.50,105.00,107.00,+2.00,1608,1
105/11/23,17.54,3.74,2.51,2499842,267689824,107.00,108.00,106.00,107.00,0.00,1589,-1
105/11/24,17.46,3.76,2.50,791630,84092717,106.50,107.00,105.50,106.50,-0.50,518,-1
105/11/25,17.21,3.81,2.46,667322,70463710,106.00,106.50,105.00,105.00,-1.50,380,-1
105/11/28,17.13,3.83,2.45,1254475,131492400,105.00,105.50,104.00,104.50,-0.50,906,-1
105/11/29,16.72,3.92,2.39,2581210,265069019,104.50,104.50,102.00,102.00,-2.50,1679,-1
105/11/30,16.23,4.04,2.32,4939799,494604995,102.00,103.00,99.00,99.00,-3.00,2514,-1
105/12/01,16.48,3.98,2.36,2954742,295665100,99.60,100.50,99.60,100.50,+1.50,2068,1
105/12/02,16.56,3.96,2.37,3814657,380940300,99.70,101.00,97.50,101.00,+0.50,2473,1
105/12/05,16.31,4.02,2.34,2757139,274891590,100.00,101.50,98.70,99.50,-1.50,1899,-1
105/12/06,16.48,3.98,2.36,2638209,264925200,100.00,101.00,99.10,100.50,+1.00,1789,1
105/12/07,16.48,3.98,2.36,3428708,342193352,100.50,100.50,98.90,100.50,0.00,2249,-1
105/12/08,17.05,3.85,2.44,2711484,278240352,100.50,104.00,100.00,104.00,+3.50,2026,1
105/12/09,17.21,3.81,2.46,1946630,203614020,104.00,105.50,103.00,105.00,+1.00,1357,1
105/12/12,17.30,3.79,2.48,1266310,132966050,104.50,105.50,104.00,105.50,+0.50,896,1
105/12/13,17.21,3.81,2.46,1414372,147845688,105.00,105.50,104.00,105.00,-0.50,1001,-1
105/12/14,16.89,3.88,2.42,1551138,160521714,105.00,105.00,103.00,103.00,-2.00,1142,-1
105/12/15,16.80,3.90,2.41,1247701,128200002,102.50,104.00,101.50,102.50,-0.50,762,-1
105/12/16,16.56,3.96,2.37,1348147,137418766,102.50,103.00,101.00,101.00,-1.50,899,-1
105/12/19,16.48,3.98,2.36,1144831,116137010,101.50,102.50,100.50,100.50,-0.50,888,-1
105/12/20,16.64,3.94,2.38,1578639,158733039,100.00,101.50,100.00,101.50,+1.00,1154,1
105/12/21,16.56,3.96,2.37,1150444,116980344,101.50,102.50,100.50,101.00,-0.50,788,-1
105/12/22,16.23,4.04,2.32,1664235,165909165,101.00,101.50,99.00,99.00,-2.00,1244,-1
105/12/23,16.26,4.03,2.33,1209228,120559712,98.90,101.00,98.80,99.20,+0.20,914,1
105/12/26,16.39,4.00,2.35,361686,36200200,100.00,100.50,99.60,100.00,+0.80,264,1
105/12/27,16.36,4.01,2.34,352944,35190803,100.00,100.00,99.30,99.80,-0.20,294,-1
105/12/28,16.48,3.98,2.36,691446,69577405,100.50,101.50,99.80,100.50,+0.70,502,1
105/12/29,16.48,3.98,2.36,736881,74338035,101.00,101.50,100.50,100.50,0.00,480,-1
105/12/30,16.72,3.92,2.39,1024113,104723026,101.00,103.00,101.00,102.00,+1.50,728,1
106/01/03,16.72,3.92,2.39,292169,29780238,102.00,102.50,101.50,102.00,0.00,232,-1
106/01/04,16.48,3.98,2.36,1194394,120542083,102.50,102.50,100.00,100.50,-1.50,914,-1
106/01/05,16.64,3.94,2.38,2131539,215965099,101.00,102.50,100.00,101.50,+1.00,1402,1
106/01/06,16.56,3.96,2.37,1152853,116353214,101.50,102.00,100.50,101.00,-0.50,918,-1
106/01/09,16.56,3.96,2.37,927618,93648918,101.00,101.50,100.50,101.00,0.00,593,-1
106/01/10,16.64,3.94,2.38,1183123,119727423,101.00,102.00,100.50,101.50,+0.50,691,1
106/01/11,16.97,3.86,2.43,2841502,293535954,101.50,104.00,101.50,103.50,+2.00,1639,1
106/01/12,17.21,3.81,2.46,2424773,253652272,104.00,105.50,103.50,105.00,+1.50,1749,1
106/01/13,17.54,3.74,2.51,2405831,255253586,105.00,107.00,104.50,107.00,+2.00,1626,1
106/01/16,17.62,3.72,2.52,2086248,222534036,107.00,108.00,105.00,107.50,+0.50,1466,1
106/01/17,17.87,3.67,2.56,2511650,272705850,108.00,109.00,107.50,109.00,+1.50,1774,1
106/01/18,17.70,3.70,2.54,2438720,264864891,109.00,109.50,107.50,108.00,-1.00,1731,-1
106/01/19,17.79,3.69,2.55,1409809,153235872,108.00,109.50,107.50,108.50,+0.50,1102,1
106/01/20,18.03,3.64,2.58,2815551,306022059,108.00,110.00,107.00,110.00,+1.50,1806,1
106/01/23,17.79,3.69,2.55,2191312,240682840,112.50,112.50,108.00,108.50,-1.50,1611,-1
106/01/24,17.87,3.67,2.56,1573932,172052588,108.50,110.00,108.50,109.00,+0.50,865,1
106/02/02,17.30,3.79,2.48,3264172,345481802,108.00,108.00,104.50,105.50,-3.50,2197,-1
106/02/03,17.46,3.76,2.50,1642184,173778504,105.50,106.50,105.00,106.50,+1.00,1103,1
